taz,geog_name,district,lat_1,lon_1
1893,King County,East Side,47.51978,-122.138064
1894,King County,East Side,47.51978,-122.138064
1895,King County,East Side,47.51978,-122.138064
1896,King County,East Side,47.51978,-122.138064
1897,King County,East Side,47.51978,-122.138064
1898,King County,East Side,47.51978,-122.138064
1899,King County,East Side,47.51978,-122.138064
1900,King County,East Side,47.51978,-122.138064
1901,King County,East Side,47.51978,-122.138064
1902,King County,East Side,47.51978,-122.138064
1903,King County,East Side,47.51978,-122.138064
1904,King County,East Side,47.51978,-122.138064
1905,King County,East Side,47.51978,-122.138064
1906,King County,East Side,47.51978,-122.138064
1907,King County,East Side,47.51978,-122.138064
1908,King County,East Side,47.51978,-122.138064
1909,King County,East Side,47.51978,-122.138064
1910,King County,East Side,47.51978,-122.138064
1911,King County,East Side,47.51978,-122.138064
1912,King County,East Side,47.51978,-122.138064
1913,King County,East Side,47.51978,-122.138064
1914,King County,East Side,47.51978,-122.138064
1915,King County,East Side,47.51978,-122.138064
1916,King County,East Side,47.51978,-122.138064
1917,King County,East Side,47.51978,-122.138064
1918,King County,East Side,47.51978,-122.138064
1919,King County,East Side,47.51978,-122.138064
1920,King County,East Side,47.51978,-122.138064
1921,King County,East Side,47.51978,-122.138064
1922,King County,East Side,47.51978,-122.138064
1923,King County,East Side,47.51978,-122.138064
1924,King County,East Side,47.51978,-122.138064
1925,King County,East Side,47.51978,-122.138064
1926,King County,East Side,47.51978,-122.138064
1927,King County,East Side,47.51978,-122.138064
1928,King County,East Side,47.51978,-122.138064
1929,King County,East Side,47.51978,-122.138064
1930,King County,East Side,47.51978,-122.138064
1931,King County,East Side,47.51978,-122.138064
1932,King County,East Side,47.51978,-122.138064
1933,King County,East Side,47.51978,-122.138064
1934,King County,East Side,47.51978,-122.138064
1935,King County,East Side,47.51978,-122.138064
1936,King County,East Side,47.51978,-122.138064
1937,King County,East Side,47.51978,-122.138064
1938,King County,East Side,47.51978,-122.138064
1939,King County,East Side,47.51978,-122.138064
1940,King County,East Side,47.51978,-122.138064
1941,King County,East Side,47.51978,-122.138064
1942,King County,East Side,47.51978,-122.138064
1943,King County,East Side,47.51978,-122.138064
1944,King County,East Side,47.51978,-122.138064
1945,King County,East Side,47.51978,-122.138064
1946,King County,East Side,47.51978,-122.138064
1947,King County,East Side,47.51978,-122.138064
1948,King County,East Side,47.51978,-122.138064
1949,King County,East Side,47.51978,-122.138064
1950,King County,East Side,47.51978,-122.138064
1951,King County,East Side,47.51978,-122.138064
1952,King County,East Side,47.51978,-122.138064
1953,King County,East Side,47.51978,-122.138064
1954,King County,East Side,47.51978,-122.138064
1955,King County,East Side,47.51978,-122.138064
1956,King County,East Side,47.51978,-122.138064
1957,King County,East Side,47.51978,-122.138064
1958,King County,East Side,47.51978,-122.138064
1959,King County,East Side,47.51978,-122.138064
1960,King County,East Side,47.51978,-122.138064
1961,King County,East Side,47.51978,-122.138064
1962,King County,East Side,47.51978,-122.138064
1963,King County,East Side,47.51978,-122.138064
1964,King County,East Side,47.51978,-122.138064
1965,King County,East Side,47.51978,-122.138064
1966,King County,East Side,47.51978,-122.138064
1967,King County,East Side,47.51978,-122.138064
1968,King County,East Side,47.51978,-122.138064
1969,King County,East Side,47.51978,-122.138064
1970,King County,East Side,47.51978,-122.138064
1971,King County,East Side,47.51978,-122.138064
1972,King County,East Side,47.51978,-122.138064
1973,King County,East Side,47.51978,-122.138064
1974,King County,East Side,47.51978,-122.138064
1975,King County,East Side,47.51978,-122.138064
1976,King County,East Side,47.51978,-122.138064
1977,King County,East Side,47.51978,-122.138064
1978,King County,East Side,47.51978,-122.138064
1979,King County,East Side,47.51978,-122.138064
1980,King County,East Side,47.51978,-122.138064
1981,King County,East Side,47.51978,-122.138064
1982,King County,East Side,47.51978,-122.138064
1983,King County,East Side,47.51978,-122.138064
1984,King County,East Side,47.51978,-122.138064
1985,King County,East Side,47.51978,-122.138064
1986,King County,East Side,47.51978,-122.138064
1987,King County,East Side,47.51978,-122.138064
1988,King County,East Side,47.51978,-122.138064
1989,King County,East Side,47.51978,-122.138064
1990,King County,East Side,47.51978,-122.138064
1991,King County,East Side,47.51978,-122.138064
1992,King County,East Side,47.51978,-122.138064
1993,King County,East Side,47.51978,-122.138064
1994,King County,East Side,47.51978,-122.138064
1995,King County,East Side,47.51978,-122.138064
1996,King County,East Side,47.51978,-122.138064
1997,King County,East Side,47.51978,-122.138064
1998,King County,East Side,47.51978,-122.138064
1999,King County,East Side,47.51978,-122.138064
2000,King County,East Side,47.51978,-122.138064
2001,King County,East Side,47.51978,-122.138064
2002,King County,East Side,47.51978,-122.138064
2003,King County,East Side,47.51978,-122.138064
2004,King County,Renton-FedWay-Kent,47.51978,-122.138064
2005,King County,Renton-FedWay-Kent,47.51978,-122.138064
2006,King County,Renton-FedWay-Kent,47.51978,-122.138064
2007,King County,Renton-FedWay-Kent,47.51978,-122.138064
2008,King County,Renton-FedWay-Kent,47.51978,-122.138064
2009,King County,Renton-FedWay-Kent,47.51978,-122.138064
2010,King County,Renton-FedWay-Kent,47.51978,-122.138064
2011,King County,Renton-FedWay-Kent,47.51978,-122.138064
2012,King County,Renton-FedWay-Kent,47.51978,-122.138064
2013,King County,Renton-FedWay-Kent,47.51978,-122.138064
2014,King County,Renton-FedWay-Kent,47.51978,-122.138064
2015,King County,Renton-FedWay-Kent,47.51978,-122.138064
2016,King County,Renton-FedWay-Kent,47.51978,-122.138064
2017,King County,Renton-FedWay-Kent,47.51978,-122.138064
2018,King County,Renton-FedWay-Kent,47.51978,-122.138064
2019,King County,Renton-FedWay-Kent,47.51978,-122.138064
2020,King County,Renton-FedWay-Kent,47.51978,-122.138064
2021,King County,Renton-FedWay-Kent,47.51978,-122.138064
2022,King County,Renton-FedWay-Kent,47.51978,-122.138064
2023,King County,Renton-FedWay-Kent,47.51978,-122.138064
2024,King County,Renton-FedWay-Kent,47.51978,-122.138064
2025,King County,Renton-FedWay-Kent,47.51978,-122.138064
2026,King County,Renton-FedWay-Kent,47.51978,-122.138064
2027,King County,Renton-FedWay-Kent,47.51978,-122.138064
2028,King County,Renton-FedWay-Kent,47.51978,-122.138064
2029,King County,Renton-FedWay-Kent,47.51978,-122.138064
2030,King County,Renton-FedWay-Kent,47.51978,-122.138064
2031,King County,Renton-FedWay-Kent,47.51978,-122.138064
2032,King County,Renton-FedWay-Kent,47.51978,-122.138064
2033,King County,Renton-FedWay-Kent,47.51978,-122.138064
2034,King County,Renton-FedWay-Kent,47.51978,-122.138064
2035,King County,Renton-FedWay-Kent,47.51978,-122.138064
2036,King County,Renton-FedWay-Kent,47.51978,-122.138064
2037,King County,Renton-FedWay-Kent,47.51978,-122.138064
2038,King County,Renton-FedWay-Kent,47.51978,-122.138064
2039,King County,Renton-FedWay-Kent,47.51978,-122.138064
2040,King County,Renton-FedWay-Kent,47.51978,-122.138064
2041,King County,Renton-FedWay-Kent,47.51978,-122.138064
2042,King County,Renton-FedWay-Kent,47.51978,-122.138064
2043,King County,Renton-FedWay-Kent,47.51978,-122.138064
2044,King County,Renton-FedWay-Kent,47.51978,-122.138064
2045,King County,Renton-FedWay-Kent,47.51978,-122.138064
2046,King County,Renton-FedWay-Kent,47.51978,-122.138064
2047,King County,Renton-FedWay-Kent,47.51978,-122.138064
2048,King County,Renton-FedWay-Kent,47.51978,-122.138064
2049,King County,Renton-FedWay-Kent,47.51978,-122.138064
2050,King County,Renton-FedWay-Kent,47.51978,-122.138064
2051,King County,Renton-FedWay-Kent,47.51978,-122.138064
2052,King County,Renton-FedWay-Kent,47.51978,-122.138064
2053,King County,Renton-FedWay-Kent,47.51978,-122.138064
2054,King County,Renton-FedWay-Kent,47.51978,-122.138064
2055,King County,Renton-FedWay-Kent,47.51978,-122.138064
2056,King County,Renton-FedWay-Kent,47.51978,-122.138064
2057,King County,Renton-FedWay-Kent,47.51978,-122.138064
2058,King County,Renton-FedWay-Kent,47.51978,-122.138064
2059,King County,Renton-FedWay-Kent,47.51978,-122.138064
2060,King County,Renton-FedWay-Kent,47.51978,-122.138064
2061,King County,Renton-FedWay-Kent,47.51978,-122.138064
2062,King County,Renton-FedWay-Kent,47.51978,-122.138064
2063,King County,Renton-FedWay-Kent,47.51978,-122.138064
2064,King County,Renton-FedWay-Kent,47.51978,-122.138064
2065,King County,Renton-FedWay-Kent,47.51978,-122.138064
2066,King County,Renton-FedWay-Kent,47.51978,-122.138064
2067,King County,Renton-FedWay-Kent,47.51978,-122.138064
2068,King County,Renton-FedWay-Kent,47.51978,-122.138064
2069,King County,Renton-FedWay-Kent,47.51978,-122.138064
2070,King County,Renton-FedWay-Kent,47.51978,-122.138064
2071,King County,Renton-FedWay-Kent,47.51978,-122.138064
2072,King County,Renton-FedWay-Kent,47.51978,-122.138064
2073,King County,Renton-FedWay-Kent,47.51978,-122.138064
2074,King County,Renton-FedWay-Kent,47.51978,-122.138064
2075,King County,Renton-FedWay-Kent,47.51978,-122.138064
2076,King County,Renton-FedWay-Kent,47.51978,-122.138064
2077,King County,Renton-FedWay-Kent,47.51978,-122.138064
2078,King County,Renton-FedWay-Kent,47.51978,-122.138064
2079,King County,Renton-FedWay-Kent,47.51978,-122.138064
2080,King County,Renton-FedWay-Kent,47.51978,-122.138064
2081,King County,Renton-FedWay-Kent,47.51978,-122.138064
2082,King County,West-South Seattle,47.51978,-122.138064
2083,King County,West-South Seattle,47.51978,-122.138064
2084,King County,West-South Seattle,47.51978,-122.138064
2085,King County,West-South Seattle,47.51978,-122.138064
2086,King County,West-South Seattle,47.51978,-122.138064
2087,King County,West-South Seattle,47.51978,-122.138064
2088,King County,West-South Seattle,47.51978,-122.138064
3467,Kitsap County,Kitsap,47.609712,-122.639686
3468,Kitsap County,Kitsap,47.609712,-122.639686
3469,Kitsap County,Kitsap,47.609712,-122.639686
3470,Kitsap County,Kitsap,47.609712,-122.639686
3471,Kitsap County,Kitsap,47.609712,-122.639686
3472,Kitsap County,Kitsap,47.609712,-122.639686
3473,Kitsap County,Kitsap,47.609712,-122.639686
3474,Kitsap County,Kitsap,47.609712,-122.639686
3475,Kitsap County,Kitsap,47.609712,-122.639686
3476,Kitsap County,Kitsap,47.609712,-122.639686
3477,Kitsap County,Kitsap,47.609712,-122.639686
3478,Kitsap County,Kitsap,47.609712,-122.639686
3479,Kitsap County,Kitsap,47.609712,-122.639686
3480,Kitsap County,Kitsap,47.609712,-122.639686
3481,Kitsap County,Kitsap,47.609712,-122.639686
3482,Kitsap County,Kitsap,47.609712,-122.639686
3483,Kitsap County,Kitsap,47.609712,-122.639686
3484,Kitsap County,Kitsap,47.609712,-122.639686
3485,Kitsap County,Kitsap,47.609712,-122.639686
3486,Kitsap County,Kitsap,47.609712,-122.639686
3487,Kitsap County,Kitsap,47.609712,-122.639686
3488,Kitsap County,Kitsap,47.609712,-122.639686
3489,Kitsap County,Kitsap,47.609712,-122.639686
3490,Kitsap County,Kitsap,47.609712,-122.639686
3491,Kitsap County,Kitsap,47.609712,-122.639686
3492,Kitsap County,Kitsap,47.609712,-122.639686
3493,Kitsap County,Kitsap,47.609712,-122.639686
3494,Kitsap County,Kitsap,47.609712,-122.639686
3495,Kitsap County,Kitsap,47.609712,-122.639686
3496,Kitsap County,Kitsap,47.609712,-122.639686
3497,Kitsap County,Kitsap,47.609712,-122.639686
3498,Kitsap County,Kitsap,47.609712,-122.639686
3499,Kitsap County,Kitsap,47.609712,-122.639686
3500,Kitsap County,Kitsap,47.609712,-122.639686
3501,Kitsap County,Kitsap,47.609712,-122.639686
3502,Kitsap County,Kitsap,47.609712,-122.639686
3503,Kitsap County,Kitsap,47.609712,-122.639686
3504,Kitsap County,Kitsap,47.609712,-122.639686
3505,Kitsap County,Kitsap,47.609712,-122.639686
3506,Kitsap County,Kitsap,47.609712,-122.639686
3507,Kitsap County,Kitsap,47.609712,-122.639686
3508,Kitsap County,Kitsap,47.609712,-122.639686
3509,Kitsap County,Kitsap,47.609712,-122.639686
3510,Kitsap County,Kitsap,47.609712,-122.639686
3511,Kitsap County,Kitsap,47.609712,-122.639686
3512,Kitsap County,Kitsap,47.609712,-122.639686
3513,Kitsap County,Kitsap,47.609712,-122.639686
3514,Kitsap County,Kitsap,47.609712,-122.639686
3515,Kitsap County,Kitsap,47.609712,-122.639686
3516,Kitsap County,Kitsap,47.609712,-122.639686
3517,Kitsap County,Kitsap,47.609712,-122.639686
3518,Kitsap County,Kitsap,47.609712,-122.639686
3519,Kitsap County,Kitsap,47.609712,-122.639686
3520,Kitsap County,Kitsap,47.609712,-122.639686
3521,Kitsap County,Kitsap,47.609712,-122.639686
3522,Kitsap County,Kitsap,47.609712,-122.639686
3523,Kitsap County,Kitsap,47.609712,-122.639686
3524,Kitsap County,Kitsap,47.609712,-122.639686
3525,Kitsap County,Kitsap,47.609712,-122.639686
3526,Kitsap County,Kitsap,47.609712,-122.639686
3527,Kitsap County,Kitsap,47.609712,-122.639686
3528,Kitsap County,Kitsap,47.609712,-122.639686
3529,Kitsap County,Kitsap,47.609712,-122.639686
3530,Kitsap County,Kitsap,47.609712,-122.639686
3531,Kitsap County,Kitsap,47.609712,-122.639686
3532,Kitsap County,Kitsap,47.609712,-122.639686
3533,Kitsap County,Kitsap,47.609712,-122.639686
3534,Kitsap County,Kitsap,47.609712,-122.639686
3535,Kitsap County,Kitsap,47.609712,-122.639686
3536,Kitsap County,Kitsap,47.609712,-122.639686
3537,Kitsap County,Kitsap,47.609712,-122.639686
3538,Kitsap County,Kitsap,47.609712,-122.639686
3539,Kitsap County,Kitsap,47.609712,-122.639686
3540,Kitsap County,Kitsap,47.609712,-122.639686
3541,Kitsap County,Kitsap,47.609712,-122.639686
3542,Kitsap County,Kitsap,47.609712,-122.639686
3543,Kitsap County,Kitsap,47.609712,-122.639686
3544,Kitsap County,Kitsap,47.609712,-122.639686
3545,Kitsap County,Kitsap,47.609712,-122.639686
3546,Kitsap County,Kitsap,47.609712,-122.639686
3547,Kitsap County,Kitsap,47.609712,-122.639686
3548,Kitsap County,Kitsap,47.609712,-122.639686
3549,Kitsap County,Kitsap,47.609712,-122.639686
3550,Kitsap County,Kitsap,47.609712,-122.639686
3551,Kitsap County,Kitsap,47.609712,-122.639686
3552,Kitsap County,Kitsap,47.609712,-122.639686
3553,Kitsap County,Kitsap,47.609712,-122.639686
3554,Kitsap County,Kitsap,47.609712,-122.639686
3555,Kitsap County,Kitsap,47.609712,-122.639686
3556,Kitsap County,Kitsap,47.609712,-122.639686
3557,Kitsap County,Kitsap,47.609712,-122.639686
3558,Kitsap County,Kitsap,47.609712,-122.639686
3559,Kitsap County,Kitsap,47.609712,-122.639686
3560,Kitsap County,Kitsap,47.609712,-122.639686
3561,Kitsap County,Kitsap,47.609712,-122.639686
3562,Kitsap County,Kitsap,47.609712,-122.639686
3563,Kitsap County,Kitsap,47.609712,-122.639686
3564,Kitsap County,Kitsap,47.609712,-122.639686
3565,Kitsap County,Kitsap,47.609712,-122.639686
3566,Kitsap County,Kitsap,47.609712,-122.639686
3567,Kitsap County,Kitsap,47.609712,-122.639686
3568,Kitsap County,Kitsap,47.609712,-122.639686
3569,Kitsap County,Kitsap,47.609712,-122.639686
3570,Kitsap County,Kitsap,47.609712,-122.639686
3571,Kitsap County,Kitsap,47.609712,-122.639686
3572,Kitsap County,Kitsap,47.609712,-122.639686
3573,Kitsap County,Kitsap,47.609712,-122.639686
3574,Kitsap County,Kitsap,47.609712,-122.639686
3575,Kitsap County,Kitsap,47.609712,-122.639686
3576,Kitsap County,Kitsap,47.609712,-122.639686
3577,Kitsap County,Kitsap,47.609712,-122.639686
3578,Kitsap County,Kitsap,47.609712,-122.639686
3579,Kitsap County,Kitsap,47.609712,-122.639686
3580,Kitsap County,Kitsap,47.609712,-122.639686
3581,Kitsap County,Kitsap,47.609712,-122.639686
3582,Kitsap County,Kitsap,47.609712,-122.639686
3583,Kitsap County,Kitsap,47.609712,-122.639686
3584,Kitsap County,Kitsap,47.609712,-122.639686
3585,Kitsap County,Kitsap,47.609712,-122.639686
3586,Kitsap County,Kitsap,47.609712,-122.639686
3587,Kitsap County,Kitsap,47.609712,-122.639686
3588,Kitsap County,Kitsap,47.609712,-122.639686
3589,Kitsap County,Kitsap,47.609712,-122.639686
3590,Kitsap County,Kitsap,47.609712,-122.639686
3591,Kitsap County,Kitsap,47.609712,-122.639686
3592,Kitsap County,Kitsap,47.609712,-122.639686
3593,Kitsap County,Kitsap,47.609712,-122.639686
3594,Kitsap County,Kitsap,47.609712,-122.639686
3595,Kitsap County,Kitsap,47.609712,-122.639686
3596,Kitsap County,Kitsap,47.609712,-122.639686
3597,Kitsap County,Kitsap,47.609712,-122.639686
3598,Kitsap County,Kitsap,47.609712,-122.639686
3599,Kitsap County,Kitsap,47.609712,-122.639686
3600,Kitsap County,Kitsap,47.609712,-122.639686
3601,Kitsap County,Kitsap,47.609712,-122.639686
3602,Kitsap County,Kitsap,47.609712,-122.639686
3603,Kitsap County,Kitsap,47.609712,-122.639686
3604,Kitsap County,Kitsap,47.609712,-122.639686
3605,Kitsap County,Kitsap,47.609712,-122.639686
3606,Kitsap County,Kitsap,47.609712,-122.639686
3607,Kitsap County,Kitsap,47.609712,-122.639686
3608,Kitsap County,Kitsap,47.609712,-122.639686
3609,Kitsap County,Kitsap,47.609712,-122.639686
3610,Kitsap County,Kitsap,47.609712,-122.639686
3611,Kitsap County,Kitsap,47.609712,-122.639686
3612,Kitsap County,Kitsap,47.609712,-122.639686
3613,Kitsap County,Kitsap,47.609712,-122.639686
3614,Kitsap County,Kitsap,47.609712,-122.639686
3615,Kitsap County,Kitsap,47.609712,-122.639686
3616,Kitsap County,Kitsap,47.609712,-122.639686
3617,Kitsap County,Kitsap,47.609712,-122.639686
3618,Kitsap County,Kitsap,47.609712,-122.639686
3619,Kitsap County,Kitsap,47.609712,-122.639686
3620,Kitsap County,Kitsap,47.609712,-122.639686
3621,Kitsap County,Kitsap,47.609712,-122.639686
3622,Kitsap County,Kitsap,47.609712,-122.639686
3623,Kitsap County,Kitsap,47.609712,-122.639686
3624,Kitsap County,Kitsap,47.609712,-122.639686
3625,Kitsap County,Kitsap,47.609712,-122.639686
3626,Kitsap County,Kitsap,47.609712,-122.639686
3627,Kitsap County,Kitsap,47.609712,-122.639686
3628,Kitsap County,Kitsap,47.609712,-122.639686
3629,Kitsap County,Kitsap,47.609712,-122.639686
3630,Kitsap County,Kitsap,47.609712,-122.639686
3631,Kitsap County,Kitsap,47.609712,-122.639686
3632,Kitsap County,Kitsap,47.609712,-122.639686
3633,Kitsap County,Kitsap,47.609712,-122.639686
3634,Kitsap County,Kitsap,47.609712,-122.639686
3635,Kitsap County,Kitsap,47.609712,-122.639686
3636,Kitsap County,Kitsap,47.609712,-122.639686
3637,Kitsap County,Kitsap,47.609712,-122.639686
3638,Kitsap County,Kitsap,47.609712,-122.639686
3639,Kitsap County,Kitsap,47.609712,-122.639686
3640,Kitsap County,Kitsap,47.609712,-122.639686
3641,Kitsap County,Kitsap,47.609712,-122.639686
3642,Kitsap County,Kitsap,47.609712,-122.639686
3643,Kitsap County,Kitsap,47.609712,-122.639686
3644,Kitsap County,Kitsap,47.609712,-122.639686
3645,Kitsap County,Kitsap,47.609712,-122.639686
3646,Kitsap County,Kitsap,47.609712,-122.639686
3647,Kitsap County,Kitsap,47.609712,-122.639686
3648,Kitsap County,Kitsap,47.609712,-122.639686
3649,Kitsap County,Kitsap,47.609712,-122.639686
3650,Kitsap County,Kitsap,47.609712,-122.639686
3651,Kitsap County,Kitsap,47.609712,-122.639686
3652,Kitsap County,Kitsap,47.609712,-122.639686
3653,Kitsap County,Kitsap,47.609712,-122.639686
3654,Kitsap County,Kitsap,47.609712,-122.639686
3655,Kitsap County,Kitsap,47.609712,-122.639686
3656,Kitsap County,Kitsap,47.609712,-122.639686
3657,Kitsap County,Kitsap,47.609712,-122.639686
3658,Kitsap County,Kitsap,47.609712,-122.639686
3659,Kitsap County,Kitsap,47.609712,-122.639686
3660,Kitsap County,Kitsap,47.609712,-122.639686
3661,Kitsap County,Kitsap,47.609712,-122.639686
3662,Kitsap County,Kitsap,47.609712,-122.639686
3663,Kitsap County,Kitsap,47.609712,-122.639686
3664,Kitsap County,Kitsap,47.609712,-122.639686
3665,Kitsap County,Kitsap,47.609712,-122.639686
3666,Kitsap County,Kitsap,47.609712,-122.639686
3667,Kitsap County,Kitsap,47.609712,-122.639686
3668,Kitsap County,Kitsap,47.609712,-122.639686
3669,Kitsap County,Kitsap,47.609712,-122.639686
3670,Kitsap County,Kitsap,47.609712,-122.639686
3671,Kitsap County,Kitsap,47.609712,-122.639686
3672,Kitsap County,Kitsap,47.609712,-122.639686
3673,Kitsap County,Kitsap,47.609712,-122.639686
3674,Kitsap County,Kitsap,47.609712,-122.639686
3675,Kitsap County,Kitsap,47.609712,-122.639686
3676,Kitsap County,Kitsap,47.609712,-122.639686
3677,Kitsap County,Kitsap,47.609712,-122.639686
3678,Kitsap County,Kitsap,47.609712,-122.639686
3679,Kitsap County,Kitsap,47.609712,-122.639686
3680,Kitsap County,Kitsap,47.609712,-122.639686
3681,Kitsap County,Kitsap,47.609712,-122.639686
3682,Kitsap County,Kitsap,47.609712,-122.639686
3683,Kitsap County,Kitsap,47.609712,-122.639686
3684,Kitsap County,Kitsap,47.609712,-122.639686
3685,Kitsap County,Kitsap,47.609712,-122.639686
3686,Kitsap County,Kitsap,47.609712,-122.639686
3687,Kitsap County,Kitsap,47.609712,-122.639686
3688,Kitsap County,Kitsap,47.609712,-122.639686
3689,Kitsap County,Kitsap,47.609712,-122.639686
3690,Kitsap County,Kitsap,47.609712,-122.639686
3691,Kitsap County,Kitsap,47.609712,-122.639686
3692,Kitsap County,Kitsap,47.609712,-122.639686
3693,Kitsap County,Kitsap,47.609712,-122.639686
3694,Kitsap County,Kitsap,47.609712,-122.639686
3695,Kitsap County,Kitsap,47.609712,-122.639686
3696,Kitsap County,Kitsap,47.609712,-122.639686
3697,Kitsap County,Kitsap,47.609712,-122.639686
3698,Kitsap County,Kitsap,47.609712,-122.639686
3699,Kitsap County,Kitsap,47.609712,-122.639686
3700,Kitsap County,Kitsap,47.609712,-122.639686
2669,Pierce County,S.Kitsap,47.157764,-122.432047
2670,Pierce County,S.Kitsap,47.157764,-122.432047
2671,Pierce County,S.Kitsap,47.157764,-122.432047
2672,Pierce County,S.Kitsap,47.157764,-122.432047
2673,Pierce County,S.Kitsap,47.157764,-122.432047
2674,Pierce County,S.Kitsap,47.157764,-122.432047
2675,Pierce County,S.Kitsap,47.157764,-122.432047
2676,Pierce County,S.Kitsap,47.157764,-122.432047
2677,Pierce County,S.Kitsap,47.157764,-122.432047
2678,Pierce County,S.Kitsap,47.157764,-122.432047
2679,Pierce County,S.Kitsap,47.157764,-122.432047
2680,Pierce County,S.Kitsap,47.157764,-122.432047
2681,Pierce County,S.Kitsap,47.157764,-122.432047
2682,Pierce County,S.Kitsap,47.157764,-122.432047
2683,Pierce County,S.Kitsap,47.157764,-122.432047
2684,Pierce County,S.Kitsap,47.157764,-122.432047
2685,Pierce County,S.Kitsap,47.157764,-122.432047
2686,Pierce County,S.Kitsap,47.157764,-122.432047
2687,Pierce County,S.Kitsap,47.157764,-122.432047
2688,Pierce County,S.Kitsap,47.157764,-122.432047
2689,Pierce County,S.Kitsap,47.157764,-122.432047
2690,Pierce County,S.Kitsap,47.157764,-122.432047
2691,Pierce County,S.Kitsap,47.157764,-122.432047
2692,Pierce County,S.Kitsap,47.157764,-122.432047
2693,Pierce County,S.Kitsap,47.157764,-122.432047
2694,Pierce County,S.Kitsap,47.157764,-122.432047
2695,Pierce County,S.Kitsap,47.157764,-122.432047
2696,Pierce County,S.Kitsap,47.157764,-122.432047
2697,Pierce County,S.Kitsap,47.157764,-122.432047
2698,Pierce County,S.Kitsap,47.157764,-122.432047
2699,Pierce County,S.Kitsap,47.157764,-122.432047
2700,Pierce County,S.Kitsap,47.157764,-122.432047
2701,Pierce County,S.Kitsap,47.157764,-122.432047
2702,Pierce County,S.Kitsap,47.157764,-122.432047
2703,Pierce County,S.Kitsap,47.157764,-122.432047
2704,Pierce County,S.Kitsap,47.157764,-122.432047
2705,Pierce County,S.Kitsap,47.157764,-122.432047
2706,Pierce County,S.Kitsap,47.157764,-122.432047
2707,Pierce County,S.Kitsap,47.157764,-122.432047
2708,Pierce County,S.Kitsap,47.157764,-122.432047
2709,Pierce County,S.Kitsap,47.157764,-122.432047
2710,Pierce County,S.Kitsap,47.157764,-122.432047
2711,Pierce County,S.Kitsap,47.157764,-122.432047
2712,Pierce County,S.Kitsap,47.157764,-122.432047
2713,Pierce County,S.Kitsap,47.157764,-122.432047
2714,Pierce County,S.Kitsap,47.157764,-122.432047
2715,Pierce County,S.Kitsap,47.157764,-122.432047
2716,Pierce County,S.Kitsap,47.157764,-122.432047
2717,Pierce County,S.Kitsap,47.157764,-122.432047
2718,Pierce County,S.Kitsap,47.157764,-122.432047
2719,Pierce County,S.Kitsap,47.157764,-122.432047
2720,Pierce County,S.Kitsap,47.157764,-122.432047
2721,Pierce County,S.Kitsap,47.157764,-122.432047
2722,Pierce County,S.Kitsap,47.157764,-122.432047
2723,Pierce County,S.Kitsap,47.157764,-122.432047
2724,Pierce County,S.Kitsap,47.157764,-122.432047
2725,Pierce County,S.Kitsap,47.157764,-122.432047
2726,Pierce County,S.Kitsap,47.157764,-122.432047
2727,Pierce County,S.Kitsap,47.157764,-122.432047
2728,Pierce County,S.Kitsap,47.157764,-122.432047
2729,Pierce County,S.Kitsap,47.157764,-122.432047
2730,Pierce County,S.Kitsap,47.157764,-122.432047
2731,Pierce County,S.Kitsap,47.157764,-122.432047
2732,Pierce County,S.Kitsap,47.157764,-122.432047
2733,Pierce County,S.Kitsap,47.157764,-122.432047
2734,Pierce County,S.Kitsap,47.157764,-122.432047
2735,Pierce County,S.Kitsap,47.157764,-122.432047
2736,Pierce County,S.Kitsap,47.157764,-122.432047
2737,Pierce County,S.Kitsap,47.157764,-122.432047
2738,Pierce County,S.Kitsap,47.157764,-122.432047
2739,Pierce County,S.Kitsap,47.157764,-122.432047
2740,Pierce County,S.Kitsap,47.157764,-122.432047
2741,Pierce County,S.Kitsap,47.157764,-122.432047
2742,Pierce County,S.Kitsap,47.157764,-122.432047
2743,Pierce County,S.Kitsap,47.157764,-122.432047
2744,Pierce County,S.Kitsap,47.157764,-122.432047
2745,Pierce County,S.Kitsap,47.157764,-122.432047
2746,Pierce County,S.Kitsap,47.157764,-122.432047
2747,Pierce County,S.Kitsap,47.157764,-122.432047
2748,Pierce County,S.Kitsap,47.157764,-122.432047
2749,Pierce County,S.Kitsap,47.157764,-122.432047
2750,Pierce County,S.Kitsap,47.157764,-122.432047
2751,Pierce County,S.Kitsap,47.157764,-122.432047
2752,Pierce County,S.Kitsap,47.157764,-122.432047
2753,Pierce County,S.Kitsap,47.157764,-122.432047
2754,Pierce County,Tacoma,47.157764,-122.432047
2755,Pierce County,Tacoma,47.157764,-122.432047
2756,Pierce County,Tacoma,47.157764,-122.432047
2757,Pierce County,Tacoma,47.157764,-122.432047
2758,Pierce County,Tacoma,47.157764,-122.432047
2759,Pierce County,Tacoma,47.157764,-122.432047
2760,Pierce County,Tacoma,47.157764,-122.432047
2761,Pierce County,Tacoma,47.157764,-122.432047
2762,Pierce County,Tacoma,47.157764,-122.432047
2763,Pierce County,Tacoma,47.157764,-122.432047
2764,Pierce County,Tacoma,47.157764,-122.432047
2765,Pierce County,Tacoma,47.157764,-122.432047
2766,Pierce County,Tacoma,47.157764,-122.432047
2767,Pierce County,Tacoma,47.157764,-122.432047
2768,Pierce County,Tacoma,47.157764,-122.432047
2769,Pierce County,Tacoma,47.157764,-122.432047
