light_rail,commuter_rail,brt,ferry,bus,express,x,y
0,0,0,0,1,1,1278462.634919807300000,164041.589365229010000
0,0,0,0,1,0,1290118.987263217600000,160946.589977815750000
0,0,0,0,1,0,1308005.751358389900000,154581.590896815060000
0,0,0,0,1,0,1276642.282261312000000,152390.531302556400000
0,0,0,0,1,0,1295062.163728550100000,150806.943590477110000
0,0,0,0,1,0,1276596.517917141300000,149076.296133145690000
0,0,0,0,1,0,1289729.752477392600000,148261.649468481540000
0,0,0,0,1,0,1292363.517222970700000,148207.061323061590000
0,0,0,0,1,0,1304607.986828476200000,146973.414512142540000
0,0,0,0,1,0,1289699.399847805500000,146244.590838566420000
0,0,0,0,1,0,1276957.518179386900000,144446.531770646570000
0,0,0,0,1,0,1292629.752582892800000,144213.414782807230000
0,0,0,0,1,0,1294171.987687394000000,144175.767548397180000
0,0,0,0,1,1,1293830.752477467100000,142959.591174975040000
0,0,0,0,1,0,1289252.164521798500000,142320.826048314570000
0,0,0,0,1,0,1288541.399867221700000,142316.179075971250000
0,0,0,0,1,0,1301253.987302884500000,141527.885705053810000
0,0,0,0,1,0,1282396.517800048000000,139850.179086729880000
0,0,0,0,1,0,1302433.164078384600000,138219.885759398340000
0,0,0,0,1,0,1278127.400682136400000,135534.414752393960000
0,0,0,0,1,1,1278217.753519803300000,133960.767637223010000
0,0,0,0,1,0,1205193.757507726600000,133926.059045225380000
0,0,0,0,1,0,1276041.636152893300000,133532.237982481720000
0,0,0,0,1,0,1314354.280984133500000,133372.709758222100000
0,0,0,0,1,0,1324642.398203134500000,133239.945588052270000
0,0,0,0,1,0,1331254.633338227900000,133119.710592314600000
0,0,0,0,1,0,1207596.169369548600000,124554.118471562860000
0,0,0,0,1,0,1289157.635511383400000,123776.768320232630000
0,0,0,0,1,0,1256034.873016893900000,109545.591730147600000
0,0,0,0,1,0,1307327.164132893100000,121198.592702314260000
0,0,0,0,1,0,1206566.287242978800000,120278.412784144280000
0,0,0,0,1,0,1301172.988121047600000,119854.004512220620000
0,0,0,0,1,0,1267029.519334644100000,118571.767903476950000
0,0,0,0,1,0,1273647.872239634400000,117204.532777056100000
0,0,0,0,1,0,1294248.282810390000000,114666.239625304940000
0,0,0,0,1,0,1296033.282849311800000,112840.357450306420000
0,0,0,0,1,0,1257407.520205974600000,111540.120877563950000
0,0,0,0,1,0,1293351.165510132900000,111074.886571809650000
0,0,0,0,1,0,1265840.872761800900000,110894.415476053950000
0,0,0,0,1,0,1256047.285065561500000,110095.591614395380000
0,0,0,0,1,0,1278333.989835888100000,109808.474734559660000
0,0,0,0,1,0,1272009.283981382800000,109279.062735646960000
0,0,0,0,1,0,1295951.753484800500000,108888.298753395680000
0,0,0,0,1,0,1256007.402599394300000,108352.061964973810000
0,0,0,0,1,0,1273044.284207969900000,107931.474551558490000
0,0,0,0,1,0,1297885.400536134800000,106241.063562303780000
0,0,0,0,1,0,1288553.165591716800000,105047.298561394210000
0,0,0,0,1,0,1230612.521958798200000,103277.296852052210000
0,0,0,0,1,0,1232207.756957307500000,103237.885513558980000
0,0,0,0,1,0,1294037.871485799600000,102314.828632637860000
0,0,0,0,1,0,1288667.401255637400000,101064.239926472310000
0,0,0,0,1,0,1236530.992405310300000,100932.591567724940000
0,0,0,0,1,0,1291257.636232644300000,100392.299013137820000
0,0,0,0,1,0,1238073.521800547800000,99349.180036395788000
0,0,0,0,1,0,1229344.404416307800000,99236.532295808196000
0,0,0,0,1,0,1238962.521662965400000,98124.709388226271000
0,0,0,0,1,0,1236081.286611810300000,97934.120858639479000
0,0,0,0,1,0,1236106.521797552700000,97746.297415390611000
0,0,0,0,1,0,1240163.285993725100000,97517.826743721962000
0,0,0,0,1,0,1234991.639512881600000,97481.062053471804000
0,0,0,0,1,0,1277517.519355967600000,97389.651475146413000
0,0,0,0,1,0,1240579.521381720900000,97190.238816231489000
0,0,0,0,1,0,1239480.286375477900000,97044.062599390745000
0,0,0,0,1,0,1238549.874522388000000,95771.415538385510000
0,0,0,0,1,0,1241137.874595716600000,95731.709581062198000
0,0,0,0,1,0,1240414.992183223400000,95636.944678723812000
0,0,0,0,1,0,1264253.638075381500000,93525.416421473026000
0,0,0,0,1,0,1239982.756827220300000,93278.474001973867000
0,0,0,0,1,0,1217928.169702887500000,93195.237947970629000
0,0,0,0,1,0,1220334.522501722000000,93152.826287388802000
0,0,0,0,1,0,1220522.758017644300000,93150.355819895864000
0,0,0,0,1,0,1238901.992256477500000,93135.180325314403000
0,0,0,0,1,0,1251471.285687387000000,92672.592339724302000
0,0,0,0,1,0,1255348.168025478700000,92573.180793136358000
0,0,0,0,1,0,1247323.403563216300000,92350.415818721056000
0,0,0,0,1,0,1243935.874249056000000,91888.415758475661000
0,0,0,0,1,0,1241162.521528050300000,90012.356846556067000
0,0,0,0,1,0,1244249.756823390700000,89773.710014149547000
0,0,0,0,1,0,1230408.404912978400000,88743.179922983050000
0,0,0,0,1,0,1267002.873390555400000,88156.475387722254000
0,0,0,0,1,0,1213151.876105889700000,86762.532309472561000
0,0,0,0,1,0,1242679.757010638700000,86103.474900558591000
0,0,0,0,1,0,1247351.168599560900000,85421.121934562922000
0,0,0,0,1,0,1218699.993618547900000,85212.709293648601000
0,0,0,0,1,0,1221169.640582144300000,85202.062005221844000
0,0,0,0,1,0,1245908.521550476600000,83737.180748641491000
0,0,0,0,1,0,1231388.522375300500000,82756.945176303387000
0,0,0,0,1,0,1233980.286876797700000,82369.415767639875000
0,0,0,0,1,0,1238383.757400557400000,82179.121856898069000
0,0,0,0,1,0,1240289.639743641000000,82121.592444390059000
0,0,0,0,1,0,1238350.757466554600000,81476.121950566769000
0,0,0,0,1,0,1224869.169928476200000,80911.533512815833000
0,0,0,0,1,0,1242586.639742806600000,80746.710351645947000
0,0,0,0,1,0,1230517.875494554600000,79608.650947973132000
0,0,0,0,1,0,1237405.286916554000000,79564.063110649586000
0,0,0,0,1,0,1238311.404526889300000,79527.533656150103000
0,0,0,0,1,0,1341119.399041727200000,78991.419570893049000
0,0,0,0,1,0,1245780.992606058700000,77651.592854231596000
0,0,0,0,1,0,1265658.873781964200000,76937.770134896040000
0,0,0,0,1,0,1237914.992918133700000,76898.298429057002000
0,0,0,0,1,0,1241138.169214561600000,74163.945958137512000
0,0,0,0,1,0,1247006.404197216000000,73987.534237474203000
0,0,0,0,1,0,1250931.639128893600000,73905.240438804030000
0,0,0,0,1,0,1242381.757606640500000,71993.298724636436000
0,0,0,0,1,0,1275973.873493135000000,71395.358975648880000
0,0,0,0,1,0,1236395.640313804100000,70297.181381970644000
0,0,0,0,1,0,1237742.522462561700000,70260.534145563841000
0,0,0,0,1,0,1221764.876268312300000,66706.239744976163000
0,0,0,0,1,0,1229915.876042380900000,65439.534273147583000
0,0,0,0,1,0,1225817.758582472800000,65267.710469812155000
0,0,0,0,1,0,1242225.993154391600000,65115.240630388260000
0,0,0,0,1,0,1242763.640044972300000,60813.240704223514000
0,0,0,0,1,0,1217697.406384885300000,60599.063639149070000
0,0,0,0,1,0,1256034.992439225300000,60329.064835309982000
0,0,0,0,1,0,1277252.167852550700000,59923.594845727086000
0,0,0,0,1,0,1283673.755731135600000,59708.124804228544000
0,0,0,0,1,0,1209085.524658560800000,59383.533917978406000
0,0,0,0,1,0,1241759.757866382600000,57970.887793138623000
0,0,0,0,1,0,1242004.640578717000000,57959.593852475286000
0,0,0,0,1,0,1221630.171157136600000,56522.063919141889000
0,0,0,0,1,0,1241938.640382632600000,56144.123402059078000
0,0,0,0,1,0,1210227.524671137300000,49297.946149557829000
0,0,0,0,1,0,1241657.405708894100000,45139.006304726005000
0,0,0,0,1,0,1276784.756713882100000,41537.007603228092000
0,0,0,0,1,0,1277365.285080388200000,78288.417367979884000
0,0,0,0,1,0,1235208.581008136300000,84476.945345222950000
0,0,0,0,1,0,1330203.805715471500000,257521.409623056650000
0,0,0,0,1,1,1319450.218626886600000,238358.587056398390000
0,0,0,0,1,0,1313394.573585972200000,187282.118671476840000
0,0,0,0,1,0,1306923.572748467300000,228877.351753816010000
0,0,0,0,1,0,1271027.102874890000000,262097.054343149070000
0,0,0,0,1,1,1294401.043659716800000,235577.880347475410000
0,0,0,0,1,0,1271217.692716807100000,211840.351379066710000
0,0,0,0,1,1,1278256.985396727900000,238540.997452721000000
0,0,0,0,1,1,1270880.515897721100000,227482.879805222150000
1,0,0,0,0,0,1278377.340799048500000,165860.765844970940000
0,0,0,0,1,0,1301110.927221551500000,184724.824573472140000
0,0,0,0,1,0,1309946.983040228500000,261185.879328221080000
0,0,0,0,1,0,1271195.044796228400000,232940.056226804850000
0,0,0,0,1,0,1389145.157320722900000,196039.179569393400000
0,0,0,0,1,0,1302047.633025303500000,184641.236157968640000
0,0,0,0,1,0,1182424.990053221600000,247853.523118972780000
0,0,0,0,1,0,1296006.517810970500000,112486.945755556230000
1,0,0,0,0,0,1271814.809960886800000,219415.115757063030000
0,0,0,0,1,0,1321556.741972893500000,433468.105957314370000
0,0,0,0,1,0,1281744.273697719000000,425062.928870052100000
0,0,0,0,1,0,1310596.861005559600000,413853.282982304690000
0,0,0,0,1,0,1309832.743767395600000,404244.460008397700000
0,0,0,0,1,0,1314561.861277639900000,400066.107472732660000
0,0,0,0,1,0,1313376.861351057900000,398898.107512146230000
0,0,0,0,1,0,1362759.153006225800000,397255.814864978190000
0,0,0,0,1,0,1362443.741235464800000,397232.932692885400000
0,0,0,0,1,0,1317834.861293301000000,394863.284216970210000
0,0,0,0,1,0,1320735.861068725600000,389003.814308643340000
0,0,0,0,1,0,1311807.155829057100000,386180.519758388400000
0,0,0,0,1,0,1311807.155829057100000,385516.343265220520000
0,0,0,0,1,0,1339189.272324562100000,372220.815722480420000
0,0,0,0,1,0,1307215.862518221100000,368244.461798563600000
0,0,0,0,1,0,1305634.509709805300000,367857.167625635860000
0,0,0,0,1,0,1308531.274257466200000,367016.814975649120000
0,0,0,0,1,0,1307968.980434551800000,361038.991629481320000
0,0,0,0,1,0,1303262.392406806300000,360222.168131887910000
0,0,0,0,1,1,1306257.509776145200000,358277.050631061200000
0,0,0,0,1,0,1302933.745426312100000,357309.991869643330000
0,0,0,0,1,0,1303649.510070890200000,356343.815324306490000
0,0,0,0,1,0,1302318.627890139800000,354413.050813138480000
0,0,0,0,1,0,1289010.158116057500000,351115.815281644460000
0,0,0,0,1,0,1301968.274916306100000,349384.638953968880000
0,0,0,0,1,0,1305515.627729728800000,349184.757135897870000
0,0,0,0,1,0,1281280.158484220500000,348074.932911977170000
0,0,0,0,1,0,1298484.745794132400000,347713.462506309150000
0,0,0,0,1,0,1279890.511329144200000,347681.461914137010000
0,0,0,0,1,0,1327393.509170725900000,347413.345652475950000
0,0,0,0,1,0,1290546.393560633100000,343595.109522566200000
0,0,0,0,1,0,1302394.863630056400000,343336.698293969040000
0,0,0,0,1,0,1293757.863843724100000,342394.286464899780000
0,0,0,0,1,0,1281475.276532307300000,337149.815654635430000
0,0,0,0,1,0,1303573.275315225100000,336436.522461816670000
0,0,0,0,1,0,1333230.744543477900000,335460.523101478820000
0,0,0,0,1,0,1299620.510911047500000,334855.228052228690000
0,0,0,0,1,0,1301298.275600135300000,330052.522434562440000
0,0,0,0,1,0,1304594.393023639900000,329266.699203059080000
0,0,0,0,1,0,1318689.392720714200000,319842.053026139740000
0,0,0,0,1,0,1318592.745604306500000,319499.700036302210000
0,0,0,0,1,0,1293351.394184216900000,318846.287301138040000
0,0,0,0,1,0,1285242.512108057700000,316924.993243470790000
0,0,0,0,1,0,1401663.623753547700000,316157.702783316370000
0,0,0,0,1,0,1287437.277075469500000,313301.522800147530000
0,0,0,0,1,0,1292233.511905551000000,313157.993559643630000
0,0,0,0,1,0,1296067.982583060900000,312983.581834971900000
0,0,0,0,1,0,1297702.747030049600000,312909.523256063460000
0,0,0,0,1,0,1357314.273147970400000,312547.819255054000000
0,0,0,0,1,0,1274510.277667060500000,310491.816805392500000
0,0,0,0,1,0,1270940.983952641500000,306917.522772893310000
0,0,0,0,1,0,1287911.277111724000000,305145.170346468690000
0,0,0,0,1,0,1283317.630459144700000,302800.640914812680000
0,0,0,0,1,1,1281307.748324051500000,301082.111871555450000
0,0,0,0,1,0,1279281.748439058700000,300281.876267313960000
0,0,0,0,1,0,1259759.808152303100000,300255.581700474020000
0,0,0,0,1,0,1284008.748171389100000,300145.935266226530000
0,0,0,0,1,0,1288538.512733891600000,300025.994233146310000
0,0,0,0,1,0,1262956.866718798900000,299132.522922977810000
0,0,0,0,1,0,1263577.396317631000000,298227.758328303690000
0,0,0,0,1,0,1264866.984289631200000,298191.699345305560000
0,0,0,0,1,0,1289950.747770309400000,297988.876916304230000
0,0,0,0,1,0,1271236.160527631600000,296599.993867307900000
0,0,0,0,1,0,1272813.160326391500000,296559.405693888660000
0,0,0,0,1,0,1279201.866052880900000,294972.171007469300000
0,0,0,0,1,0,1295085.394981309800000,294737.406713232400000
0,0,0,0,1,0,1285464.395194470900000,292216.935704305770000
0,0,0,0,1,0,1295052.630283057700000,291825.818376302720000
0,0,0,0,1,0,1307796.629401311300000,291466.583530470730000
0,0,0,0,1,0,1268626.513844057900000,291194.170689478520000
0,0,0,0,1,0,1266709.984540641300000,290067.582391470670000
0,0,0,0,1,0,1274152.396164968600000,287200.524149224160000
0,0,0,0,1,1,1268488.396338135000000,286041.170824885370000
0,0,0,0,1,0,1274880.631585136100000,285177.818220898510000
0,0,0,0,1,0,1259455.867487222000000,284964.758935719730000
0,0,0,0,1,1,1268079.690462634000000,283387.759136974810000
0,0,0,0,1,1,1263370.984985053500000,283376.406141310930000
0,0,0,0,1,0,1215175.399289801700000,280428.463546395300000
0,0,0,0,1,0,1271108.867147058200000,280359.641833648090000
0,0,0,0,1,1,1268424.396466136000000,279405.994790807370000
0,0,0,0,1,0,1303998.630107551800000,278830.054997816680000
0,0,0,0,1,1,1316251.982241228200000,278672.819747969510000
0,0,0,0,1,1,1284979.160600632400000,277932.759876385330000
0,0,0,0,1,1,1284361.630995810000000,277562.406942561270000
0,0,0,0,1,0,1271095.514155387900000,277366.994931802150000
0,0,0,0,1,0,1266202.161409303500000,277065.641859978440000
0,0,0,0,1,1,1265910.749590560800000,275563.936201974750000
0,0,0,0,1,0,1310350.629870727700000,274076.172773316500000
0,0,0,0,1,0,1297056.630540132500000,273245.819447144870000
0,0,0,0,1,0,1271091.984962970000000,272466.583472803240000
0,0,0,0,1,0,1356770.509799808300000,272089.703977227210000
0,0,0,0,1,0,1273746.514102727200000,271728.524581477050000
0,0,0,0,1,1,1267098.749839216500000,271465.583178222180000
0,0,0,0,1,1,1277716.278472885500000,271172.054237723350000
0,0,0,0,1,0,1296967.748171970200000,270600.642978981140000
0,0,0,0,1,0,1293239.983645886200000,268739.407856315370000
0,0,0,0,1,1,1276359.867143720400000,268555.760257720950000
0,0,0,0,1,1,1263136.632435381400000,268249.936394304040000
0,0,0,0,1,0,1271036.867619141900000,267403.760265141730000
0,0,0,0,1,1,1280871.278396472300000,266442.289747148750000
0,0,0,0,1,1,1281689.631418556000000,265756.231079891320000
0,0,0,0,1,1,1276304.749471798500000,265256.583785220980000
0,0,0,0,1,0,1283696.866905391200000,263709.995999142530000
0,0,0,0,1,0,1273617.632142633200000,263349.348754554990000
0,0,0,0,1,0,1275632.985067307900000,263297.760603144760000
0,0,0,0,1,1,1281672.160981059100000,263095.525443315510000
0,0,0,0,1,1,1279243.749499306100000,262579.995962560180000
0,0,0,0,1,0,1306311.865638554100000,262367.232280477880000
0,0,0,0,1,0,1312751.276972308800000,262357.408809304240000
0,0,0,0,1,0,1274952.749551132300000,261984.054897218940000
0,0,0,0,1,0,1273618.279122978400000,261148.054600730540000
0,0,0,0,1,0,1264350.456123217900000,259943.289949893950000
0,0,0,0,1,0,1308544.512748047700000,258382.291431471710000
0,0,0,0,0,1,1260341.515322223300000,257210.348893478510000
0,0,0,0,1,1,1254449.397841393900000,257109.112875476480000
0,0,0,0,1,1,1265613.279713049500000,256277.172610223290000
0,0,0,0,1,1,1278654.161439642300000,255862.055330231790000
0,0,0,0,1,1,1255010.162795975800000,255816.525237560270000
0,0,0,0,1,1,1270248.514865145100000,255486.466514483090000
0,0,0,0,1,0,1270240.279645383400000,254832.937309727070000
0,0,0,0,1,0,1271401.985655307800000,254145.937371388080000
0,0,0,0,1,1,1262914.632879391300000,252990.466585218910000
0,0,0,0,1,0,1302694.513293221600000,252727.409040480850000
0,0,0,0,1,1,1276843.632252305700000,252639.172996476290000
0,0,0,0,1,1,1278452.514533221700000,252608.584803059700000
0,0,0,0,1,1,1254927.398197725400000,252558.701372638340000
0,0,0,0,1,1,1281514.749550476700000,251888.173186138270000
0,0,0,0,1,0,1273619.632466718600000,250083.820167556410000
0,0,0,0,1,1,1283499.161264061900000,249864.467259809370000
0,0,0,0,1,1,1288098.278706222800000,249754.585261732340000
0,0,0,0,1,1,1322404.865276634700000,249493.586111813780000
0,0,0,0,1,0,1260328.162658631800000,249330.231451645490000
0,0,0,0,1,0,1309308.748424306500000,249240.291998982430000
0,0,0,0,1,1,1265676.868168547700000,248021.820026472210000
0,0,0,0,1,0,1325125.865083977600000,247958.762737900020000
0,0,0,0,1,1,1323715.630043551300000,247815.468733146790000
0,0,0,0,1,1,1257793.751060798800000,247772.702086389060000
0,0,0,0,1,0,1270764.397363558400000,247246.349464565520000
0,0,0,0,1,0,1223104.282382145500000,247107.406829059120000
0,0,0,0,1,1,1285029.514174476300000,247102.820552140470000
0,0,0,0,1,1,1307248.160353884100000,246694.174387812610000
0,0,0,0,1,1,1274756.279799714700000,246072.467625975610000
0,0,0,0,1,1,1260226.751116052300000,245627.584657475350000
0,0,0,0,1,0,1261589.397997051500000,245332.114119812850000
0,0,0,0,1,0,1267361.633171722300000,245171.761422142390000
0,0,0,0,1,0,1286406.985172808200000,245145.526566475630000
0,0,0,0,1,0,1274392.279871553200000,244754.761599972840000
0,0,0,0,1,0,1256597.986391976500000,244421.819680556650000
0,0,0,0,1,0,1304594.983901724200000,244104.703844979410000
0,0,0,0,1,0,1268592.397770553800000,244093.055574312810000
0,0,0,0,1,1,1276023.514798060100000,243627.114577054980000
0,0,0,0,1,0,1182195.755275473000000,243297.170355066660000
0,0,0,0,0,1,1274585.632831305300000,242821.644075140360000
0,0,0,0,1,1,1275712.397310048300000,242788.938103809950000
0,0,0,0,1,0,1260186.986431807300000,242337.820239648220000
0,0,0,0,1,0,1273831.397463142900000,242286.879396647210000
0,0,0,0,1,1,1267465.397727966300000,241591.879146233200000
0,0,0,0,1,0,1318591.453940227600000,241504.704123720530000
0,0,0,0,1,0,1266294.868572965300000,241329.585051387550000
0,0,0,0,1,0,1189961.401817634700000,241294.817732483150000
0,0,0,0,1,1,1273498.868272557900000,240836.526326224210000
0,0,0,0,1,0,1269229.868280381000000,240442.173440396790000
0,0,0,0,1,0,1254045.280867472300000,239874.290389806030000
0,0,0,0,1,0,1224724.400204882000000,239632.289561480280000
0,0,0,0,1,0,1318646.630667135100000,238358.998472899200000
0,0,0,0,1,0,1304935.278168633600000,238323.586142137650000
0,0,0,0,1,0,1303131.984203055500000,238161.174393475060000
0,0,0,0,1,1,1273949.515337139400000,238155.526438891890000
0,0,0,0,1,1,1253972.986720725900000,237224.525676220660000
0,0,0,0,1,0,1254961.987039297800000,237205.585097312930000
0,0,0,0,0,1,1253966.634043142200000,237109.408452391620000
0,0,0,0,1,0,1223371.988539636100000,236500.054356142880000
0,0,0,0,1,0,1261519.633372798600000,236416.878997564320000
0,0,0,0,1,0,1226987.635507807100000,236412.819294393060000
0,0,0,0,1,0,1255338.516469970300000,236410.820282638070000
0,0,0,0,1,0,1273074.750682473200000,236367.350225225090000
0,0,0,0,1,0,1195653.637152299300000,235831.935941725970000
0,0,0,0,1,0,1268897.633380562100000,234803.879598885770000
0,0,0,0,1,0,1262781.516019642400000,234410.702891811730000
0,0,0,0,1,1,1272389.750740140700000,234194.820777639750000
0,0,0,0,1,0,1222102.870999142500000,233898.878128066660000
0,0,0,0,1,0,1307019.513501465300000,233860.410029143100000
0,0,0,0,1,0,1296588.161332726500000,233621.527632892130000
0,0,0,0,1,0,1320148.512833967800000,233495.292977228760000
0,0,0,0,1,0,1314867.513225391500000,233171.351695969700000
0,0,0,0,1,0,1321113.512872472400000,233041.292900979520000
0,0,0,0,1,0,1271164.280093967900000,232951.291440561410000
0,0,0,0,1,0,1270826.280113801400000,232574.938518732790000
0,0,0,0,1,0,1309593.866620466100000,232540.233863726260000
0,0,0,0,1,0,1263834.868899807300000,232346.938318565490000
0,0,0,0,1,0,1268329.750986143900000,231774.114661052820000
0,0,0,0,1,1,1271570.868519634000000,231300.527025565510000
0,0,0,0,1,0,1272183.750824049100000,230030.585667803880000
0,0,0,0,1,1,1271545.515551969400000,229636.056273147460000
0,0,0,0,1,0,1302982.278465718000000,229540.704429730770000
0,0,0,0,1,0,1343970.747013554000000,229227.764438807960000
0,0,0,0,1,0,1270488.398243635900000,229218.585979476570000
0,0,0,0,1,0,1320056.395564138900000,229075.822813555600000
0,0,0,0,1,0,1282056.985670715600000,228940.233189731840000
0,0,0,0,0,1,1271390.868551552300000,228832.585767224430000
0,0,0,0,1,0,1266437.398143559700000,228550.879965811970000
0,0,0,0,1,0,1269894.280337393300000,228453.409360229970000
0,0,0,0,1,0,1270425.751059219200000,228404.879929721360000
0,0,0,0,1,1,1272100.515426218500000,228394.585987061260000
0,0,0,0,1,0,1194989.166696474000000,228383.112912893300000
0,0,0,0,1,0,1265329.398391053100000,228252.173870310190000
0,0,0,0,1,0,1302950.866783142100000,228214.822238981720000
0,0,0,0,1,0,1274220.515451312100000,227956.821442648770000
0,0,0,0,1,0,1274542.398009643000000,227954.115083232520000
0,0,0,0,1,1,1270844.868659302600000,227924.115143224600000
0,0,0,0,1,1,1269775.986282631800000,227690.527027726170000
0,0,0,0,0,1,1271455.868749633400000,227524.821322396400000
0,0,0,0,1,0,1274864.515475645700000,227088.409465566280000
0,0,0,0,1,0,1281319.279797062300000,226957.821472138170000
1,0,0,0,0,0,1269434.398383140600000,226913.762505143880000
0,0,0,0,1,1,1273550.398025140200000,226479.291917398570000
0,0,0,0,0,1,1270816.750933393800000,226437.703417897220000
0,0,0,0,1,0,1303616.396620050100000,225542.116298303010000
0,0,0,0,1,0,1305583.396294966300000,225477.822463646530000
0,0,0,0,1,0,1277964.985980719300000,225241.586387559770000
0,0,0,0,1,0,1277394.397883057600000,224579.821634978060000
0,0,0,0,1,0,1320034.983861550700000,224233.940765053030000
0,0,0,0,1,1,1270829.751235470200000,224157.938948556780000
0,0,0,0,1,1,1270864.633383557200000,223466.821564391260000
0,0,0,0,1,0,1302948.278861805800000,223416.234067142010000
0,0,0,0,1,0,1180340.638250798000000,223343.289003059270000
0,0,0,0,1,1,1271139.280472055100000,223077.291831642390000
0,0,0,1,0,0,1269141.986566394600000,223064.233130723240000
0,0,0,0,1,1,1277037.397940889000000,222948.056853890420000
0,0,0,0,1,1,1271454.516062051100000,222764.468638390300000
0,0,0,0,1,0,1271109.633549720000000,222470.350788310170000
0,0,0,0,1,0,1177561.873795226200000,222430.465369388460000
0,0,0,0,1,0,1318373.866120800400000,222189.705352231860000
0,0,0,0,1,1,1270475.751287311300000,222173.292327314620000
0,0,0,0,1,0,1275099.750897556500000,222086.409627065060000
0,0,0,0,1,0,1201186.754694968500000,220185.113560900090000
0,0,0,0,1,1,1271373.162878304700000,219671.880335390570000
0,0,0,0,1,0,1193052.990450725000000,219175.818991556760000
0,0,0,0,1,0,1280371.397834554300000,218419.233562469480000
0,0,0,0,1,1,1294550.867507055400000,218158.998846724630000
0,0,0,0,1,0,1278992.280185967700000,218035.880654647950000
0,0,0,0,1,0,1313300.160717055200000,217040.646424636240000
0,0,0,0,1,0,1257156.987242475200000,216891.292064562440000
0,0,0,0,1,0,1325005.983762055600000,216452.352981805800000
0,0,0,0,1,0,1254443.163929969100000,215218.762273147700000
0,0,0,0,1,0,1311874.160944387300000,214261.234988719220000
0,0,0,0,1,0,1194273.402379974700000,214198.172450810670000
0,0,0,0,1,1,1250452.517055645600000,214087.821293562650000
0,0,0,0,1,0,1319199.513747721900000,213963.940963894130000
0,0,0,0,1,0,1294584.279513716700000,213793.469848141070000
0,0,0,0,1,0,1188660.285325393100000,213572.760643899440000
0,0,0,0,1,0,1196900.637611061300000,213489.113829553130000
0,0,0,0,1,0,1260324.752232387700000,213057.233131647110000
0,0,0,0,1,0,1190548.402612134800000,213020.995999395850000
0,0,0,0,1,1,1296452.397168561800000,212854.117068052290000
0,0,0,0,1,0,1295172.867903471000000,212720.763988316060000
0,0,0,0,1,1,1297112.161925137000000,212685.822785228490000
0,0,0,0,1,0,1279194.280438140000000,212351.233887478710000
0,0,0,0,1,0,1272775.869062393900000,212342.233577385540000
0,0,0,0,1,0,1262340.987373143400000,212290.762879803780000
0,0,0,0,1,0,1271613.633854061400000,212180.351355224850000
0,0,0,0,0,1,1271615.751303881400000,212107.998481556770000
0,0,0,0,1,0,1253818.164195716400000,211977.115541219710000
0,0,0,0,1,0,1254068.634823381900000,211967.174616232510000
0,0,0,0,1,0,1260950.987200394300000,211966.704144731160000
0,0,0,0,1,0,1294563.397337645300000,211941.058198645710000
0,0,0,0,1,0,1256956.517170965700000,211199.704038307070000
0,0,0,0,1,0,1319927.160586386900000,211082.117659315470000
0,0,0,0,1,0,1378820.275083392900000,209283.295797646050000
0,0,0,0,1,0,1262694.281285971400000,209080.763066232200000
0,0,0,0,1,0,1184994.521003395300000,209070.231263145800000
0,0,0,0,1,0,1188802.520605221400000,208310.525433480740000
0,0,0,0,1,0,1277060.633458718700000,208177.293088391420000
0,0,0,0,1,0,1319242.984461307500000,208131.000201970340000
0,0,0,0,1,0,1256822.164093226200000,206573.174905553460000
0,0,0,0,1,0,1216214.166241139200000,206558.055841311810000
0,0,0,0,0,1,1258156.987539053000000,206520.174683481450000
0,0,0,0,1,0,1285529.515471056100000,206516.587420314550000
0,0,0,0,1,1,1255145.987655550200000,205959.233220055700000
0,0,0,0,1,0,1388594.745363801700000,205646.473018810150000
0,0,0,0,1,0,1269127.516450971400000,205503.763658553360000
0,0,0,0,1,0,1199879.755340471900000,204760.349462971090000
0,0,0,0,1,0,1281203.633702889100000,204467.234235554930000
0,0,0,0,1,0,1287592.162592470600000,204299.528534218670000
0,0,0,0,1,0,1308087.632100135100000,204093.058802813290000
0,0,0,0,1,0,1275488.868885725700000,203718.881401553750000
0,0,0,0,1,1,1297594.515291139500000,203695.529086053370000
0,0,0,0,1,0,1306513.750077307200000,203336.352967143060000
0,0,0,0,1,1,1253882.399959638700000,202929.527993395920000
0,0,0,0,1,0,1197439.755627304300000,202862.290923148390000
0,0,0,0,1,0,1334480.630823224800000,202635.001023396850000
0,0,0,0,1,0,1257034.399561137000000,202611.292737469080000
0,0,0,0,1,0,1276628.516212716700000,202549.234462648630000
0,0,0,0,1,0,1320380.984481886000000,202036.412325561050000
0,0,0,0,1,1,1259283.399328216900000,201174.763458311560000
0,0,0,0,1,0,1201623.696734473100000,201057.232197314500000
0,0,0,0,1,1,1297524.750338807700000,200822.941327303650000
0,0,0,0,0,1,1347335.983065217700000,200815.471854060890000
0,0,0,0,1,1,1255450.399776384200000,199779.057260230180000
0,0,0,0,1,0,1282726.162810057400000,199487.999443396930000
0,0,0,0,1,0,1281931.751341134300000,199272.646527647970000
0,0,0,0,1,0,1264547.399298891400000,198704.822532057760000
0,0,0,0,1,0,1280793.163067132200000,198094.411351308230000
0,0,0,0,1,0,1264523.281893059600000,197723.881252482530000
0,0,0,0,1,0,1201600.167253971100000,197423.173520565030000
0,0,0,0,1,1,1259148.281816303700000,195726.763527557250000
0,0,0,0,1,0,1343185.395237803500000,195696.589703395960000
