stop_lat,stop_lon,light_rail,commuter_rail,brt,ferry,bus,express
47.646060289061836,-122.124296123011210,0,0,0,0,1,0
47.640298892303733,-122.312343279248250,0,0,0,0,1,0
47.638632853671133,-122.402611666052410,0,0,0,0,1,0
47.639549100044810,-122.307263973523690,0,0,0,0,1,0
47.635889305151075,-122.559023601257010,0,0,0,0,1,0
47.638423825065878,-122.132324245887190,0,0,0,0,1,0
47.636386755275957,-122.277120290154680,0,0,0,0,1,0
47.629734885800154,-122.346222739672090,0,0,0,0,1,0
47.631077180628303,-122.207040011656890,0,0,0,0,1,0
47.628755251235724,-122.367858142755410,0,0,0,0,1,0
47.628852257051300,-122.342311630876940,0,0,0,0,1,0
47.631722788925572,-122.035457665095860,0,0,0,0,1,1
47.627997613173548,-122.289516381194870,0,0,0,0,1,0
47.623104672847887,-122.602255217679210,0,0,0,0,1,0
47.626878255603096,-122.312568675100470,0,0,0,0,1,0
47.626281233753311,-122.347556953343460,0,0,0,0,1,0
47.625784695199499,-122.335816975778770,0,0,0,0,1,0
47.626542332681694,-122.207015452079420,0,0,0,0,1,0
47.622140309756389,-122.362695407109510,0,0,0,0,1,1
47.624171846807215,-122.190992924314870,0,0,0,0,1,0
47.623245015032381,-122.190998318910520,0,0,0,0,1,0
47.621464539908089,-122.112483587917720,0,0,0,0,1,0
47.618313912794839,-122.285400823638480,0,0,0,0,0,1
47.617430584775377,-122.204394445030970,0,0,0,0,1,1
47.617304402983351,-122.182481906862490,0,0,0,0,1,0
47.615226059777662,-122.322129906568410,0,0,0,0,1,0
47.615245083026650,-122.319465234741770,0,0,0,0,1,0
47.617035335074235,-122.143150651764600,0,0,0,0,1,0
47.616998851590672,-122.132445316667870,0,0,0,0,1,0
47.616826024696209,-122.113537900914510,0,0,0,0,1,0
47.614056576619049,-122.334060681802630,0,0,0,0,1,1
47.613062630774941,-122.340032995625890,0,0,0,0,1,0
47.613064005387436,-122.333152587491400,0,0,0,0,1,0
47.612941473537951,-122.302710712451240,0,0,0,0,1,0
47.612916131975410,-122.291414231850170,0,0,0,0,1,0
47.613733863500705,-122.194974688272420,0,0,0,0,1,0
47.606887929478447,-122.628839610875090,0,0,0,0,1,0
47.610183874719816,-122.320758228951560,0,0,0,0,1,1
47.609221076375228,-122.335775192514920,0,0,0,0,1,1
47.608443479942871,-122.331995486632470,0,0,0,0,1,1
47.608408615880847,-122.327361187635350,0,0,0,0,1,0
47.607944510262229,-122.328470995629710,0,0,0,0,1,0
47.608013885412973,-122.305025088214590,0,0,0,0,1,0
47.608003344893184,-122.300057892178660,0,0,0,0,1,0
47.606801341385605,-122.333561903711310,0,0,0,0,1,0
47.607941022690881,-122.201453417385340,0,0,0,0,1,1
47.606175645356281,-122.302777009813880,0,0,0,0,1,0
47.605653271809338,-122.190762834608190,0,0,0,0,1,1
47.602737283003677,-122.338464604934630,0,0,0,1,0,0
47.605287238034165,-122.121329585402980,0,0,0,0,1,0
47.602272566832930,-122.327883308554330,0,0,0,0,1,1
47.597907299902197,-122.629389267479080,0,0,0,0,1,0
47.596195889587797,-122.709315811665530,0,0,0,0,1,0
47.601698400623071,-122.319581586761800,0,0,0,0,1,0
47.598261161229289,-122.559882635413170,0,0,0,0,1,0
47.601656074750039,-122.296767834651560,0,0,0,0,1,0
47.602805800811339,-122.201339645153370,0,0,0,0,1,0
47.599195003645832,-122.327667113609910,0,0,0,0,1,1
47.595794212924233,-122.327683694470880,0,0,0,0,0,1
47.595570669956892,-122.302221755487210,0,0,0,0,1,0
47.595526755633905,-122.297570995574180,0,0,0,0,1,0
47.588368188138837,-122.622993555170680,0,0,0,0,1,0
47.589481618258446,-122.379657171809300,0,0,0,1,0,0
47.588045902271212,-122.386275977618340,0,0,0,0,1,0
47.589173210265180,-122.245088288299360,0,0,0,0,1,1
47.589050011911709,-122.145418535819300,0,0,0,0,1,0
47.587316932103327,-122.164342710004460,0,0,0,0,1,0
47.581079831347331,-122.608316486131260,0,0,0,0,1,0
47.586864143737166,-122.169368329466020,0,0,0,0,1,0
47.588261337782363,-122.035472038303600,0,0,0,0,1,0
47.583645492801473,-122.299029082031040,0,0,0,0,1,0
47.584391957185929,-122.145899737204590,0,0,0,0,1,0
47.580994485098444,-122.300166626647230,0,0,0,0,1,0
47.579809452893819,-122.329056606715280,0,0,0,0,1,1
47.579808005298119,-122.327522596946370,0,0,0,0,1,1
47.581587012151914,-122.142260525151780,0,0,0,0,1,0
47.574663773759816,-122.643355811585690,0,0,0,0,1,0
47.575888357996440,-122.409436925208270,0,0,0,0,1,0
47.571348149943880,-122.662330954387950,0,0,0,0,1,0
47.575573831724945,-122.329058405263140,0,0,0,0,1,0
47.571009955775395,-122.640923149824290,0,0,0,0,1,0
47.571059836319208,-122.626885052353840,0,0,0,0,1,0
47.570832927210837,-122.616884110338220,0,0,0,0,1,0
47.576196698956302,-122.169476936308140,0,0,0,0,1,0
47.575841368842724,-122.140109422544940,0,0,0,0,1,0
47.572015813150678,-122.386765123639150,0,0,0,0,1,0
47.567356058394196,-122.667707221842950,0,0,0,0,1,0
47.571343997092072,-122.362192657125330,0,0,0,0,1,1
47.571577706158209,-122.328988668444040,0,0,0,0,1,0
47.572675079029366,-122.145688056246330,0,0,0,0,1,0
47.570957758138043,-122.224242020685720,0,0,0,0,1,1
47.568414354930709,-122.179936513828180,0,0,0,0,1,0
47.558011367046227,-122.667777256871690,0,0,0,0,1,0
47.564708553492487,-122.171291407734940,0,0,0,0,1,1
47.562955624496709,-122.294727916232860,0,0,0,0,1,0
47.562323691304812,-122.339438520370340,0,0,0,0,1,0
47.563711014184612,-122.223711293763740,0,0,0,0,1,1
47.562938484797769,-122.270719288377410,0,0,0,0,1,0
47.555371809705214,-122.678264139468910,0,0,0,0,1,0
47.559277118752277,-122.376231731245550,0,0,0,0,1,0
47.555647584269948,-122.545931178869380,0,0,0,0,1,0
47.552994136525506,-122.679662023832210,0,0,0,0,1,0
47.557900057295619,-122.313439041201290,0,0,0,0,1,0
47.556623054166550,-122.180055082032380,0,0,0,0,1,0
47.549556049852242,-122.317207498606340,0,0,0,0,1,0
47.548491590772507,-122.387143595150930,0,0,0,0,1,0
47.550089034736175,-122.190121449627200,0,0,0,0,1,0
47.548056259582644,-122.155293651014380,0,0,0,0,1,0
47.546052291160954,-122.285551751800780,0,0,0,0,1,0
47.544766833481205,-122.380505701888500,0,0,0,0,1,0
47.542075838276908,-122.299302257146950,0,0,0,0,1,0
47.542472020121231,-122.264565913074620,0,0,0,0,1,1
47.544348876019974,-122.018768845054400,0,0,0,0,1,1
47.538251938194385,-122.387287238137250,0,0,0,0,1,0
47.538957764047410,-122.296081616042300,0,0,0,0,1,0
47.534029852413582,-122.617723565019900,0,0,0,0,1,0
47.533971924347846,-122.609633668133300,0,0,0,0,1,0
47.539101927556516,-122.227096665920670,0,0,0,0,1,1
47.537306698790182,-122.355004228099840,0,0,0,0,1,0
47.540532012318792,-122.040472187577510,0,0,0,0,1,0
47.539177785109089,-122.019559370882020,0,0,0,0,1,1
47.536149184574576,-122.280776846044500,0,0,0,0,1,0
47.535487379178285,-122.315201096539000,0,0,0,0,1,0
47.535564540375866,-122.291357921165530,0,0,0,0,1,0
47.537977413189381,-122.036352655456160,0,0,0,0,1,0
47.533370641036846,-122.280722533333250,0,0,0,0,1,0
47.523856196728126,-122.631165128041560,0,0,0,0,1,0
47.530152030410754,-122.038107590003360,0,0,0,0,1,0
47.526465471121547,-122.322915650344070,0,0,0,0,1,0
47.523195367578388,-122.545700913758030,0,0,0,0,1,0
47.526121076735372,-122.287941122462830,0,0,0,0,1,0
47.526112846306084,-122.279147440967710,0,0,0,0,1,0
47.524693294831756,-122.360478932409420,0,0,0,0,1,0
47.519526987831682,-122.625491108024060,0,0,0,0,1,0
47.523310409380180,-122.272833407760440,0,0,0,0,1,1
47.520264491251403,-122.261582020589070,0,0,0,0,1,1
47.520117038341603,-122.262777062281360,0,0,0,0,1,1
47.515494770152394,-122.256660440267310,0,0,0,0,1,1
47.513685732498871,-122.365873453385460,0,0,0,0,1,0
47.512036225325772,-122.365856387885150,0,0,0,0,1,0
47.504933831688192,-122.631487469003180,0,0,0,0,1,0
47.507255517029719,-122.291180179153120,0,0,0,0,1,0
47.506571897098489,-122.184059777597350,0,0,0,0,1,0
47.503050724601117,-122.323146005007560,0,0,0,0,1,0
47.502627474502312,-122.269821488863430,0,0,0,0,1,0
47.500979223723306,-122.365783717462140,0,0,0,0,1,0
47.503098777652951,-122.177419741186440,0,0,0,0,1,0
47.501307707713217,-122.259526865564990,0,0,0,0,1,0
47.499419764018548,-122.265640816502650,0,0,0,0,1,0
47.495772830375891,-122.310440777664510,0,0,0,0,1,0
47.495772499191858,-122.286606479807050,0,0,0,0,0,1
47.494542814714890,-122.300538249000040,0,0,0,0,1,0
47.495632682546017,-122.202222532124980,0,0,0,0,1,1
47.492079647547229,-122.202194478464120,0,0,0,0,1,1
47.491390035385407,-122.240018621596280,0,0,0,0,1,0
47.488484190402062,-122.333827731971910,0,0,0,0,1,0
47.486479042528231,-122.469573269549510,0,0,0,0,1,0
47.487770280874493,-122.111570730770150,0,0,0,0,1,0
47.481973425847279,-122.267698560981030,0,0,0,0,1,1
47.481191954052761,-122.202996308322580,0,0,0,0,1,1
47.479950639338576,-122.202985366597630,0,0,0,0,1,0
47.478124854348003,-122.204226649452880,0,0,0,0,1,0
47.476602836755596,-122.215338954771340,0,0,0,0,1,0
47.474493436473914,-122.347457062699660,0,0,0,0,1,0
47.474229376003713,-122.284327553457670,0,0,0,0,1,0
47.470204459166112,-122.286358403036790,0,0,0,0,1,0
47.466640585603201,-122.237490409295790,0,0,0,0,1,0
47.465703673916231,-122.248821474390920,0,0,0,0,1,0
47.466440403813351,-122.180984428549980,0,0,0,0,1,0
47.465881949699451,-122.141670924840280,0,0,0,0,1,1
47.463281603999732,-122.323432888981810,0,0,0,0,1,0
47.462629443271055,-122.256327771344130,0,0,0,0,1,0
47.459764249081388,-122.185898567266800,0,0,0,0,1,0
47.456079266132114,-122.342097554999610,0,0,0,0,1,0
47.452429633628547,-122.326530930521640,0,0,0,0,1,0
47.447399556621725,-122.460495661326590,0,0,0,0,1,1
47.448571203661189,-122.254441296479630,0,0,0,0,1,0
47.445526418797698,-122.154162877861860,0,0,0,0,1,0
47.441198915053597,-122.236132097683470,0,0,0,0,1,0
47.434456331668045,-122.248088901724120,0,0,0,0,1,0
47.432945285252806,-122.273300494680950,0,0,0,0,1,1
47.423277292090880,-122.335225805318690,0,0,0,0,1,0
47.418561921339951,-122.320193553262730,0,0,0,0,1,0
47.412193361511910,-122.271718553644320,0,0,0,0,1,0
47.401958583444184,-122.320640869423770,0,0,0,0,1,0
47.402090899551283,-122.302495461224110,0,0,0,0,1,0
47.401234816425266,-122.238694863298010,0,0,0,0,1,0
47.397435824055762,-122.202243251868320,0,0,0,0,1,0
47.388993954261281,-122.599650433590130,0,0,0,0,1,0
47.392145928915880,-122.292493631117620,0,0,0,0,1,1
47.393417680236638,-122.186770375675710,0,0,0,0,1,0
47.386723104458142,-122.313174950080140,0,0,0,0,1,0
47.386940736041076,-122.196611230269350,0,0,0,0,1,0
47.383334775441810,-122.225671631112690,0,0,0,0,1,0
47.379434459009033,-122.298267196400740,0,0,0,0,1,0
47.377567826107914,-122.286369223389360,0,0,0,0,1,0
47.376959066368578,-122.186763527154430,0,0,0,0,1,0
47.372562511384849,-122.201424014182560,0,0,0,0,1,0
47.366998622103665,-122.165437839929280,0,0,0,0,1,0
47.367503180060538,-122.093656957951740,0,0,0,0,1,0
47.362577997515309,-122.207319235506380,0,0,0,0,1,0
47.357867670738592,-122.297657018203100,0,0,0,0,1,1
47.357986266469574,-122.140839895414020,0,0,0,0,1,0
47.357979743519820,-122.138972918647940,0,0,0,0,1,0
47.349772757894861,-122.589226181154150,0,0,0,0,1,0
47.345374158171921,-122.589203091498260,0,0,0,0,1,0
47.340136466306539,-122.222379776963070,0,0,0,0,1,0
47.322395374851048,-122.329327442953510,0,0,0,0,1,0
47.322362805596505,-122.308068150258410,0,0,0,0,1,0
47.317323510927338,-122.586009094920940,0,0,0,0,1,1
47.319911628195975,-122.192355898344000,0,0,0,0,1,0
47.313960689254273,-122.579046095459900,0,0,0,0,1,0
47.315163800910803,-122.334647326579430,0,0,0,0,1,0
47.315248493296373,-122.213883371524660,0,0,0,0,1,0
47.310760250672267,-122.226912183924970,0,0,0,0,1,0
47.307754167312730,-122.389233300472230,0,0,0,0,1,0
47.305746480264240,-122.229849219880340,0,0,0,0,1,0
47.304820336646607,-122.231770086580880,0,0,0,0,0,1
47.304826735931421,-122.229855031139550,0,0,0,0,1,0
47.299468456661394,-122.579254901276970,0,0,0,0,1,0
47.300689048889069,-122.360965261491170,0,0,0,0,1,0
47.299858187470136,-122.328923044277400,0,0,0,0,1,0
47.298701112710965,-122.350850624762070,0,0,0,0,1,0
47.294487420810697,-122.521021107128650,0,0,0,0,1,0
47.295532366919893,-122.382165428029540,0,0,0,0,1,0
47.294439268872040,-122.382165330255550,0,0,0,0,1,0
47.293699977013603,-122.216062045528370,0,0,0,0,1,0
47.289634599731571,-122.505083418257940,0,0,0,0,1,0
47.289864034483237,-122.322966861291220,0,0,0,0,1,0
47.286469413583411,-122.391400544651250,0,0,0,0,1,0
47.282647661378228,-122.334660043104120,0,0,0,0,1,0
47.282788021489218,-122.220181526732400,0,0,0,0,1,0
47.279083835062693,-122.249912836325880,0,0,0,0,1,0
47.274747712391431,-122.473119330521340,0,0,0,0,1,0
47.275519494872498,-122.223927779093030,0,0,0,0,1,0
47.271212533341014,-122.520571084352800,0,0,0,0,1,0
47.271059552424873,-122.496190804473810,0,0,0,0,1,0
47.271063714413032,-122.493141659407830,0,0,0,0,1,0
47.271079443132706,-122.482599927415450,0,0,0,0,1,0
47.255346142836359,-122.500725969892370,0,0,0,0,1,0
47.255279904014593,-122.485113676469000,0,0,0,0,1,0
47.254822853949534,-122.444900798912230,0,0,0,0,1,0
47.251757268164475,-122.526368512761470,0,0,0,0,1,0
47.249914610598083,-122.526322233685280,0,0,0,0,1,0
47.250030432445456,-122.480703609271320,0,0,0,0,1,0
47.250035317824448,-122.479228186018470,0,0,0,0,1,0
47.250705005133462,-122.293858960358860,0,0,0,0,1,0
47.242710879018944,-122.526366609527220,0,0,0,0,1,0
47.244383767887967,-122.323157105071740,0,0,0,0,1,0
47.243059684800407,-122.356966681000780,0,0,0,0,1,0
47.239158805031025,-122.465248225072800,0,0,0,0,1,0
47.237607627209066,-122.526388601085070,0,0,0,0,1,0
47.242927206367433,-122.112229074432090,0,0,0,0,1,0
47.239031761695053,-122.336321850345340,0,0,0,0,1,0
47.236551763451061,-122.510838816828270,0,0,0,0,1,0
47.236904313070390,-122.439259663862230,0,0,0,0,1,0
47.235477300268123,-122.482058309045070,0,0,0,0,1,0
47.234392124944669,-122.501448245752470,0,0,0,0,1,0
47.233838806159007,-122.455171914296830,0,0,0,0,1,0
47.231420592712581,-122.468243908501110,0,0,0,0,1,0
47.228068759545870,-122.537031182281940,0,0,0,0,1,0
47.229444145091719,-122.440973022854620,0,0,0,0,1,0
47.230584307962388,-122.336363288767290,0,0,0,0,1,0
47.223175694735822,-122.357041247097600,0,0,0,0,1,0
47.220879046852517,-122.434027505940490,0,0,0,0,1,0
47.215048913642505,-122.505231972348450,0,0,0,0,1,0
47.214887065973848,-122.480562590383290,0,0,0,0,1,0
47.214885687467223,-122.477801808864230,0,0,0,0,1,0
47.208740932979097,-122.472338698518430,0,0,0,0,1,0
47.210733238029846,-122.080143003388680,0,0,0,0,1,0
47.206297602308851,-122.415309433796960,0,0,0,0,1,0
47.206579686353614,-121.998901596926800,0,0,0,0,1,0
47.206584022350135,-121.996244183411240,0,0,0,0,1,0
47.200042253918625,-122.336159814023460,0,0,0,0,1,0
47.195390482472718,-122.420904186945580,0,0,0,0,1,0
47.200415021223208,-121.991635667727070,0,0,0,0,1,0
47.191886378615813,-122.428771816569110,0,0,0,0,1,0
47.190492492531504,-122.490323460675880,0,0,0,0,1,0
47.192997782002443,-122.293729285861640,0,0,0,0,1,0
47.192878518116821,-122.295279839645910,0,0,0,0,1,1
47.190174904421369,-122.479696602693920,0,0,0,0,1,0
47.191861799519941,-122.272228543987400,0,0,0,0,1,0
47.191886569837209,-122.264965215346420,0,0,0,0,1,0
47.188271103257172,-122.443333587541790,0,0,0,0,1,0
47.174143916017535,-122.583353239565820,0,0,0,0,1,0
47.173746805734069,-122.443324801988420,0,0,0,0,1,0
47.171205174888527,-122.584983144878710,0,0,0,0,1,0
47.170217287069860,-122.475006153699430,0,0,0,0,1,0
47.167403235491939,-122.442054750196430,0,0,0,0,1,0
47.164763611322812,-122.441919909272540,0,0,0,0,1,0
47.161757809630402,-122.573886169079810,0,0,0,0,1,0
47.159438783133140,-122.495195437658050,0,0,0,0,1,0
47.159168458689898,-122.455501162319270,0,0,0,0,1,0
47.155883037194293,-122.467924076742890,0,0,0,0,1,0
47.155134321880354,-122.415432493423960,0,0,0,0,1,0
47.154842233338762,-122.298490199406560,0,0,0,0,1,0
