OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,SR,RID,MP,ARM,Type_,Lanes,Dir,loop_INode,loop_JNode,ID,Vol_00,Vol_01,Vol_02,Vol_03,Vol_04,Vol_05,Vol_06,Vol_07,Vol_08,Vol_09,Vol_10,Vol_11,Vol_12,Vol_13,Vol_14,Vol_15,Vol_16,Vol_17,Vol_18,Vol_19,Vol_20,Vol_21,Vol_22,Vol_23,Vol_Daily,HOVNT,AB_Vol_10_14,AB_Vol_18_20,AB_Vol_20_5,HOV_I,HOV_J,NewINode,NewJNode
63,1,63,63,520.000000000000000,520,11.220000000000001,11.210000000000001,G,3.000000000000000,IJ,184106,72600,63,329.699999999999990,193.375000000000030,138.799999999999980,151.449999999999990,372.474999999999970,647.900000000000090,1319.400000000000100,1938.324999999999800,2070.249999999999500,2065.200000000000300,2109.675000000000200,2425.324999999999800,2688.599999999999900,2690.425000000000200,2920.175000000000200,3494.875000000000000,3855.124999999999500,3397.125000000000000,3278.099999999999900,2997.599999999999900,2222.899999999999600,1788.824999999999800,1228.575000000000000,658.799999999999950,44983.000000000029000,0,9914.025000000001500,6275.699999999999800,7084.899999999999600,0.000000000000000,0.000000000000000,184106,72600
64,1,64,64,520.000000000000000,520,0.280000000000000,0.280000000000000,G,2.000000000000000,IJ,183931,77002,64,428.200000000000100,245.250000000000000,177.033333333333360,158.649999999999980,331.583333333333370,1018.449999999999900,2477.300000000000200,3263.216666666667200,2749.816666666667100,2942.099999999999900,2905.849999999999900,2860.966666666666700,2866.650000000000500,2888.933333333333400,2960.166666666666500,3036.199999999999800,3040.950000000000300,3004.650000000000100,2778.416666666666100,2203.250000000000000,1896.566666666666600,1925.866666666666600,1468.716666666666700,843.983333333333350,48472.766666666656000,0,11522.400000000001000,4981.666666666666100,7475.849999999999500,0.000000000000000,0.000000000000000,183931,77002
65,1,65,65,520.000000000000000,520,0.280000000000000,0.280000000000000,G,2.000000000000000,IJ,76864,77174,65,250.283333333333330,189.583333333333310,132.200000000000020,119.450000000000000,222.883333333333350,700.216666666666700,1664.866666666666600,2435.549999999999700,2350.266666666666900,2077.650000000000100,1827.849999999999900,1846.883333333333000,1795.683333333333400,1809.583333333333300,1777.216666666666700,1721.416666666666500,1649.216666666666700,1621.666666666666700,1617.650000000000100,1511.833333333333300,1243.616666666666600,1095.133333333333200,759.033333333333420,477.500000000000110,30897.233333333341000,0,7279.999999999999100,3129.483333333333600,4489.683333333333400,0.000000000000000,0.000000000000000,76864,77174
66,1,66,66,520.000000000000000,520,11.220000000000001,11.210000000000001,G,3.000000000000000,IJ,72437,184103,66,210.500000000000000,136.125000000000000,133.024999999999980,162.175000000000010,340.875000000000000,904.249999999999890,2304.274999999999600,3546.100000000000400,3583.200000000000300,3137.099999999999900,2427.199999999999800,2238.849999999999900,2206.475000000000400,2185.150000000000500,2204.500000000000000,2331.775000000000100,2155.949999999999800,1875.025000000000300,1647.149999999999900,1498.649999999999900,1220.400000000000100,1035.925000000000200,724.199999999999930,419.949999999999990,38628.825000000004000,0,9057.674999999999300,3145.799999999999700,4383.175000000000200,0.000000000000000,0.000000000000000,72437,184103
67,1,67,67,520.000000000000000,520,1.580000000000000,1.580000000000000,G,2.000000000000000,IJ,78764,184158,67,357.133333333333330,196.733333333333320,150.683333333333340,126.599999999999990,249.849999999999990,899.183333333333280,2331.966666666666700,3421.149999999999600,3442.366666666666800,3188.849999999999900,2974.066666666666200,3051.166666666667000,3045.733333333333600,3092.449999999999800,3262.049999999999700,3438.766666666667300,3506.783333333332800,3492.549999999999700,3413.683333333333800,3131.066666666666600,2456.016666666666900,2065.599999999999900,1431.900000000000100,810.216666666666580,53536.566666666666000,0,12163.416666666668000,6544.750000000000000,7844.733333333333600,0.000000000000000,0.000000000000000,78764,184158
68,2,68,68,520.000000000000000,520,4.690000000000000,4.690000000000000,G,2.000000000000000,IJ,184625,184077,68,307.100000000000020,163.549999999999980,128.033333333333330,108.850000000000010,242.716666666666670,886.400000000000090,2246.949999999999800,3031.533333333333300,2824.199999999999800,2760.133333333333200,2596.716666666666200,2695.133333333333700,2678.183333333333400,2700.983333333333600,2848.566666666666600,2843.216666666666200,2658.250000000000000,2507.333333333333000,2419.716666666666200,2447.099999999999500,2140.750000000000000,1822.300000000000200,1250.350000000000100,702.583333333333260,45010.649999999936000,0,10671.016666666666000,4866.816666666665700,6866.233333333334500,195374.000000000000000,195360.000000000000000,184625,184077
69,2,69,69,520.000000000000000,520,5.430000000000000,5.430000000000000,H,1.000000000000000,IJ,199200,199201,69,95.791666666666686,82.191666666666663,76.691666666666663,69.533333333333331,72.250000000000000,114.741666666666660,277.333333333333310,535.375000000000000,611.891666666666770,449.600000000000020,457.591666666666580,486.858333333333350,499.333333333333310,498.099999999999970,536.633333333333440,606.641666666666650,681.408333333333190,688.258333333333210,683.658333333333300,509.825000000000050,323.949999999999990,269.541666666666630,183.125000000000030,120.733333333333350,8931.058333333336100,1,1941.883333333333200,1193.483333333333300,1293.808333333333200,195200.000000000000000,195201.000000000000000,77407,184069
70,2,70,70,520.000000000000000,520,7.980000000000000,7.970000000000000,G,2.000000000000000,IJ,198573,183944,70,355.533333333333360,205.733333333333350,159.099999999999990,181.583333333333310,446.250000000000000,1108.316666666666600,2288.083333333333500,3292.016666666666900,3731.000000000000000,3855.250000000000000,3454.299999999999700,3007.183333333333400,2923.183333333333400,2866.333333333333500,2909.349999999999900,3114.100000000000400,3298.016666666666900,3306.300000000000200,2919.000000000000000,2184.050000000000200,1768.550000000000200,1652.216666666666700,1195.800000000000000,678.800000000000070,50900.049999999981000,0,12251.000000000002000,5103.050000000000200,7991.691666666667500,195687.000000000000000,195134.000000000000000,198573,183944
71,3,71,71,520.000000000000000,520,11.220000000000001,11.210000000000001,H,1.000000000000000,IJ,199204,199536,71,45.799999999999997,27.083333333333336,24.449999999999999,24.416666666666668,71.066666666666663,210.891666666666650,533.016666666666650,1177.091666666666700,1730.175000000000000,1820.508333333333000,1183.450000000000000,763.491666666666790,760.475000000000020,740.749999999999890,575.616666666666670,593.208333333333480,571.725000000000020,571.566666666666610,478.358333333333350,401.433333333333390,325.841666666666640,267.733333333333290,169.583333333333340,99.108333333333348,13166.841666666676000,0,3448.166666666667000,879.791666666666740,0.000000000000000,195204.000000000000000,195536.000000000000000,184120,72437
72,1,72,72,520.000000000000000,520,12.190000000000000,12.180000000000000,G,2.000000000000000,IJ,72127,184986,72,90.733333333333320,65.200000000000003,80.049999999999997,134.616666666666670,259.633333333333330,864.733333333333230,2418.983333333333100,3528.833333333333000,3578.450000000000300,3338.966666666666700,2297.916666666666500,1666.616666666666600,1509.316666666666600,1417.983333333333600,1435.166666666667000,1657.766666666666700,1473.033333333333300,1401.699999999999800,1108.533333333333300,874.500000000000110,655.683333333333280,558.649999999999980,347.683333333333280,184.499999999999970,30949.250000000000000,0,6891.833333333333000,1983.033333333333300,2376.749999999999500,0.000000000000000,0.000000000000000,72127,184986
73,2,73,73,520.000000000000000,520,7.980000000000000,7.970000000000000,H,1.000000000000000,IJ,199556,199686,73,109.925000000000010,83.441666666666663,96.733333333333348,69.208333333333329,100.658333333333350,102.391666666666650,210.225000000000020,396.216666666666700,438.091666666666700,448.633333333333270,434.616666666666670,450.908333333333360,480.733333333333350,503.050000000000010,537.191666666666720,618.441666666666720,638.083333333333370,618.591666666666580,641.649999999999980,854.533333333333300,619.274999999999980,471.900000000000030,316.449999999999990,180.391666666666710,9421.341666666663500,0,1869.308333333333400,1496.183333333333400,0.000000000000000,195556.000000000000000,195686.000000000000000,183948,183947
74,2,74,74,520.000000000000000,520,4.690000000000000,4.690000000000000,H,1.000000000000000,IJ,199374,199360,74,10.924999999999999,7.841666666666668,6.191666666666666,5.008333333333334,6.791666666666668,21.091666666666669,68.841666666666669,198.583333333333340,217.933333333333340,130.583333333333340,109.758333333333350,108.316666666666650,117.991666666666660,127.916666666666660,152.150000000000010,269.908333333333300,363.441666666666720,395.100000000000020,392.366666666666670,235.500000000000000,86.591666666666683,60.891666666666666,38.866666666666674,22.749999999999996,3155.341666666666200,1,463.983333333333350,627.866666666666670,245.858333333333350,195374.000000000000000,195360.000000000000000,184625,184077
75,1,75,75,520.000000000000000,520,5.430000000000000,5.430000000000000,G,2.000000000000000,IJ,77858,77452,75,484.099999999999970,267.633333333333330,189.216666666666640,148.849999999999990,273.200000000000050,835.516666666666650,2281.233333333333600,3785.316666666666200,3902.283333333333300,3762.200000000000700,3436.300000000000200,3153.883333333333200,3148.099999999999500,3166.283333333333300,3289.166666666667000,3449.016666666666900,3412.216666666666700,3316.699999999999800,3046.449999999999800,2387.433333333333400,1998.300000000000000,2044.416666666666700,1516.933333333333400,899.833333333333260,54194.583333333372000,0,12904.566666666666000,5433.883333333333200,7822.483333333332700,0.000000000000000,0.000000000000000,77858,77452
76,1,76,76,520.000000000000000,520,4.690000000000000,4.690000000000000,G,2.000000000000000,IJ,183909,186135,76,473.516666666666590,278.699999999999990,195.783333333333360,151.483333333333350,243.583333333333310,738.350000000000140,2079.266666666666900,3365.083333333333500,3310.849999999999500,3264.599999999999900,3012.633333333332800,2742.316666666666600,2750.599999999999900,2767.700000000000300,2857.766666666666400,2946.416666666667000,2996.849999999999900,2965.283333333332800,2738.183333333333400,2143.783333333333300,1820.533333333333100,1899.266666666666900,1420.933333333333200,855.250000000000110,48018.733333333359000,0,11273.250000000000000,4881.966666666667200,7339.050000000000200,0.000000000000000,0.000000000000000,183909,186135
77,1,77,77,520.000000000000000,520,1.580000000000000,1.580000000000000,G,2.000000000000000,IJ,76611,184102,77,419.733333333333290,230.500000000000000,156.100000000000020,123.949999999999990,233.016666666666650,781.183333333333170,2375.083333333333000,3552.233333333333100,3353.599999999999900,3316.933333333332900,3097.533333333333800,2885.000000000000000,2916.716666666666700,2974.000000000000000,3087.766666666666400,3164.000000000000500,3162.383333333333200,3093.766666666666400,2851.966666666666700,2225.000000000000000,1924.899999999999900,1989.866666666666800,1430.783333333333300,815.750000000000000,50161.766666666663000,0,11873.250000000000000,5076.966666666667200,7324.599999999999500,0.000000000000000,0.000000000000000,76611,184102
78,1,78,78,520.000000000000000,520,1.040000000000000,1.040000000000000,G,2.000000000000000,IJ,76619,76611,78,336.399999999999980,207.583333333333310,143.583333333333340,107.966666666666650,200.999999999999970,662.633333333333440,1766.400000000000100,2587.483333333333100,2266.266666666666400,2316.449999999999800,2161.349999999999900,2028.083333333333300,2003.766666666666700,2043.266666666666400,2102.050000000000200,2174.616666666666800,2211.466666666666700,2179.299999999999700,1943.083333333333300,1500.616666666666800,1307.316666666666600,1370.449999999999800,1074.599999999999900,628.533333333333420,35324.266666666670000,0,8236.466666666667200,3443.699999999999800,5377.433333333331600,0.000000000000000,0.000000000000000,76619,76611
79,1,79,79,520.000000000000000,520,12.650000000000000,12.640000000000001,G,1.000000000000000,IJ,70696,71659,79,70.291666666666671,51.625000000000000,54.958333333333329,95.650000000000006,180.825000000000020,538.650000000000090,1316.808333333333400,1761.408333333332800,1764.258333333333200,1715.325000000000000,1215.550000000000000,909.641666666666540,805.699999999999930,772.099999999999910,748.183333333333280,857.216666666666700,774.991666666666560,775.225000000000020,634.141666666666650,470.491666666666670,350.091666666666580,310.108333333333290,201.441666666666660,104.383333333333330,16479.066666666662000,0,3702.991666666666300,1104.633333333333200,1419.374999999999800,0.000000000000000,0.000000000000000,70696,71659
80,2,80,80,520.000000000000000,520,7.980000000000000,7.970000000000000,H,1.000000000000000,IJ,199687,199134,80,75.966666666666669,45.849999999999994,34.066666666666663,37.541666666666671,73.966666666666669,84.700000000000003,208.275000000000010,380.583333333333310,467.700000000000050,448.358333333333350,326.100000000000020,296.766666666666650,318.258333333333380,313.633333333333330,318.583333333333310,368.275000000000030,385.758333333333270,438.033333333333300,396.774999999999980,425.400000000000030,362.816666666666660,345.024999999999980,238.966666666666670,133.925000000000010,6525.325000000001600,0,1254.758333333333200,822.174999999999950,0.000000000000000,195687.000000000000000,195134.000000000000000,198573,183944
81,1,81,81,520.000000000000000,520,1.040000000000000,1.040000000000000,G,2.000000000000000,IJ,76572,186141,81,300.750000000000000,188.150000000000010,147.300000000000010,120.116666666666670,209.750000000000000,685.733333333333350,1708.816666666666600,2532.433333333332900,2532.849999999999900,2317.166666666666500,2132.649999999999600,2177.933333333333400,2135.583333333333000,2194.200000000000300,2319.583333333333500,2426.533333333333300,2428.816666666667100,2387.050000000000200,2386.016666666666400,2272.750000000000000,1794.116666666666600,1526.716666666666500,1085.333333333333500,632.049999999999840,38642.400000000023000,0,8640.366666666666800,4658.766666666666400,6004.283333333332800,0.000000000000000,0.000000000000000,76572,186141
82,2,82,82,520.000000000000000,520,7.980000000000000,7.970000000000000,G,2.000000000000000,IJ,183948,183947,82,235.616666666666620,153.333333333333310,161.166666666666660,140.733333333333320,276.633333333333330,867.000000000000000,2190.333333333333500,3374.833333333333500,3163.716666666666700,2865.199999999999800,2496.883333333333200,2486.949999999999800,2537.333333333333500,2625.316666666666600,2840.049999999999700,3077.599999999999500,2867.033333333332800,2470.366666666666800,2495.533333333333300,2297.866666666666300,1701.016666666666700,1354.100000000000100,918.299999999999950,519.016666666666650,44115.933333333283000,0,10146.483333333334000,4793.399999999999600,7507.899999996667200,195556.000000000000000,195686.000000000000000,183948,183947
83,1,83,83,2.000000000000000,002,5.040000000000000,5.170000000000000,G,2.000000000000000,IJ,23798,24428,83,37.133333333333333,31.783333333333331,39.233333333333334,60.016666666666666,159.933333333333340,306.516666666666710,480.183333333333390,574.133333333333330,489.399999999999980,432.766666666666650,416.250000000000000,423.183333333333280,441.783333333333300,463.516666666666710,519.699999999999930,573.416666666666740,573.399999999999980,545.533333333333300,397.983333333333290,252.899999999999980,211.833333333333310,190.483333333333350,136.966666666666700,65.549999999999997,7823.600000000001300,0,1744.733333333333300,650.883333333333210,932.933333333333170,0.000000000000000,0.000000000000000,23798,24428
84,1,84,84,2.000000000000000,002,5.040000000000000,5.170000000000000,G,2.000000000000000,JI,24428,23798,84,77.366666666666660,57.349999999999994,50.866666666666674,63.483333333333334,99.533333333333346,254.316666666666660,347.699999999999930,457.583333333333310,422.700000000000050,407.083333333333260,400.633333333333330,430.199999999999990,461.766666666666770,482.783333333333300,556.033333333333300,605.316666666666610,635.883333333333440,592.633333333333330,429.033333333333360,311.416666666666690,261.533333333333360,229.966666666666670,160.116666666666670,129.366666666666670,7924.666666666664200,0,1775.383333333333200,740.450000000000050,1129.583333333333300,0.000000000000000,0.000000000000000,23798,24428
85,1,85,85,18.000000000000000,018,0.920000000000000,1.450000000000000,G,3.000000000000000,IJ,183616,142060,85,423.600000000000020,311.574999999999990,300.175000000000010,297.449999999999990,522.950000000000050,1367.199999999999800,2348.074999999999800,2771.300000000000200,2459.249999999999500,2178.699999999999800,2099.099999999999900,2153.075000000000300,2227.125000000000000,2353.500000000000500,2596.974999999999900,2629.425000000000200,2475.100000000000400,2246.049999999999700,2134.674999999999700,1676.849999999999900,1380.150000000000100,1245.574999999999800,963.524999999999980,696.524999999999860,39857.925000000003000,0,8832.800000000001100,3811.524999999999600,6141.524999999999600,0.000000000000000,0.000000000000000,183616,142060
86,1,86,86,18.000000000000000,018,16.340000000000000,16.840000000000000,G,2.000000000000000,IJ,124257,122655,86,112.733333333333330,106.900000000000010,94.116666666666674,110.166666666666660,202.349999999999990,581.733333333333350,1260.566666666666800,1332.516666666666900,1102.599999999999900,949.299999999999950,815.583333333333260,762.966666666666700,723.800000000000070,729.683333333333280,788.400000000000090,880.316666666666610,927.116666666666790,911.916666666666630,687.616666666666560,463.933333333333280,362.016666666666710,304.450000000000050,195.316666666666690,139.533333333333330,14545.633333333337000,0,3032.033333333333300,1151.549999999999700,1627.583333333333300,0.000000000000000,0.000000000000000,124257,122655
87,1,87,87,18.000000000000000,018,0.200000000000000,0.730000000000000,G,2.000000000000000,IJ,142875,143120,87,355.366666666666670,250.650000000000010,247.183333333333370,218.899999999999980,323.250000000000000,793.000000000000000,1661.650000000000300,2228.566666666666600,2032.766666666666700,1809.500000000000000,1794.633333333333200,1894.033333333333100,2023.766666666666900,2066.333333333333000,2350.933333333333400,2391.800000000000600,2286.850000000000400,2104.883333333333200,2011.133333333333400,1538.183333333333200,1247.800000000000200,1137.566666666666600,849.133333333333440,651.066666666666720,34268.950000000004000,0,7778.766666666665500,3549.316666666666600,5280.916666666666100,0.000000000000000,0.000000000000000,142875,143120
88,1,88,88,18.000000000000000,018,16.340000000000000,16.840000000000000,G,3.000000000000000,IJ,183894,124326,88,134.625000000000000,93.574999999999989,87.024999999999991,88.824999999999989,127.550000000000010,278.149999999999980,500.000000000000060,709.249999999999890,647.449999999999930,570.700000000000050,578.174999999999950,623.350000000000020,699.550000000000070,779.375000000000000,972.474999999999910,1360.274999999999900,1623.275000000000100,1581.775000000000100,1184.849999999999700,716.524999999999980,515.750000000000000,416.000000000000000,294.450000000000050,202.749999999999970,14785.724999999993000,0,2680.450000000000300,1901.374999999999500,1960.550000000000200,0.000000000000000,0.000000000000000,183894,124326
89,1,89,89,18.000000000000000,018,1.850000000000000,2.380000000000000,G,2.000000000000000,IJ,140680,140720,89,393.399999999999980,264.866666666666620,263.683333333333280,328.466666666666640,649.233333333333350,1584.016666666666900,2258.283333333333300,2725.000000000000000,2352.583333333333900,2175.283333333332800,2140.216666666667200,2256.816666666667100,2417.400000000000100,2582.816666666666600,3005.250000000000000,3298.933333333333400,3503.433333333333800,3489.150000000000500,2681.966666666666200,1841.533333333333300,1539.066666666667100,1486.466666666666700,1001.866666666666600,668.500000000000000,44908.233333333337000,0,9397.250000000000000,4523.500000000000000,6595.550000000000200,0.000000000000000,0.000000000000000,140680,140720
90,1,90,90,18.000000000000000,018,15.000000000000000,15.529999999999999,G,2.000000000000000,IJ,125344,184381,90,137.783333333333330,92.999999999999972,86.933333333333323,91.483333333333348,151.250000000000000,365.033333333333360,690.799999999999950,962.249999999999890,875.466666666666700,802.566666666666720,773.166666666666740,807.766666666666650,887.583333333333260,952.600000000000020,1130.800000000000200,1454.000000000000000,1666.533333333333100,1612.666666666666700,1220.733333333333300,785.450000000000050,564.866666666666670,471.016666666666710,316.433333333333280,221.733333333333320,17121.916666666664000,0,3421.116666666666300,2006.183333333333400,2134.500000000000000,0.000000000000000,0.000000000000000,125344,184381
91,1,91,91,18.000000000000000,018,13.630000000000001,14.160000000000000,G,2.000000000000000,IJ,125344,184381,91,144.283333333333300,99.700000000000003,92.566666666666677,95.266666666666652,152.133333333333330,359.449999999999990,685.366666666666670,962.066666666666610,878.633333333333330,806.633333333333330,776.500000000000000,808.399999999999860,888.516666666666650,953.199999999999820,1127.099999999999900,1450.616666666666800,1672.050000000000200,1621.183333333333200,1234.983333333333300,799.866666666666790,573.066666666666610,478.683333333333390,324.433333333333340,229.266666666666710,17213.966666666660000,0,3426.616666666666300,2034.850000000000100,2189.400000000000100,0.000000000000000,0.000000000000000,125344,184381
92,1,92,92,18.000000000000000,018,5.230000000000000,5.760000000000000,G,2.000000000000000,IJ,141993,140899,92,301.250000000000060,225.800000000000010,208.983333333333350,262.716666666666640,531.116666666666670,1203.566666666666800,1833.933333333332900,2164.466666666666700,1882.766666666666700,1678.883333333333400,1570.166666666667000,1614.233333333333600,1700.849999999999900,1731.933333333333400,1867.166666666666700,2043.950000000000300,2197.783333333333300,2108.366666666666800,1850.633333333333400,1370.916666666666700,1119.283333333333300,992.800000000000070,692.283333333333300,485.883333333333270,31639.733333333337000,0,6617.183333333333400,3221.550000000000200,4820.116666666666800,0.000000000000000,0.000000000000000,141993,140899
93,1,93,93,18.000000000000000,018,1.470000000000000,2.000000000000000,G,2.000000000000000,IJ,142218,140680,93,407.733333333333350,279.133333333333330,276.916666666666630,345.683333333333340,677.766666666666650,1641.666666666666700,2344.066666666666600,2798.683333333332900,2408.950000000000300,2247.616666666666300,2211.816666666667100,2345.949999999999800,2489.599999999999900,2661.899999999999600,3083.716666666666700,3372.733333333333100,3563.949999999999800,3533.816666666666600,2748.616666666667200,1904.900000000000100,1601.050000000000200,1555.883333333333200,1050.449999999999800,698.033333333333420,46250.633333333339000,0,9709.266666666666400,4653.516666666667300,6892.650000000000500,0.000000000000000,0.000000000000000,142218,140680
94,1,94,94,18.000000000000000,018,0.920000000000000,1.450000000000000,G,2.000000000000000,IJ,142218,140680,94,345.933333333333340,229.166666666666690,221.383333333333350,279.299999999999950,574.750000000000000,1445.333333333333300,2053.599999999999900,2395.150000000000100,2083.750000000000000,1973.383333333333200,1945.800000000000000,2066.800000000000200,2195.583333333333000,2369.416666666667000,2753.750000000000000,3000.283333333332800,3087.799999999999700,2984.866666666666300,2400.450000000000300,1661.133333333333000,1392.416666666666700,1288.516666666666700,900.466666666666700,580.933333333333280,40229.966666666682000,0,8577.600000000000400,4061.583333333333000,5812.866666666666800,0.000000000000000,0.000000000000000,142218,140680
95,1,95,95,18.000000000000000,018,3.660000000000000,4.190000000000000,G,2.000000000000000,IJ,183437,141025,95,367.250000000000000,264.616666666666620,209.449999999999990,196.066666666666660,305.699999999999990,760.816666666666610,1390.800000000000000,1915.866666666666800,1893.083333333333500,1834.633333333333000,1821.416666666667000,1923.716666666666700,1993.416666666666300,2110.550000000000200,2393.100000000000400,2722.250000000000000,2882.116666666666300,2926.800000000000200,2399.949999999999800,1735.733333333333600,1489.416666666666500,1399.500000000000000,954.649999999999860,625.100000000000020,36516.000000000015000,0,7849.100000000000400,4135.683333333333400,5811.750000000000000,0.000000000000000,0.000000000000000,183437,141025
96,1,96,96,18.000000000000000,018,3.660000000000000,4.190000000000000,G,2.000000000000000,IJ,140974,140851,96,394.816666666666660,314.649999999999980,297.950000000000050,301.350000000000020,577.616666666666670,1377.700000000000000,2237.933333333333400,2660.133333333333200,2173.933333333333800,1851.983333333333100,1740.483333333333100,1761.449999999999800,1863.416666666666500,1930.766666666666700,2039.216666666666900,2192.950000000000300,2164.300000000000200,2091.250000000000000,1881.916666666666500,1451.650000000000100,1245.499999999999800,1173.433333333333400,918.783333333333530,601.166666666666630,35244.349999999977000,0,7296.116666666665900,3333.566666666666600,5825.266666666667300,0.000000000000000,0.000000000000000,140974,140851
97,1,97,97,18.000000000000000,018,4.250000000000000,4.780000000000000,G,2.000000000000000,IJ,140916,142006,97,200.099999999999970,145.833333333333310,119.283333333333350,132.583333333333340,228.933333333333310,530.049999999999950,1028.566666666666600,1257.033333333333300,1254.033333333333300,1205.783333333333300,1180.450000000000000,1246.299999999999700,1261.250000000000000,1326.400000000000100,1603.833333333333300,1911.450000000000000,2082.049999999999700,2063.783333333333300,1494.333333333333500,1017.900000000000200,870.549999999999840,794.350000000000020,498.900000000000090,354.666666666666740,23808.416666666661000,0,5014.399999999999600,2512.233333333333600,3345.200000000000700,0.000000000000000,0.000000000000000,140916,142006
98,1,98,98,18.000000000000000,018,1.850000000000000,2.380000000000000,G,3.000000000000000,IJ,140672,183616,98,454.825000000000050,335.974999999999970,319.599999999999910,314.574999999999990,553.324999999999930,1470.500000000000000,2554.349999999999900,3248.049999999999700,2831.275000000000100,2415.825000000000300,2308.574999999999800,2382.125000000000000,2478.450000000000300,2617.724999999999900,2972.349999999999900,3102.124999999999500,3073.050000000000200,2917.774999999999600,2533.875000000000500,1903.550000000000200,1537.125000000000200,1383.900000000000100,1046.575000000000000,751.399999999999980,45506.900000000023000,0,9786.875000000000000,4437.425000000001100,6697.299999999999300,0.000000000000000,0.000000000000000,140672,183616
99,1,99,99,18.000000000000000,018,5.230000000000000,5.760000000000000,G,2.000000000000000,IJ,140916,142006,99,218.283333333333330,146.766666666666650,118.050000000000010,127.566666666666660,226.383333333333330,595.850000000000020,1264.783333333333300,1567.466666666666900,1506.233333333333300,1359.483333333333300,1321.000000000000000,1396.299999999999700,1455.333333333333500,1536.500000000000000,1859.233333333333100,2241.166666666666500,2413.633333333333200,2405.849999999999900,1775.350000000000100,1223.800000000000200,1052.550000000000000,945.266666666666650,598.033333333333300,409.416666666666630,27764.299999999985000,0,5709.133333333333200,2999.150000000000500,3842.316666666666600,0.000000000000000,0.000000000000000,140916,142006
100,1,100,100,18.000000000000000,018,13.630000000000001,14.160000000000000,G,2.000000000000000,IJ,184382,184615,100,201.949999999999990,172.900000000000010,153.983333333333350,192.449999999999990,360.716666666666640,878.849999999999910,1450.916666666666500,1569.983333333333600,1487.766666666666900,1328.349999999999900,1234.800000000000000,1260.099999999999900,1275.616666666666800,1291.550000000000000,1384.733333333333600,1503.783333333333100,1540.599999999999900,1488.966666666666700,1223.483333333333300,922.483333333333460,776.516666666666650,653.566666666666720,415.716666666666700,278.516666666666650,23048.299999999992000,0,5062.066666666666600,2145.966666666666700,3206.316666666666200,0.000000000000000,0.000000000000000,184382,184615
101,1,101,101,18.000000000000000,018,15.000000000000000,15.529999999999999,G,2.000000000000000,IJ,184382,184615,101,162.766666666666680,145.666666666666690,130.133333333333330,150.066666666666660,243.366666666666700,634.600000000000140,1173.116666666666600,1279.916666666666500,1165.366666666666600,1025.383333333333200,954.600000000000140,946.766666666666540,935.233333333333350,951.833333333333480,1038.966666666666700,1156.366666666666600,1221.716666666666500,1177.733333333333100,931.050000000000070,641.616666666666670,514.250000000000000,431.916666666666690,262.866666666666670,171.433333333333310,17446.733333333323000,0,3788.433333333333800,1572.666666666666700,2212.466666666666700,0.000000000000000,0.000000000000000,184382,184615
102,1,102,102,18.000000000000000,018,0.200000000000000,0.730000000000000,G,2.000000000000000,IJ,143237,142888,102,288.016666666666650,201.416666666666660,175.583333333333310,199.050000000000010,309.000000000000000,703.433333333333390,1063.183333333333400,1387.849999999999900,1273.466666666666700,1155.700000000000000,1193.583333333333500,1326.833333333333500,1486.899999999999600,1609.250000000000200,1962.299999999999700,2122.533333333333800,2164.150000000000100,2148.349999999999900,1724.633333333333400,1276.350000000000100,1054.833333333333500,967.200000000000050,687.733333333333350,461.583333333333310,26942.933333333331000,0,5616.566666666666600,3000.983333333333600,4344.416666666667000,0.000000000000000,0.000000000000000,143237,142888
103,1,103,103,18.000000000000000,018,1.470000000000000,2.000000000000000,G,3.000000000000000,IJ,183616,142060,103,458.375000000000060,338.349999999999970,321.250000000000000,315.149999999999920,549.749999999999890,1458.300000000000000,2540.125000000000000,3238.224999999999900,2845.800000000000200,2427.050000000000200,2306.475000000000400,2378.099999999999900,2470.824999999999800,2609.975000000000400,2940.949999999999800,3089.400000000001000,3072.924999999999700,2922.500000000000000,2544.275000000000100,1910.175000000000000,1542.699999999999800,1387.850000000000100,1051.875000000000000,755.024999999999980,45475.424999999996000,0,9765.375000000000000,4454.449999999999800,6720.324999999999800,0.000000000000000,0.000000000000000,183616,142060
104,2,104,104,167.000000000000000,167,18.489999999999998,19.809999999999999,G,2.000000000000000,IJ,183682,117746,104,803.100000000000020,567.000000000000000,507.699999999999930,489.899999999999980,756.299999999999950,1474.999999999999800,2347.650000000000100,2720.666666666667000,2577.949999999999800,2620.049999999999700,2723.933333333333800,2953.849999999999900,3170.866666666666300,3447.016666666666400,3626.483333333333600,3487.316666666667100,3458.133333333332800,3385.850000000000400,3222.616666666666800,2443.883333333332800,2084.266666666666900,1883.633333333333400,1619.899999999999900,1242.166666666666700,53615.233333333359000,0,12295.666666666666000,5666.500000000000000,11947.108333336668000,195183.000000000000000,195177.000000000000000,183682,117746
