taz,geog_name,district,lat_1,lon_1
550,King,Seattle CBD,47.51978,-122.138064
551,King,Seattle CBD,47.51978,-122.138064
552,King,Seattle CBD,47.51978,-122.138064
553,King,Seattle CBD,47.51978,-122.138064
554,King,Seattle CBD,47.51978,-122.138064
555,King,Seattle CBD,47.51978,-122.138064
556,King,Seattle CBD,47.51978,-122.138064
557,King,Seattle CBD,47.51978,-122.138064
558,King,Seattle CBD,47.51978,-122.138064
559,King,Seattle CBD,47.51978,-122.138064
560,King,Seattle CBD,47.51978,-122.138064
561,King,Seattle CBD,47.51978,-122.138064
562,King,Seattle CBD,47.51978,-122.138064
563,King,Seattle CBD,47.51978,-122.138064
564,King,Seattle CBD,47.51978,-122.138064
565,King,Seattle CBD,47.51978,-122.138064
566,King,Seattle CBD,47.51978,-122.138064
567,King,Seattle CBD,47.51978,-122.138064
568,King,Seattle CBD,47.51978,-122.138064
569,King,Seattle CBD,47.51978,-122.138064
570,King,Seattle CBD,47.51978,-122.138064
571,King,Seattle CBD,47.51978,-122.138064
572,King,Seattle CBD,47.51978,-122.138064
573,King,Seattle CBD,47.51978,-122.138064
574,King,Seattle CBD,47.51978,-122.138064
575,King,Seattle CBD,47.51978,-122.138064
576,King,Seattle CBD,47.51978,-122.138064
577,King,Seattle CBD,47.51978,-122.138064
578,King,Seattle CBD,47.51978,-122.138064
579,King,Seattle CBD,47.51978,-122.138064
580,King,Seattle CBD,47.51978,-122.138064
581,King,Seattle CBD,47.51978,-122.138064
582,King,Seattle CBD,47.51978,-122.138064
583,King,Seattle CBD,47.51978,-122.138064
584,King,Seattle CBD,47.51978,-122.138064
585,King,Seattle CBD,47.51978,-122.138064
586,King,Seattle CBD,47.51978,-122.138064
587,King,Seattle CBD,47.51978,-122.138064
588,King,Seattle CBD,47.51978,-122.138064
589,King,Seattle CBD,47.51978,-122.138064
590,King,Seattle CBD,47.51978,-122.138064
591,King,Seattle CBD,47.51978,-122.138064
592,King,Seattle CBD,47.51978,-122.138064
593,King,Seattle CBD,47.51978,-122.138064
594,King,Seattle CBD,47.51978,-122.138064
595,King,Seattle CBD,47.51978,-122.138064
596,King,Seattle CBD,47.51978,-122.138064
597,King,Seattle CBD,47.51978,-122.138064
598,King,Seattle CBD,47.51978,-122.138064
599,King,Seattle CBD,47.51978,-122.138064
600,King,Seattle CBD,47.51978,-122.138064
601,King,Seattle CBD,47.51978,-122.138064
602,King,Seattle CBD,47.51978,-122.138064
603,King,Seattle CBD,47.51978,-122.138064
604,King,Seattle CBD,47.51978,-122.138064
605,King,Seattle CBD,47.51978,-122.138064
606,King,Seattle CBD,47.51978,-122.138064
607,King,Seattle CBD,47.51978,-122.138064
608,King,Seattle CBD,47.51978,-122.138064
609,King,Seattle CBD,47.51978,-122.138064
610,King,Seattle CBD,47.51978,-122.138064
611,King,Seattle CBD,47.51978,-122.138064
612,King,Seattle CBD,47.51978,-122.138064
613,King,Seattle CBD,47.51978,-122.138064
614,King,Seattle CBD,47.51978,-122.138064
615,King,Seattle CBD,47.51978,-122.138064
616,King,Seattle CBD,47.51978,-122.138064
617,King,Seattle CBD,47.51978,-122.138064
618,King,Seattle CBD,47.51978,-122.138064
619,King,Seattle CBD,47.51978,-122.138064
620,King,Seattle CBD,47.51978,-122.138064
621,King,Seattle CBD,47.51978,-122.138064
622,King,Seattle CBD,47.51978,-122.138064
623,King,Seattle CBD,47.51978,-122.138064
624,King,Seattle CBD,47.51978,-122.138064
625,King,Seattle CBD,47.51978,-122.138064
626,King,Seattle CBD,47.51978,-122.138064
627,King,Seattle CBD,47.51978,-122.138064
628,King,Seattle CBD,47.51978,-122.138064
629,King,Seattle CBD,47.51978,-122.138064
630,King,West-South Seattle,47.51978,-122.138064
631,King,West-South Seattle,47.51978,-122.138064
632,King,West-South Seattle,47.51978,-122.138064
633,King,West-South Seattle,47.51978,-122.138064
634,King,West-South Seattle,47.51978,-122.138064
635,King,West-South Seattle,47.51978,-122.138064
636,King,West-South Seattle,47.51978,-122.138064
637,King,West-South Seattle,47.51978,-122.138064
638,King,Seattle CBD,47.51978,-122.138064
639,King,Seattle CBD,47.51978,-122.138064
640,King,Seattle CBD,47.51978,-122.138064
641,King,West-South Seattle,47.51978,-122.138064
642,King,West-South Seattle,47.51978,-122.138064
643,King,West-South Seattle,47.51978,-122.138064
644,King,West-South Seattle,47.51978,-122.138064
645,King,West-South Seattle,47.51978,-122.138064
646,King,West-South Seattle,47.51978,-122.138064
647,King,West-South Seattle,47.51978,-122.138064
648,King,West-South Seattle,47.51978,-122.138064
649,King,West-South Seattle,47.51978,-122.138064
650,King,West-South Seattle,47.51978,-122.138064
651,King,West-South Seattle,47.51978,-122.138064
652,King,West-South Seattle,47.51978,-122.138064
653,King,West-South Seattle,47.51978,-122.138064
654,King,West-South Seattle,47.51978,-122.138064
655,King,West-South Seattle,47.51978,-122.138064
656,King,West-South Seattle,47.51978,-122.138064
657,King,West-South Seattle,47.51978,-122.138064
658,King,West-South Seattle,47.51978,-122.138064
659,King,West-South Seattle,47.51978,-122.138064
660,King,West-South Seattle,47.51978,-122.138064
661,King,West-South Seattle,47.51978,-122.138064
662,King,West-South Seattle,47.51978,-122.138064
663,King,West-South Seattle,47.51978,-122.138064
664,King,West-South Seattle,47.51978,-122.138064
665,King,West-South Seattle,47.51978,-122.138064
666,King,West-South Seattle,47.51978,-122.138064
667,King,West-South Seattle,47.51978,-122.138064
668,King,West-South Seattle,47.51978,-122.138064
669,King,West-South Seattle,47.51978,-122.138064
670,King,West-South Seattle,47.51978,-122.138064
671,King,West-South Seattle,47.51978,-122.138064
672,King,West-South Seattle,47.51978,-122.138064
673,King,West-South Seattle,47.51978,-122.138064
674,King,West-South Seattle,47.51978,-122.138064
675,King,West-South Seattle,47.51978,-122.138064
676,King,West-South Seattle,47.51978,-122.138064
677,King,West-South Seattle,47.51978,-122.138064
678,King,West-South Seattle,47.51978,-122.138064
679,King,West-South Seattle,47.51978,-122.138064
680,King,West-South Seattle,47.51978,-122.138064
681,King,West-South Seattle,47.51978,-122.138064
682,King,West-South Seattle,47.51978,-122.138064
683,King,West-South Seattle,47.51978,-122.138064
684,King,West-South Seattle,47.51978,-122.138064
685,King,West-South Seattle,47.51978,-122.138064
686,King,West-South Seattle,47.51978,-122.138064
687,King,West-South Seattle,47.51978,-122.138064
688,King,West-South Seattle,47.51978,-122.138064
689,King,West-South Seattle,47.51978,-122.138064
690,King,West-South Seattle,47.51978,-122.138064
691,King,West-South Seattle,47.51978,-122.138064
692,King,West-South Seattle,47.51978,-122.138064
693,King,West-South Seattle,47.51978,-122.138064
694,King,West-South Seattle,47.51978,-122.138064
695,King,West-South Seattle,47.51978,-122.138064
696,King,West-South Seattle,47.51978,-122.138064
697,King,West-South Seattle,47.51978,-122.138064
698,King,West-South Seattle,47.51978,-122.138064
699,King,West-South Seattle,47.51978,-122.138064
700,King,West-South Seattle,47.51978,-122.138064
701,King,West-South Seattle,47.51978,-122.138064
702,King,West-South Seattle,47.51978,-122.138064
703,King,West-South Seattle,47.51978,-122.138064
704,King,West-South Seattle,47.51978,-122.138064
705,King,West-South Seattle,47.51978,-122.138064
706,King,West-South Seattle,47.51978,-122.138064
707,King,West-South Seattle,47.51978,-122.138064
708,King,West-South Seattle,47.51978,-122.138064
709,King,West-South Seattle,47.51978,-122.138064
710,King,West-South Seattle,47.51978,-122.138064
711,King,West-South Seattle,47.51978,-122.138064
712,King,West-South Seattle,47.51978,-122.138064
713,King,West-South Seattle,47.51978,-122.138064
714,King,West-South Seattle,47.51978,-122.138064
715,King,West-South Seattle,47.51978,-122.138064
716,King,West-South Seattle,47.51978,-122.138064
717,King,West-South Seattle,47.51978,-122.138064
718,King,West-South Seattle,47.51978,-122.138064
719,King,West-South Seattle,47.51978,-122.138064
720,King,West-South Seattle,47.51978,-122.138064
721,King,West-South Seattle,47.51978,-122.138064
722,King,West-South Seattle,47.51978,-122.138064
723,King,West-South Seattle,47.51978,-122.138064
724,King,West-South Seattle,47.51978,-122.138064
725,King,West-South Seattle,47.51978,-122.138064
726,King,West-South Seattle,47.51978,-122.138064
727,King,West-South Seattle,47.51978,-122.138064
728,King,West-South Seattle,47.51978,-122.138064
729,King,West-South Seattle,47.51978,-122.138064
730,King,West-South Seattle,47.51978,-122.138064
731,King,West-South Seattle,47.51978,-122.138064
732,King,West-South Seattle,47.51978,-122.138064
733,King,West-South Seattle,47.51978,-122.138064
734,King,West-South Seattle,47.51978,-122.138064
735,King,West-South Seattle,47.51978,-122.138064
736,King,West-South Seattle,47.51978,-122.138064
737,King,West-South Seattle,47.51978,-122.138064
738,King,West-South Seattle,47.51978,-122.138064
739,King,West-South Seattle,47.51978,-122.138064
740,King,West-South Seattle,47.51978,-122.138064
741,King,West-South Seattle,47.51978,-122.138064
742,King,West-South Seattle,47.51978,-122.138064
743,King,West-South Seattle,47.51978,-122.138064
744,King,West-South Seattle,47.51978,-122.138064
745,King,West-South Seattle,47.51978,-122.138064
746,King,West-South Seattle,47.51978,-122.138064
747,King,West-South Seattle,47.51978,-122.138064
748,King,West-South Seattle,47.51978,-122.138064
749,King,West-South Seattle,47.51978,-122.138064
750,King,West-South Seattle,47.51978,-122.138064
751,King,West-South Seattle,47.51978,-122.138064
752,King,West-South Seattle,47.51978,-122.138064
753,King,West-South Seattle,47.51978,-122.138064
754,King,West-South Seattle,47.51978,-122.138064
755,King,West-South Seattle,47.51978,-122.138064
756,King,West-South Seattle,47.51978,-122.138064
757,King,West-South Seattle,47.51978,-122.138064
758,King,West-South Seattle,47.51978,-122.138064
759,King,West-South Seattle,47.51978,-122.138064
760,King,West-South Seattle,47.51978,-122.138064
761,King,West-South Seattle,47.51978,-122.138064
762,King,West-South Seattle,47.51978,-122.138064
763,King,West-South Seattle,47.51978,-122.138064
764,King,West-South Seattle,47.51978,-122.138064
765,King,West-South Seattle,47.51978,-122.138064
766,King,West-South Seattle,47.51978,-122.138064
767,King,West-South Seattle,47.51978,-122.138064
768,King,West-South Seattle,47.51978,-122.138064
769,King,West-South Seattle,47.51978,-122.138064
770,King,West-South Seattle,47.51978,-122.138064
771,King,West-South Seattle,47.51978,-122.138064
772,King,West-South Seattle,47.51978,-122.138064
773,King,West-South Seattle,47.51978,-122.138064
774,King,West-South Seattle,47.51978,-122.138064
775,King,West-South Seattle,47.51978,-122.138064
776,King,West-South Seattle,47.51978,-122.138064
777,King,West-South Seattle,47.51978,-122.138064
778,King,West-South Seattle,47.51978,-122.138064
779,King,West-South Seattle,47.51978,-122.138064
780,King,West-South Seattle,47.51978,-122.138064
781,King,West-South Seattle,47.51978,-122.138064
782,King,West-South Seattle,47.51978,-122.138064
783,King,West-South Seattle,47.51978,-122.138064
784,King,West-South Seattle,47.51978,-122.138064
785,King,West-South Seattle,47.51978,-122.138064
786,King,West-South Seattle,47.51978,-122.138064
787,King,West-South Seattle,47.51978,-122.138064
788,King,West-South Seattle,47.51978,-122.138064
789,King,West-South Seattle,47.51978,-122.138064
790,King,West-South Seattle,47.51978,-122.138064
791,King,West-South Seattle,47.51978,-122.138064
792,King,West-South Seattle,47.51978,-122.138064
793,King,West-South Seattle,47.51978,-122.138064
794,King,West-South Seattle,47.51978,-122.138064
795,King,West-South Seattle,47.51978,-122.138064
796,King,West-South Seattle,47.51978,-122.138064
797,King,West-South Seattle,47.51978,-122.138064
798,King,West-South Seattle,47.51978,-122.138064
799,King,West-South Seattle,47.51978,-122.138064
800,King,West-South Seattle,47.51978,-122.138064
801,King,West-South Seattle,47.51978,-122.138064
802,King,West-South Seattle,47.51978,-122.138064
803,King,West-South Seattle,47.51978,-122.138064
804,King,West-South Seattle,47.51978,-122.138064
805,King,West-South Seattle,47.51978,-122.138064
806,King,West-South Seattle,47.51978,-122.138064
807,King,West-South Seattle,47.51978,-122.138064
808,King,West-South Seattle,47.51978,-122.138064
809,King,West-South Seattle,47.51978,-122.138064
810,King,West-South Seattle,47.51978,-122.138064
811,King,West-South Seattle,47.51978,-122.138064
812,King,West-South Seattle,47.51978,-122.138064
813,King,West-South Seattle,47.51978,-122.138064
814,King,West-South Seattle,47.51978,-122.138064
815,King,West-South Seattle,47.51978,-122.138064
816,King,West-South Seattle,47.51978,-122.138064
817,King,West-South Seattle,47.51978,-122.138064
818,King,West-South Seattle,47.51978,-122.138064
819,King,West-South Seattle,47.51978,-122.138064
820,King,West-South Seattle,47.51978,-122.138064
821,King,West-South Seattle,47.51978,-122.138064
822,King,West-South Seattle,47.51978,-122.138064
823,King,West-South Seattle,47.51978,-122.138064
824,King,West-South Seattle,47.51978,-122.138064
825,King,West-South Seattle,47.51978,-122.138064
826,King,West-South Seattle,47.51978,-122.138064
827,King,West-South Seattle,47.51978,-122.138064
828,King,West-South Seattle,47.51978,-122.138064
829,King,West-South Seattle,47.51978,-122.138064
830,King,West-South Seattle,47.51978,-122.138064
831,King,West-South Seattle,47.51978,-122.138064
832,King,West-South Seattle,47.51978,-122.138064
833,King,West-South Seattle,47.51978,-122.138064
834,King,West-South Seattle,47.51978,-122.138064
835,King,West-South Seattle,47.51978,-122.138064
836,King,West-South Seattle,47.51978,-122.138064
837,King,West-South Seattle,47.51978,-122.138064
838,King,West-South Seattle,47.51978,-122.138064
839,King,West-South Seattle,47.51978,-122.138064
840,King,West-South Seattle,47.51978,-122.138064
841,King,West-South Seattle,47.51978,-122.138064
842,King,West-South Seattle,47.51978,-122.138064
843,King,West-South Seattle,47.51978,-122.138064
844,King,West-South Seattle,47.51978,-122.138064
845,King,West-South Seattle,47.51978,-122.138064
846,King,West-South Seattle,47.51978,-122.138064
847,King,West-South Seattle,47.51978,-122.138064
848,King,West-South Seattle,47.51978,-122.138064
849,King,West-South Seattle,47.51978,-122.138064
850,King,West-South Seattle,47.51978,-122.138064
851,King,West-South Seattle,47.51978,-122.138064
852,King,West-South Seattle,47.51978,-122.138064
853,King,West-South Seattle,47.51978,-122.138064
854,King,West-South Seattle,47.51978,-122.138064
855,King,West-South Seattle,47.51978,-122.138064
856,King,West-South Seattle,47.51978,-122.138064
857,King,West-South Seattle,47.51978,-122.138064
858,King,West-South Seattle,47.51978,-122.138064
859,King,West-South Seattle,47.51978,-122.138064
860,King,West-South Seattle,47.51978,-122.138064
861,King,West-South Seattle,47.51978,-122.138064
862,King,West-South Seattle,47.51978,-122.138064
863,King,West-South Seattle,47.51978,-122.138064
864,King,West-South Seattle,47.51978,-122.138064
865,King,West-South Seattle,47.51978,-122.138064
866,King,West-South Seattle,47.51978,-122.138064
867,King,West-South Seattle,47.51978,-122.138064
868,King,West-South Seattle,47.51978,-122.138064
869,King,West-South Seattle,47.51978,-122.138064
870,King,Renton-FedWay-Kent,47.51978,-122.138064
871,King,Renton-FedWay-Kent,47.51978,-122.138064
872,King,Renton-FedWay-Kent,47.51978,-122.138064
873,King,Renton-FedWay-Kent,47.51978,-122.138064
874,King,Renton-FedWay-Kent,47.51978,-122.138064
875,King,Renton-FedWay-Kent,47.51978,-122.138064
876,King,Renton-FedWay-Kent,47.51978,-122.138064
877,King,Renton-FedWay-Kent,47.51978,-122.138064
878,King,Renton-FedWay-Kent,47.51978,-122.138064
879,King,Renton-FedWay-Kent,47.51978,-122.138064
880,King,Renton-FedWay-Kent,47.51978,-122.138064
881,King,Renton-FedWay-Kent,47.51978,-122.138064
882,King,Renton-FedWay-Kent,47.51978,-122.138064
883,King,Renton-FedWay-Kent,47.51978,-122.138064
884,King,Renton-FedWay-Kent,47.51978,-122.138064
885,King,Renton-FedWay-Kent,47.51978,-122.138064
886,King,West-South Seattle,47.51978,-122.138064
887,King,West-South Seattle,47.51978,-122.138064
888,King,West-South Seattle,47.51978,-122.138064
889,King,West-South Seattle,47.51978,-122.138064
890,King,West-South Seattle,47.51978,-122.138064
891,King,West-South Seattle,47.51978,-122.138064
892,King,West-South Seattle,47.51978,-122.138064
893,King,West-South Seattle,47.51978,-122.138064
894,King,West-South Seattle,47.51978,-122.138064
895,King,West-South Seattle,47.51978,-122.138064
896,King,West-South Seattle,47.51978,-122.138064
897,King,Renton-FedWay-Kent,47.51978,-122.138064
898,King,Renton-FedWay-Kent,47.51978,-122.138064
899,King,Renton-FedWay-Kent,47.51978,-122.138064
900,King,Renton-FedWay-Kent,47.51978,-122.138064
901,King,Renton-FedWay-Kent,47.51978,-122.138064
902,King,Renton-FedWay-Kent,47.51978,-122.138064
903,King,Renton-FedWay-Kent,47.51978,-122.138064
904,King,Renton-FedWay-Kent,47.51978,-122.138064
905,King,Renton-FedWay-Kent,47.51978,-122.138064
906,King,Renton-FedWay-Kent,47.51978,-122.138064
907,King,Renton-FedWay-Kent,47.51978,-122.138064
908,King,Renton-FedWay-Kent,47.51978,-122.138064
909,King,Renton-FedWay-Kent,47.51978,-122.138064
910,King,Renton-FedWay-Kent,47.51978,-122.138064
911,King,Renton-FedWay-Kent,47.51978,-122.138064
912,King,Renton-FedWay-Kent,47.51978,-122.138064
913,King,Renton-FedWay-Kent,47.51978,-122.138064
914,King,Renton-FedWay-Kent,47.51978,-122.138064
915,King,Renton-FedWay-Kent,47.51978,-122.138064
916,King,Renton-FedWay-Kent,47.51978,-122.138064
917,King,Renton-FedWay-Kent,47.51978,-122.138064
918,King,Renton-FedWay-Kent,47.51978,-122.138064
919,King,Renton-FedWay-Kent,47.51978,-122.138064
920,King,Renton-FedWay-Kent,47.51978,-122.138064
921,King,Renton-FedWay-Kent,47.51978,-122.138064
922,King,Renton-FedWay-Kent,47.51978,-122.138064
923,King,Renton-FedWay-Kent,47.51978,-122.138064
924,King,Renton-FedWay-Kent,47.51978,-122.138064
925,King,Renton-FedWay-Kent,47.51978,-122.138064
926,King,Renton-FedWay-Kent,47.51978,-122.138064
927,King,Renton-FedWay-Kent,47.51978,-122.138064
928,King,Renton-FedWay-Kent,47.51978,-122.138064
929,King,Renton-FedWay-Kent,47.51978,-122.138064
930,King,Renton-FedWay-Kent,47.51978,-122.138064
931,King,Renton-FedWay-Kent,47.51978,-122.138064
932,King,Renton-FedWay-Kent,47.51978,-122.138064
933,King,Renton-FedWay-Kent,47.51978,-122.138064
934,King,Renton-FedWay-Kent,47.51978,-122.138064
935,King,West-South Seattle,47.51978,-122.138064
936,King,West-South Seattle,47.51978,-122.138064
937,King,West-South Seattle,47.51978,-122.138064
938,King,West-South Seattle,47.51978,-122.138064
939,King,West-South Seattle,47.51978,-122.138064
940,King,West-South Seattle,47.51978,-122.138064
941,King,West-South Seattle,47.51978,-122.138064
942,King,West-South Seattle,47.51978,-122.138064
943,King,West-South Seattle,47.51978,-122.138064
944,King,West-South Seattle,47.51978,-122.138064
945,King,Renton-FedWay-Kent,47.51978,-122.138064
946,King,Renton-FedWay-Kent,47.51978,-122.138064
947,King,Renton-FedWay-Kent,47.51978,-122.138064
948,King,Renton-FedWay-Kent,47.51978,-122.138064
949,King,Renton-FedWay-Kent,47.51978,-122.138064
950,King,Renton-FedWay-Kent,47.51978,-122.138064
951,King,Renton-FedWay-Kent,47.51978,-122.138064
952,King,Renton-FedWay-Kent,47.51978,-122.138064
953,King,Renton-FedWay-Kent,47.51978,-122.138064
954,King,Renton-FedWay-Kent,47.51978,-122.138064
955,King,Renton-FedWay-Kent,47.51978,-122.138064
956,King,Renton-FedWay-Kent,47.51978,-122.138064
957,King,Renton-FedWay-Kent,47.51978,-122.138064
958,King,Renton-FedWay-Kent,47.51978,-122.138064
959,King,Renton-FedWay-Kent,47.51978,-122.138064
960,King,Renton-FedWay-Kent,47.51978,-122.138064
961,King,Renton-FedWay-Kent,47.51978,-122.138064
962,King,Renton-FedWay-Kent,47.51978,-122.138064
963,King,Renton-FedWay-Kent,47.51978,-122.138064
964,King,Renton-FedWay-Kent,47.51978,-122.138064
965,King,Renton-FedWay-Kent,47.51978,-122.138064
966,King,Renton-FedWay-Kent,47.51978,-122.138064
967,King,Renton-FedWay-Kent,47.51978,-122.138064
968,King,Renton-FedWay-Kent,47.51978,-122.138064
969,King,Renton-FedWay-Kent,47.51978,-122.138064
970,King,Renton-FedWay-Kent,47.51978,-122.138064
971,King,Renton-FedWay-Kent,47.51978,-122.138064
972,King,Renton-FedWay-Kent,47.51978,-122.138064
973,King,Renton-FedWay-Kent,47.51978,-122.138064
974,King,Renton-FedWay-Kent,47.51978,-122.138064
975,King,Renton-FedWay-Kent,47.51978,-122.138064
976,King,Renton-FedWay-Kent,47.51978,-122.138064
977,King,Renton-FedWay-Kent,47.51978,-122.138064
978,King,Renton-FedWay-Kent,47.51978,-122.138064
979,King,Renton-FedWay-Kent,47.51978,-122.138064
980,King,Renton-FedWay-Kent,47.51978,-122.138064
981,King,Renton-FedWay-Kent,47.51978,-122.138064
982,King,Renton-FedWay-Kent,47.51978,-122.138064
983,King,Renton-FedWay-Kent,47.51978,-122.138064
984,King,Renton-FedWay-Kent,47.51978,-122.138064
985,King,West-South Seattle,47.51978,-122.138064
986,King,Renton-FedWay-Kent,47.51978,-122.138064
987,King,Renton-FedWay-Kent,47.51978,-122.138064
988,King,Renton-FedWay-Kent,47.51978,-122.138064
989,King,Renton-FedWay-Kent,47.51978,-122.138064
990,King,West-South Seattle,47.51978,-122.138064
991,King,West-South Seattle,47.51978,-122.138064
992,King,West-South Seattle,47.51978,-122.138064
993,King,West-South Seattle,47.51978,-122.138064
994,King,West-South Seattle,47.51978,-122.138064
995,King,West-South Seattle,47.51978,-122.138064
996,King,West-South Seattle,47.51978,-122.138064
997,King,West-South Seattle,47.51978,-122.138064
998,King,West-South Seattle,47.51978,-122.138064
999,King,West-South Seattle,47.51978,-122.138064
1000,King,West-South Seattle,47.51978,-122.138064
1001,King,West-South Seattle,47.51978,-122.138064
1002,King,West-South Seattle,47.51978,-122.138064
1003,King,West-South Seattle,47.51978,-122.138064
1004,King,West-South Seattle,47.51978,-122.138064
1005,King,West-South Seattle,47.51978,-122.138064
1006,King,West-South Seattle,47.51978,-122.138064
1007,King,Renton-FedWay-Kent,47.51978,-122.138064
1008,King,Renton-FedWay-Kent,47.51978,-122.138064
1009,King,Renton-FedWay-Kent,47.51978,-122.138064
1010,King,Renton-FedWay-Kent,47.51978,-122.138064
1011,King,Renton-FedWay-Kent,47.51978,-122.138064
1012,King,Renton-FedWay-Kent,47.51978,-122.138064
1013,King,Renton-FedWay-Kent,47.51978,-122.138064
1014,King,Renton-FedWay-Kent,47.51978,-122.138064
1015,King,Renton-FedWay-Kent,47.51978,-122.138064
1016,King,Renton-FedWay-Kent,47.51978,-122.138064
1017,King,Renton-FedWay-Kent,47.51978,-122.138064
1018,King,Renton-FedWay-Kent,47.51978,-122.138064
1019,King,Renton-FedWay-Kent,47.51978,-122.138064
1020,King,Renton-FedWay-Kent,47.51978,-122.138064
1021,King,Renton-FedWay-Kent,47.51978,-122.138064
1022,King,Renton-FedWay-Kent,47.51978,-122.138064
1023,King,Renton-FedWay-Kent,47.51978,-122.138064
1024,King,Renton-FedWay-Kent,47.51978,-122.138064
1025,King,Renton-FedWay-Kent,47.51978,-122.138064
1026,King,Renton-FedWay-Kent,47.51978,-122.138064
1027,King,Renton-FedWay-Kent,47.51978,-122.138064
1028,King,Renton-FedWay-Kent,47.51978,-122.138064
1029,King,Renton-FedWay-Kent,47.51978,-122.138064
1030,King,Renton-FedWay-Kent,47.51978,-122.138064
1031,King,Renton-FedWay-Kent,47.51978,-122.138064
1032,King,Renton-FedWay-Kent,47.51978,-122.138064
1033,King,Renton-FedWay-Kent,47.51978,-122.138064
1034,King,West-South Seattle,47.51978,-122.138064
1035,King,West-South Seattle,47.51978,-122.138064
1036,King,West-South Seattle,47.51978,-122.138064
1037,King,Renton-FedWay-Kent,47.51978,-122.138064
1038,King,Renton-FedWay-Kent,47.51978,-122.138064
1039,King,Renton-FedWay-Kent,47.51978,-122.138064
1040,King,Renton-FedWay-Kent,47.51978,-122.138064
1041,King,Renton-FedWay-Kent,47.51978,-122.138064
1042,King,Renton-FedWay-Kent,47.51978,-122.138064
1043,King,Renton-FedWay-Kent,47.51978,-122.138064
1044,King,Renton-FedWay-Kent,47.51978,-122.138064
1045,King,Renton-FedWay-Kent,47.51978,-122.138064
1046,King,Renton-FedWay-Kent,47.51978,-122.138064
1047,King,Renton-FedWay-Kent,47.51978,-122.138064
1048,King,Renton-FedWay-Kent,47.51978,-122.138064
1049,King,Renton-FedWay-Kent,47.51978,-122.138064
1050,King,Renton-FedWay-Kent,47.51978,-122.138064
1051,King,Renton-FedWay-Kent,47.51978,-122.138064
1052,King,Renton-FedWay-Kent,47.51978,-122.138064
1053,King,Renton-FedWay-Kent,47.51978,-122.138064
1054,King,Renton-FedWay-Kent,47.51978,-122.138064
1055,King,Renton-FedWay-Kent,47.51978,-122.138064
1056,King,Renton-FedWay-Kent,47.51978,-122.138064
1057,King,Renton-FedWay-Kent,47.51978,-122.138064
1058,King,Renton-FedWay-Kent,47.51978,-122.138064
1059,King,Renton-FedWay-Kent,47.51978,-122.138064
1060,King,Renton-FedWay-Kent,47.51978,-122.138064
1061,King,Renton-FedWay-Kent,47.51978,-122.138064
1062,King,Renton-FedWay-Kent,47.51978,-122.138064
1063,King,Renton-FedWay-Kent,47.51978,-122.138064
1064,King,Renton-FedWay-Kent,47.51978,-122.138064
1065,King,Renton-FedWay-Kent,47.51978,-122.138064
1066,King,Renton-FedWay-Kent,47.51978,-122.138064
1067,King,Renton-FedWay-Kent,47.51978,-122.138064
1068,King,Renton-FedWay-Kent,47.51978,-122.138064
1069,King,Renton-FedWay-Kent,47.51978,-122.138064
1070,King,Renton-FedWay-Kent,47.51978,-122.138064
1071,King,Renton-FedWay-Kent,47.51978,-122.138064
1072,King,Renton-FedWay-Kent,47.51978,-122.138064
1073,King,Renton-FedWay-Kent,47.51978,-122.138064
1074,King,Renton-FedWay-Kent,47.51978,-122.138064
1075,King,Renton-FedWay-Kent,47.51978,-122.138064
1076,King,Renton-FedWay-Kent,47.51978,-122.138064
1077,King,Renton-FedWay-Kent,47.51978,-122.138064
1078,King,Renton-FedWay-Kent,47.51978,-122.138064
1079,King,Renton-FedWay-Kent,47.51978,-122.138064
1080,King,Renton-FedWay-Kent,47.51978,-122.138064
1081,King,Renton-FedWay-Kent,47.51978,-122.138064
1082,King,Renton-FedWay-Kent,47.51978,-122.138064
1083,King,Renton-FedWay-Kent,47.51978,-122.138064
1084,King,Renton-FedWay-Kent,47.51978,-122.138064
1085,King,Renton-FedWay-Kent,47.51978,-122.138064
1086,King,Renton-FedWay-Kent,47.51978,-122.138064
1087,King,Renton-FedWay-Kent,47.51978,-122.138064
1088,King,Renton-FedWay-Kent,47.51978,-122.138064
1089,King,Renton-FedWay-Kent,47.51978,-122.138064
1090,King,Renton-FedWay-Kent,47.51978,-122.138064
1091,King,Renton-FedWay-Kent,47.51978,-122.138064
1092,King,Renton-FedWay-Kent,47.51978,-122.138064
1093,King,Renton-FedWay-Kent,47.51978,-122.138064
1094,King,Renton-FedWay-Kent,47.51978,-122.138064
1095,King,Renton-FedWay-Kent,47.51978,-122.138064
1096,King,Renton-FedWay-Kent,47.51978,-122.138064
1097,King,Renton-FedWay-Kent,47.51978,-122.138064
1098,King,Renton-FedWay-Kent,47.51978,-122.138064
1099,King,Renton-FedWay-Kent,47.51978,-122.138064
1100,King,Renton-FedWay-Kent,47.51978,-122.138064
1101,King,Renton-FedWay-Kent,47.51978,-122.138064
1102,King,Renton-FedWay-Kent,47.51978,-122.138064
1103,King,Renton-FedWay-Kent,47.51978,-122.138064
1104,King,Renton-FedWay-Kent,47.51978,-122.138064
1105,King,Renton-FedWay-Kent,47.51978,-122.138064
1106,King,Renton-FedWay-Kent,47.51978,-122.138064
1107,King,Renton-FedWay-Kent,47.51978,-122.138064
1108,King,Renton-FedWay-Kent,47.51978,-122.138064
1109,King,Renton-FedWay-Kent,47.51978,-122.138064
