taz,tad,county,district,district_name,lat_taz,lon_taz,TAZ,lat_district,lon_district
1600.0,50.0,King,6,East Side,47.64576098448217,-122.21756172828646,1600,47.611096999999994,-122.14481299999998
1601.0,50.0,King,6,East Side,47.63683501479908,-122.21356032978859,1601,47.611096999999994,-122.14481299999998
1602.0,50.0,King,6,East Side,47.63750409095282,-122.20564162868088,1602,47.611096999999994,-122.14481299999998
1603.0,52.0,King,6,East Side,47.644717113216714,-122.20476476809799,1603,47.611096999999994,-122.14481299999998
1604.0,50.0,King,6,East Side,47.63537027774725,-122.19637333702343,1604,47.611096999999994,-122.14481299999998
1605.0,50.0,King,6,East Side,47.636972496856316,-122.19210178653692,1605,47.611096999999994,-122.14481299999998
1606.0,51.0,King,6,East Side,47.63982574742112,-122.19196508236328,1606,47.611096999999994,-122.14481299999998
1607.0,51.0,King,6,East Side,47.64252892927245,-122.18972756655113,1607,47.611096999999994,-122.14481299999998
1608.0,51.0,King,6,East Side,47.63997302808918,-122.18045255648424,1608,47.611096999999994,-122.14481299999998
1609.0,51.0,King,6,East Side,47.638190935967046,-122.16871323877086,1609,47.611096999999994,-122.14481299999998
1610.0,51.0,King,6,East Side,47.63888846230299,-122.15787991756822,1610,47.611096999999994,-122.14481299999998
1611.0,51.0,King,6,East Side,47.63903255482934,-122.14848805147928,1611,47.611096999999994,-122.14481299999998
1612.0,51.0,King,6,East Side,47.63618787476409,-122.13624743788931,1612,47.611096999999994,-122.14481299999998
1613.0,51.0,King,6,East Side,47.64140085091771,-122.13910398565993,1613,47.611096999999994,-122.14481299999998
1614.0,51.0,King,6,East Side,47.63368570346992,-122.1260504708044,1614,47.611096999999994,-122.14481299999998
1615.0,51.0,King,6,East Side,47.63877502444109,-122.1289159108922,1615,47.611096999999994,-122.14481299999998
1616.0,51.0,King,6,East Side,47.644272161939966,-122.12768824784678,1616,47.611096999999994,-122.14481299999998
1617.0,51.0,King,6,East Side,47.642407576382595,-122.1208644657535,1617,47.611096999999994,-122.14481299999998
1618.0,51.0,King,6,East Side,47.63406212758245,-122.11627740386793,1618,47.611096999999994,-122.14481299999998
1619.0,51.0,King,6,East Side,47.640380235564095,-122.115548036811,1619,47.611096999999994,-122.14481299999998
1620.0,51.0,King,6,East Side,47.634862623799286,-122.10561605640308,1620,47.611096999999994,-122.14481299999998
1621.0,51.0,King,6,East Side,47.64199815899799,-122.10621544313541,1621,47.611096999999994,-122.14481299999998
1622.0,51.0,King,6,East Side,47.6348393662531,-122.09524874424477,1622,47.611096999999994,-122.14481299999998
1623.0,51.0,King,6,East Side,47.65074553383853,-122.11208875106271,1623,47.611096999999994,-122.14481299999998
1624.0,51.0,King,6,East Side,47.649000243094356,-122.11981907491777,1624,47.611096999999994,-122.14481299999998
1625.0,51.0,King,6,East Side,47.65164950472935,-122.12621178891092,1625,47.611096999999994,-122.14481299999998
1626.0,51.0,King,6,East Side,47.65059676219453,-122.134512727937,1626,47.611096999999994,-122.14481299999998
1627.0,53.0,King,6,East Side,47.656741647009106,-122.13148229080963,1627,47.611096999999994,-122.14481299999998
1628.0,51.0,King,6,East Side,47.650052241786575,-122.13983375531085,1628,47.611096999999994,-122.14481299999998
1629.0,53.0,King,6,East Side,47.65786527998356,-122.13981683822857,1629,47.611096999999994,-122.14481299999998
1630.0,51.0,King,6,East Side,47.653249401646356,-122.1483617393726,1630,47.611096999999994,-122.14481299999998
1631.0,51.0,King,6,East Side,47.65335123824534,-122.15888171081001,1631,47.611096999999994,-122.14481299999998
1632.0,52.0,King,6,East Side,47.65290867556837,-122.1758701537244,1632,47.611096999999994,-122.14481299999998
1633.0,52.0,King,6,East Side,47.65113004266583,-122.19167831884178,1633,47.611096999999994,-122.14481299999998
1634.0,52.0,King,6,East Side,47.658378349836,-122.19162307756196,1634,47.611096999999994,-122.14481299999998
1635.0,52.0,King,6,East Side,47.65086912523272,-122.19852921724792,1635,47.611096999999994,-122.14481299999998
1636.0,52.0,King,6,East Side,47.65782040072713,-122.19946254234232,1636,47.611096999999994,-122.14481299999998
1637.0,52.0,King,6,East Side,47.65316443380629,-122.20378905878859,1637,47.611096999999994,-122.14481299999998
1638.0,52.0,King,6,East Side,47.66592410703527,-122.20385767730149,1638,47.611096999999994,-122.14481299999998
1639.0,52.0,King,6,East Side,47.66363076911549,-122.19862658916948,1639,47.611096999999994,-122.14481299999998
1640.0,52.0,King,6,East Side,47.664245221877785,-122.19135248990088,1640,47.611096999999994,-122.14481299999998
1641.0,52.0,King,6,East Side,47.66377680858125,-122.1805313207816,1641,47.611096999999994,-122.14481299999998
1642.0,52.0,King,6,East Side,47.66318790437171,-122.17010943958857,1642,47.611096999999994,-122.14481299999998
1643.0,53.0,King,6,East Side,47.6637218099465,-122.1586444952992,1643,47.611096999999994,-122.14481299999998
1644.0,53.0,King,6,East Side,47.66358944308553,-122.14810246411508,1644,47.611096999999994,-122.14481299999998
1645.0,53.0,King,6,East Side,47.664186885572974,-122.13937449241236,1645,47.611096999999994,-122.14481299999998
1646.0,53.0,King,6,East Side,47.66689839563351,-122.1320403331506,1646,47.611096999999994,-122.14481299999998
1647.0,53.0,King,6,East Side,47.66143455851732,-122.12908866246298,1647,47.611096999999994,-122.14481299999998
1648.0,54.0,King,6,East Side,47.6602823186724,-122.11193931512844,1648,47.611096999999994,-122.14481299999998
1649.0,54.0,King,6,East Side,47.66286779457671,-122.1007422057984,1649,47.611096999999994,-122.14481299999998
1650.0,53.0,King,6,East Side,47.67227699151257,-122.10910876457731,1650,47.611096999999994,-122.14481299999998
1651.0,53.0,King,6,East Side,47.67090954003449,-122.11352880160628,1651,47.611096999999994,-122.14481299999998
1652.0,53.0,King,6,East Side,47.67378904815575,-122.11407753286528,1652,47.611096999999994,-122.14481299999998
1653.0,53.0,King,6,East Side,47.669283294938964,-122.11972154026846,1653,47.611096999999994,-122.14481299999998
1654.0,53.0,King,6,East Side,47.672905687750756,-122.1210180411867,1654,47.611096999999994,-122.14481299999998
1655.0,53.0,King,6,East Side,47.6742929379292,-122.12106558971158,1655,47.611096999999994,-122.14481299999998
1656.0,53.0,King,6,East Side,47.674009577798024,-122.1257555729458,1656,47.611096999999994,-122.14481299999998
1657.0,53.0,King,6,East Side,47.67213312063432,-122.12929514059864,1657,47.611096999999994,-122.14481299999998
1658.0,53.0,King,6,East Side,47.6710806364196,-122.13830145953743,1658,47.611096999999994,-122.14481299999998
1659.0,53.0,King,6,East Side,47.6707654473343,-122.1483916249392,1659,47.611096999999994,-122.14481299999998
1660.0,53.0,King,6,East Side,47.671039682405464,-122.15862286673256,1660,47.611096999999994,-122.14481299999998
1661.0,52.0,King,6,East Side,47.67151284429168,-122.16915632711913,1661,47.611096999999994,-122.14481299999998
1662.0,52.0,King,6,East Side,47.67174351001393,-122.18019662196859,1662,47.611096999999994,-122.14481299999998
1663.0,52.0,King,6,East Side,47.670937992638976,-122.19229296619295,1663,47.611096999999994,-122.14481299999998
1664.0,52.0,King,6,East Side,47.67404933995572,-122.20512093634869,1664,47.611096999999994,-122.14481299999998
1665.0,56.0,King,6,East Side,47.678566493162364,-122.2068286101034,1665,47.611096999999994,-122.14481299999998
1666.0,52.0,King,6,East Side,47.67467081565357,-122.19971240575546,1666,47.611096999999994,-122.14481299999998
1667.0,56.0,King,6,East Side,47.679341045235994,-122.20091690074928,1667,47.611096999999994,-122.14481299999998
1668.0,52.0,King,6,East Side,47.67716126755728,-122.1913436973323,1668,47.611096999999994,-122.14481299999998
1669.0,52.0,King,6,East Side,47.677188481761505,-122.17460983933529,1669,47.611096999999994,-122.14481299999998
1670.0,53.0,King,6,East Side,47.67684932936049,-122.15934623298034,1670,47.611096999999994,-122.14481299999998
1671.0,53.0,King,6,East Side,47.67932872603814,-122.14736841266338,1671,47.611096999999994,-122.14481299999998
1672.0,53.0,King,6,East Side,47.67810894948696,-122.14153623789164,1672,47.611096999999994,-122.14481299999998
1673.0,53.0,King,6,East Side,47.678830384004115,-122.1359322737786,1673,47.611096999999994,-122.14481299999998
1674.0,53.0,King,6,East Side,47.67651649001159,-122.12751032796663,1674,47.611096999999994,-122.14481299999998
1675.0,53.0,King,6,East Side,47.6803328115894,-122.12719168549913,1675,47.611096999999994,-122.14481299999998
1676.0,53.0,King,6,East Side,47.677600286867005,-122.1152336919733,1676,47.611096999999994,-122.14481299999998
1677.0,53.0,King,6,East Side,47.68286408771672,-122.12151168091162,1677,47.611096999999994,-122.14481299999998
1678.0,53.0,King,6,East Side,47.68318501225589,-122.1156443360544,1678,47.611096999999994,-122.14481299999998
1679.0,53.0,King,6,East Side,47.68379816284949,-122.10388345665085,1679,47.611096999999994,-122.14481299999998
1680.0,53.0,King,6,East Side,47.691139737105615,-122.10118579735484,1680,47.611096999999994,-122.14481299999998
1681.0,53.0,King,6,East Side,47.688799018292805,-122.11279592695023,1681,47.611096999999994,-122.14481299999998
1682.0,53.0,King,6,East Side,47.689420712107236,-122.12352100008923,1682,47.611096999999994,-122.14481299999998
1683.0,53.0,King,6,East Side,47.68592514282258,-122.12975694462813,1683,47.611096999999994,-122.14481299999998
1684.0,53.0,King,6,East Side,47.68606928448376,-122.13950323485969,1684,47.611096999999994,-122.14481299999998
1685.0,53.0,King,6,East Side,47.68275706178911,-122.15603454526787,1685,47.611096999999994,-122.14481299999998
1686.0,52.0,King,6,East Side,47.684428537459745,-122.16706698426313,1686,47.611096999999994,-122.14481299999998
1687.0,52.0,King,6,East Side,47.684255003747474,-122.17290283772805,1687,47.611096999999994,-122.14481299999998
1688.0,52.0,King,6,East Side,47.68408378230192,-122.1797526442265,1688,47.611096999999994,-122.14481299999998
1689.0,52.0,King,6,East Side,47.68515438343362,-122.18805103054012,1689,47.611096999999994,-122.14481299999998
1690.0,56.0,King,6,East Side,47.68274005783064,-122.19447818131357,1690,47.611096999999994,-122.14481299999998
1691.0,56.0,King,6,East Side,47.68387585224338,-122.20349377100084,1691,47.611096999999994,-122.14481299999998
1692.0,56.0,King,6,East Side,47.68311567186612,-122.21238943907507,1692,47.611096999999994,-122.14481299999998
1693.0,56.0,King,6,East Side,47.69320129729805,-122.21363344866435,1693,47.611096999999994,-122.14481299999998
1694.0,56.0,King,6,East Side,47.69115992218377,-122.20369769920113,1694,47.611096999999994,-122.14481299999998
1695.0,56.0,King,6,East Side,47.699530785234145,-122.20377779353674,1695,47.611096999999994,-122.14481299999998
1696.0,56.0,King,6,East Side,47.69836062781662,-122.19131486000894,1696,47.611096999999994,-122.14481299999998
1697.0,52.0,King,6,East Side,47.69291593500719,-122.1871347069178,1697,47.611096999999994,-122.14481299999998
1698.0,52.0,King,6,East Side,47.70009094309879,-122.18144650952179,1698,47.611096999999994,-122.14481299999998
1699.0,52.0,King,6,East Side,47.69618177433517,-122.17817987251976,1699,47.611096999999994,-122.14481299999998
1700.0,52.0,King,6,East Side,47.69309253355523,-122.17018383004186,1700,47.611096999999994,-122.14481299999998
1701.0,52.0,King,6,East Side,47.699681296370585,-122.17069415645231,1701,47.611096999999994,-122.14481299999998
1702.0,53.0,King,6,East Side,47.6912340013805,-122.1599409906176,1702,47.611096999999994,-122.14481299999998
1703.0,53.0,King,6,East Side,47.70045061191102,-122.15718360906051,1703,47.611096999999994,-122.14481299999998
1704.0,53.0,King,6,East Side,47.69983308787138,-122.14653717723922,1704,47.611096999999994,-122.14481299999998
1705.0,53.0,King,6,East Side,47.701821070289824,-122.13690130214044,1705,47.611096999999994,-122.14481299999998
1706.0,53.0,King,6,East Side,47.698379702380606,-122.12752286710597,1706,47.611096999999994,-122.14481299999998
1707.0,53.0,King,6,East Side,47.69614562306845,-122.11346644144292,1707,47.611096999999994,-122.14481299999998
1708.0,53.0,King,6,East Side,47.701760365010394,-122.11724033102549,1708,47.611096999999994,-122.14481299999998
1709.0,53.0,King,6,East Side,47.69668999158736,-122.09914665356104,1709,47.611096999999994,-122.14481299999998
1710.0,53.0,King,6,East Side,47.70166909553318,-122.10194209410092,1710,47.611096999999994,-122.14481299999998
1711.0,61.0,King,6,East Side,47.70970362099446,-122.09488097468865,1711,47.611096999999994,-122.14481299999998
1712.0,61.0,King,6,East Side,47.70740861923722,-122.1052825733362,1712,47.611096999999994,-122.14481299999998
1713.0,61.0,King,6,East Side,47.71184808894744,-122.11110656144136,1713,47.611096999999994,-122.14481299999998
1714.0,61.0,King,6,East Side,47.70705959240654,-122.12207926196423,1714,47.611096999999994,-122.14481299999998
1715.0,52.0,King,6,East Side,47.70479704430225,-122.16895167639143,1715,47.611096999999994,-122.14481299999998
1716.0,53.0,King,6,East Side,47.7088366652544,-122.16592035169859,1716,47.611096999999994,-122.14481299999998
1717.0,56.0,King,6,East Side,47.707304340424436,-122.17615369804196,1717,47.611096999999994,-122.14481299999998
1718.0,56.0,King,6,East Side,47.70768003655633,-122.1903129806683,1718,47.611096999999994,-122.14481299999998
1719.0,56.0,King,6,East Side,47.70698667138156,-122.20419781134164,1719,47.611096999999994,-122.14481299999998
1720.0,55.0,King,6,East Side,47.707592652816885,-122.21445038551249,1720,47.611096999999994,-122.14481299999998
1721.0,55.0,King,6,East Side,47.70547660248428,-122.22847183668655,1721,47.611096999999994,-122.14481299999998
1722.0,55.0,King,6,East Side,47.705862498707894,-122.24092626938372,1722,47.611096999999994,-122.14481299999998
1723.0,55.0,King,6,East Side,47.718328560064364,-122.24806757354703,1723,47.611096999999994,-122.14481299999998
1724.0,55.0,King,6,East Side,47.714982417521604,-122.22833443720268,1724,47.611096999999994,-122.14481299999998
1725.0,55.0,King,6,East Side,47.72393871976036,-122.23525714514936,1725,47.611096999999994,-122.14481299999998
1726.0,55.0,King,6,East Side,47.72587464923074,-122.22565359742292,1726,47.611096999999994,-122.14481299999998
1727.0,55.0,King,6,East Side,47.71464222038714,-122.21288490021746,1727,47.611096999999994,-122.14481299999998
1728.0,55.0,King,6,East Side,47.7218141108541,-122.2147659020172,1728,47.611096999999994,-122.14481299999998
1729.0,56.0,King,6,East Side,47.71484024326135,-122.20241809170021,1729,47.611096999999994,-122.14481299999998
1730.0,55.0,King,6,East Side,47.72167623025642,-122.20151932048613,1730,47.611096999999994,-122.14481299999998
1731.0,56.0,King,6,East Side,47.714544464726046,-122.19094083053554,1731,47.611096999999994,-122.14481299999998
1732.0,55.0,King,6,East Side,47.72197641033106,-122.19278116476715,1732,47.611096999999994,-122.14481299999998
1733.0,56.0,King,6,East Side,47.71442470950689,-122.17520030232343,1733,47.611096999999994,-122.14481299999998
1734.0,56.0,King,6,East Side,47.72222611293726,-122.18202799515068,1734,47.611096999999994,-122.14481299999998
1735.0,61.0,King,6,East Side,47.72221805546829,-122.16987950846735,1735,47.611096999999994,-122.14481299999998
1736.0,61.0,King,6,East Side,47.71494337347225,-122.15938393726921,1736,47.611096999999994,-122.14481299999998
1737.0,61.0,King,6,East Side,47.72473039298325,-122.15837005640518,1737,47.611096999999994,-122.14481299999998
1738.0,61.0,King,6,East Side,47.721632747283316,-122.14808046414906,1738,47.611096999999994,-122.14481299999998
1739.0,61.0,King,6,East Side,47.72008449877532,-122.13869904582806,1739,47.611096999999994,-122.14481299999998
1740.0,61.0,King,6,East Side,47.71510696005646,-122.1226348721764,1740,47.611096999999994,-122.14481299999998
1741.0,61.0,King,6,East Side,47.71840247510429,-122.09860644232357,1741,47.611096999999994,-122.14481299999998
1742.0,61.0,King,6,East Side,47.727762717394235,-122.09189669548296,1742,47.611096999999994,-122.14481299999998
1743.0,61.0,King,6,East Side,47.7264014681761,-122.1081732303438,1743,47.611096999999994,-122.14481299999998
1744.0,61.0,King,6,East Side,47.73447803523421,-122.09816753104471,1744,47.611096999999994,-122.14481299999998
1745.0,61.0,King,6,East Side,47.727544945665635,-122.12147830196231,1745,47.611096999999994,-122.14481299999998
1746.0,61.0,King,6,East Side,47.728289741242655,-122.13243133837996,1746,47.611096999999994,-122.14481299999998
1747.0,60.0,King,6,East Side,47.73339327011762,-122.15926820375992,1747,47.611096999999994,-122.14481299999998
1748.0,61.0,King,6,East Side,47.7283547546581,-122.17004581747852,1748,47.611096999999994,-122.14481299999998
1749.0,60.0,King,6,East Side,47.733879950174895,-122.16953735589294,1749,47.611096999999994,-122.14481299999998
1750.0,56.0,King,6,East Side,47.72945263649096,-122.18216607838677,1750,47.611096999999994,-122.14481299999998
1751.0,55.0,King,6,East Side,47.72904608992506,-122.19379290303404,1751,47.611096999999994,-122.14481299999998
1752.0,55.0,King,6,East Side,47.728698569214366,-122.2035309589812,1752,47.611096999999994,-122.14481299999998
1753.0,55.0,King,6,East Side,47.72938385712308,-122.21576773747914,1753,47.611096999999994,-122.14481299999998
1754.0,59.0,King,6,East Side,47.734036020979225,-122.23332809721741,1754,47.611096999999994,-122.14481299999998
1755.0,59.0,King,6,East Side,47.73499781835517,-122.24231403971581,1755,47.611096999999994,-122.14481299999998
1756.0,55.0,King,6,East Side,47.72953730930174,-122.25517670604552,1756,47.611096999999994,-122.14481299999998
1757.0,59.0,King,6,East Side,47.74305185324648,-122.25678868940993,1757,47.611096999999994,-122.14481299999998
1758.0,59.0,King,6,East Side,47.756765568456075,-122.25524839731108,1758,47.611096999999994,-122.14481299999998
1759.0,59.0,King,6,East Side,47.74661174705739,-122.24469384140822,1759,47.611096999999994,-122.14481299999998
1760.0,59.0,King,6,East Side,47.755840421020935,-122.24373701649185,1760,47.611096999999994,-122.14481299999998
1761.0,59.0,King,6,East Side,47.74527780295537,-122.234469863307,1761,47.611096999999994,-122.14481299999998
1762.0,59.0,King,6,East Side,47.75254523978465,-122.23199254587765,1762,47.611096999999994,-122.14481299999998
1763.0,59.0,King,6,East Side,47.73715650221853,-122.2251056250095,1763,47.611096999999994,-122.14481299999998
1764.0,59.0,King,6,East Side,47.745258114871035,-122.22476650178403,1764,47.611096999999994,-122.14481299999998
1765.0,59.0,King,6,East Side,47.73632120047734,-122.21355259498192,1765,47.611096999999994,-122.14481299999998
1766.0,59.0,King,6,East Side,47.746312648828784,-122.21677284739893,1766,47.611096999999994,-122.14481299999998
1767.0,60.0,King,6,East Side,47.742045916690884,-122.20616993415312,1767,47.611096999999994,-122.14481299999998
1768.0,60.0,King,6,East Side,47.75461557591749,-122.20999642042601,1768,47.611096999999994,-122.14481299999998
1769.0,60.0,King,6,East Side,47.752759627324856,-122.2033155756851,1769,47.611096999999994,-122.14481299999998
1770.0,60.0,King,6,East Side,47.73903008961675,-122.19659788826144,1770,47.611096999999994,-122.14481299999998
1771.0,60.0,King,6,East Side,47.73654349350493,-122.18992656441498,1771,47.611096999999994,-122.14481299999998
1772.0,60.0,King,6,East Side,47.749006336381065,-122.19291330966487,1772,47.611096999999994,-122.14481299999998
1773.0,60.0,King,6,East Side,47.75652242020065,-122.19305659666551,1773,47.611096999999994,-122.14481299999998
1774.0,60.0,King,6,East Side,47.73837019041435,-122.181288621627,1774,47.611096999999994,-122.14481299999998
1775.0,60.0,King,6,East Side,47.75097982863089,-122.18363302605972,1775,47.611096999999994,-122.14481299999998
1776.0,60.0,King,6,East Side,47.74912349481354,-122.17822435167034,1776,47.611096999999994,-122.14481299999998
1777.0,60.0,King,6,East Side,47.75638960449008,-122.17362006923187,1777,47.611096999999994,-122.14481299999998
1778.0,60.0,King,6,East Side,47.74327735675213,-122.16755645326396,1778,47.611096999999994,-122.14481299999998
1779.0,60.0,King,6,East Side,47.7409954090639,-122.15612483635643,1779,47.611096999999994,-122.14481299999998
1780.0,61.0,King,6,East Side,47.742690387122046,-122.15053752473328,1780,47.611096999999994,-122.14481299999998
1781.0,61.0,King,6,East Side,47.752030225207825,-122.16028823203176,1781,47.611096999999994,-122.14481299999998
1782.0,61.0,King,6,East Side,47.74471477049934,-122.13848276378627,1782,47.611096999999994,-122.14481299999998
1783.0,61.0,King,6,East Side,47.757139685853865,-122.14115855775276,1783,47.611096999999994,-122.14481299999998
1784.0,61.0,King,6,East Side,47.746040722194046,-122.1219248709126,1784,47.611096999999994,-122.14481299999998
1785.0,61.0,King,6,East Side,47.75702875223056,-122.11984990427759,1785,47.611096999999994,-122.14481299999998
1786.0,61.0,King,6,East Side,47.741794869370715,-122.10756761330136,1786,47.611096999999994,-122.14481299999998
1787.0,61.0,King,6,East Side,47.754628095767906,-122.1009848730793,1787,47.611096999999994,-122.14481299999998
1788.0,61.0,King,6,East Side,47.741689000611686,-122.09064154365791,1788,47.611096999999994,-122.14481299999998
1789.0,61.0,King,6,East Side,47.75248416734849,-122.08749299494116,1789,47.611096999999994,-122.14481299999998
1790.0,61.0,King,6,East Side,47.76700885665564,-122.09381702622515,1790,47.611096999999994,-122.14481299999998
1791.0,61.0,King,6,East Side,47.768406645879686,-122.1180117815527,1791,47.611096999999994,-122.14481299999998
1792.0,61.0,King,6,East Side,47.77004207824563,-122.14210929681593,1792,47.611096999999994,-122.14481299999998
1793.0,61.0,King,6,East Side,47.761987368736804,-122.15021296166316,1793,47.611096999999994,-122.14481299999998
1794.0,61.0,King,6,East Side,47.75910993316231,-122.15765580964748,1794,47.611096999999994,-122.14481299999998
1795.0,60.0,King,6,East Side,47.76950420069638,-122.16643798201969,1795,47.611096999999994,-122.14481299999998
1796.0,60.0,King,6,East Side,47.76303868558937,-122.17730891338614,1796,47.611096999999994,-122.14481299999998
1797.0,60.0,King,6,East Side,47.77273528997645,-122.18525715239656,1797,47.611096999999994,-122.14481299999998
1798.0,60.0,King,6,East Side,47.760749372849176,-122.19147149922993,1798,47.611096999999994,-122.14481299999998
1799.0,60.0,King,6,East Side,47.76435411379241,-122.19679736038117,1799,47.611096999999994,-122.14481299999998
1800.0,60.0,King,6,East Side,47.77141043774184,-122.19623282207596,1800,47.611096999999994,-122.14481299999998
1801.0,60.0,King,6,East Side,47.76259428539053,-122.2046264881572,1801,47.611096999999994,-122.14481299999998
1802.0,60.0,King,6,East Side,47.77165350092416,-122.2080168283595,1802,47.611096999999994,-122.14481299999998
1803.0,60.0,King,6,East Side,47.75466384381085,-122.21555588950069,1803,47.611096999999994,-122.14481299999998
1804.0,60.0,King,6,East Side,47.762297917150924,-122.21571763898199,1804,47.611096999999994,-122.14481299999998
1805.0,60.0,King,6,East Side,47.77060071849318,-122.21844528284365,1805,47.611096999999994,-122.14481299999998
1806.0,59.0,King,6,East Side,47.75582704698432,-122.22390230529655,1806,47.611096999999994,-122.14481299999998
1807.0,59.0,King,6,East Side,47.76181092080157,-122.22852377716923,1807,47.611096999999994,-122.14481299999998
1808.0,59.0,King,6,East Side,47.77174437875394,-122.22845946579838,1808,47.611096999999994,-122.14481299999998
1809.0,59.0,King,6,East Side,47.761981058588105,-122.23831737990156,1809,47.611096999999994,-122.14481299999998
1810.0,59.0,King,6,East Side,47.77266542838976,-122.23859455903036,1810,47.611096999999994,-122.14481299999998
1811.0,59.0,King,6,East Side,47.767235532103975,-122.24657964738212,1811,47.611096999999994,-122.14481299999998
1812.0,59.0,King,6,East Side,47.76079594786474,-122.25657723293313,1812,47.611096999999994,-122.14481299999998
1813.0,59.0,King,6,East Side,47.766336981094646,-122.25662700483707,1813,47.611096999999994,-122.14481299999998
1814.0,59.0,King,6,East Side,47.7728821584956,-122.25600976358908,1814,47.611096999999994,-122.14481299999998
1815.0,59.0,King,6,East Side,47.77321446121727,-122.26591060464656,1815,47.611096999999994,-122.14481299999998
1816.0,58.0,King,3,North Seattle-Shoreline,47.769924228398295,-122.27376440273574,1816,47.717471,-122.338958
1817.0,58.0,King,3,North Seattle-Shoreline,47.772516366635294,-122.28206490002277,1817,47.717471,-122.338958
1818.0,58.0,King,3,North Seattle-Shoreline,47.7672245388704,-122.28839264645306,1818,47.717471,-122.338958
1819.0,58.0,King,3,North Seattle-Shoreline,47.77402085233186,-122.29419624102249,1819,47.717471,-122.338958
1820.0,58.0,King,3,North Seattle-Shoreline,47.76765326534482,-122.29556772564388,1820,47.717471,-122.338958
1821.0,58.0,King,3,North Seattle-Shoreline,47.77416970960633,-122.30252314950759,1821,47.717471,-122.338958
1822.0,58.0,King,3,North Seattle-Shoreline,47.766563553082584,-122.30187487824514,1822,47.717471,-122.338958
1823.0,58.0,King,3,North Seattle-Shoreline,47.77442095672324,-122.31139080873535,1823,47.717471,-122.338958
1824.0,58.0,King,3,North Seattle-Shoreline,47.76702168455631,-122.31042339744673,1824,47.717471,-122.338958
1825.0,58.0,King,3,North Seattle-Shoreline,47.77343143792129,-122.31646199899643,1825,47.717471,-122.338958
1826.0,58.0,King,3,North Seattle-Shoreline,47.76664985422639,-122.31857169721813,1826,47.717471,-122.338958
1827.0,58.0,King,3,North Seattle-Shoreline,47.774231816119006,-122.32440091177564,1827,47.717471,-122.338958
1828.0,58.0,King,3,North Seattle-Shoreline,47.76697621777996,-122.32614836174945,1828,47.717471,-122.338958
1829.0,57.0,King,3,North Seattle-Shoreline,47.77408272597703,-122.33256053773769,1829,47.717471,-122.338958
1830.0,57.0,King,3,North Seattle-Shoreline,47.766881698403104,-122.33241090557571,1830,47.717471,-122.338958
1831.0,57.0,King,3,North Seattle-Shoreline,47.774448289807474,-122.34031618008005,1831,47.717471,-122.338958
1832.0,57.0,King,3,North Seattle-Shoreline,47.76727860293227,-122.3407990743614,1832,47.717471,-122.338958
1833.0,57.0,King,3,North Seattle-Shoreline,47.77413749467515,-122.35094561358524,1833,47.717471,-122.338958
1834.0,57.0,King,3,North Seattle-Shoreline,47.76687055009336,-122.34858191652654,1834,47.717471,-122.338958
1835.0,57.0,King,3,North Seattle-Shoreline,47.77412259896872,-122.36124265457987,1835,47.717471,-122.338958
1836.0,57.0,King,3,North Seattle-Shoreline,47.76745784789267,-122.35600848162115,1836,47.717471,-122.338958
1837.0,57.0,King,3,North Seattle-Shoreline,47.76781255920603,-122.3639148948556,1837,47.717471,-122.338958
1838.0,57.0,King,3,North Seattle-Shoreline,47.772504561008226,-122.37153530435043,1838,47.717471,-122.338958
1839.0,57.0,King,3,North Seattle-Shoreline,47.77422835207721,-122.38005845574976,1839,47.717471,-122.338958
1840.0,57.0,King,3,North Seattle-Shoreline,47.774379437340976,-122.38838844784559,1840,47.717471,-122.338958
1841.0,57.0,King,3,North Seattle-Shoreline,47.76725776995785,-122.38327524724613,1841,47.717471,-122.338958
1842.0,57.0,King,3,North Seattle-Shoreline,47.76271145338654,-122.37403189164408,1842,47.717471,-122.338958
1843.0,57.0,King,3,North Seattle-Shoreline,47.75437521644896,-122.37396661071472,1843,47.717471,-122.338958
1844.0,57.0,King,3,North Seattle-Shoreline,47.7605275885235,-122.36017895119647,1844,47.717471,-122.338958
1845.0,57.0,King,3,North Seattle-Shoreline,47.75365555878334,-122.3568602289851,1845,47.717471,-122.338958
1846.0,57.0,King,3,North Seattle-Shoreline,47.76001618396607,-122.35044245942363,1846,47.717471,-122.338958
1847.0,57.0,King,3,North Seattle-Shoreline,47.7521596432481,-122.34973607706856,1847,47.717471,-122.338958
1848.0,57.0,King,3,North Seattle-Shoreline,47.75961869065114,-122.34046837482042,1848,47.717471,-122.338958
1849.0,57.0,King,3,North Seattle-Shoreline,47.75234676623341,-122.34017851310928,1849,47.717471,-122.338958
1850.0,57.0,King,3,North Seattle-Shoreline,47.76005682258357,-122.33043217657087,1850,47.717471,-122.338958
1851.0,57.0,King,3,North Seattle-Shoreline,47.75220504519026,-122.33219558580728,1851,47.717471,-122.338958
1852.0,57.0,King,3,North Seattle-Shoreline,47.75817764605253,-122.32579043942208,1852,47.717471,-122.338958
1853.0,57.0,King,3,North Seattle-Shoreline,47.75234742049432,-122.3268451024073,1853,47.717471,-122.338958
1854.0,58.0,King,3,North Seattle-Shoreline,47.759737703760464,-122.31834559899806,1854,47.717471,-122.338958
1855.0,58.0,King,3,North Seattle-Shoreline,47.75215393991133,-122.31865564643999,1855,47.717471,-122.338958
1856.0,58.0,King,3,North Seattle-Shoreline,47.76122565752561,-122.3045406036034,1856,47.717471,-122.338958
