id,6to7_board,6to7_time,7to8_board,7to8_time,8to9_board,8to9_time
644,12.45804214,36.62577438,8.438156128,38.83107758,8.169762611,36.37252045
645,141.7463837,59.20770264,160.8177185,60.55036545,155.2200623,59.907547
646,101.2674484,58.40749359,93.6942749,60.88846207,94.65019226,59.48137283
647,52.11566162,45.15659714,53.79855347,46.87567902,33.16833878,45.67581558
648,202.5771637,42.19486618,199.3760376,43.24507141,174.2293854,42.6256485
649,46.72062302,42.65970612,40.4563942,43.42063141,28.87251663,42.70235443
651,31.4413929,66.5931015,22.94848633,69.83166504,21.19239044,67.05699921
652,45.36545181,38.68667984,56.79363251,41.71877289,38.67349625,39.42522049
653,61.2899971,37.48048782,46.62324142,39.85985565,38.96162033,37.2020874
654,40.37663651,40.56840897,47.02448654,42.97733307,29.68230438,40.49332809
655,31.82626534,59.7347641,31.69006157,62.74484634,25.93482971,60.42664337
656,143.0631256,55.3446846,104.5211182,57.65271378,89.00775909,54.87118912
657,40.89024734,50.84093094,31.50815392,52.72795486,21.92364883,50.78662491
658,7.757595062,57.55319214,7.6311059,60.00383377,4.775097847,58.7564888
659,33.37089157,49.48205185,20.02258301,53.66495895,21.8625412,50.0709877
660,7.501809597,59.44000626,4.794210911,62.82159424,4.866521358,59.28487015
661,7.535511971,83.18663788,7.614400864,88.38854218,6.086212158,81.80743408
662,4.302692413,76.01096344,4.648836613,78.77207184,4.496057987,75.48982239
663,19.06926727,65.88751984,19.42181587,68.61767578,17.4999218,65.68043518
664,36.35918045,52.04380798,28.07678032,55.84836578,24.32586098,52.16207886
665,60.35357666,51.94428635,43.23513794,53.73064041,33.23941422,51.9213028
666,137.8522491,43.86220551,91.97409821,46.96235657,90.61865997,44.00474548
667,54.69115448,56.32974625,36.87970734,59.12553024,30.55965805,56.47067642
668,152.7892151,34.62470627,90.23822021,36.93967056,94.31467438,34.47823334
669,185.0095215,54.55379105,114.5220413,58.02056503,84.86290741,55.10109329
670,145.1851044,36.9932785,89.74242401,39.37582397,85.30186462,36.58704376
671,158.7536163,33.4005394,99.58413696,35.76873016,94.0633316,32.99346542
672,68.65612793,32.29941559,62.36766052,33.93185425,44.85789108,32.0198822
673,66.81310272,44.22675705,41.15299225,45.86355209,36.07756805,43.96209717
674,83.25744629,26.64132118,80.47973633,28.51789665,64.93681335,26.16953087
675,70.1624527,42.83159637,55.07685852,45.07937622,46.48894501,42.54749298
676,10.42150116,71.38648224,22.28283501,72.31427765,9.936331749,72.02610779
677,20.72506523,76.27440643,17.31287766,79.26419067,18.56528091,77.48521423
678,20.03335953,67.88159943,16.44822693,70.84939575,18.09108162,69.08365631
679,11.11969757,73.47806549,9.030808449,75.90091705,6.762963295,74.14706421
680,13.79837322,76.64273834,14.18850708,78.818573,11.0342474,76.94920349
681,7.516280651,73.67050934,6.140900135,75.23989868,6.229003429,74.28261566
682,29.90019608,80.12824249,28.41310501,83.46125793,23.72457695,79.15377808
683,7.066666603,82.47590637,7.480000019,83.29241943,4.746666908,82.92165375
684,5.799999714,81.64155579,1.779999971,82.57672119,5.954999924,82.16817474
685,1,69.57170868,2.700000048,70.29508972,0,70.07499695
686,0.800000012,67.6108551,1.480000019,68.81468964,2.279999971,67.86614227
687,8.816665649,49.91773605,4.682456017,50.94458389,8.533333778,50.69816971
688,4.002380848,56.09303284,3.716666698,56.82183456,4.883333206,56.50109482
689,10.64642906,51.97600937,14.24486446,53.34312439,5.389286041,52.67217255
690,15.86190605,56.71347427,17.75047684,58.80592346,13.41714191,58.0163269
691,109.8488235,79.78065491,102.2286224,81.09736633,96.63329315,80.71696472
692,16.6004467,78.7545929,16.70798302,81.56693268,14.14307785,80.09947968
693,113.439743,74.65052795,104.5143433,75.9294281,95.28265381,75.53410339
694,75.92420959,72.2636795,79.9684906,75.06035614,68.18887329,73.57567596
695,86.87939453,86.71875763,82.45153046,88.94739532,66.56220245,87.94831085
696,8.372879982,52.48500443,5.496962547,54.43816757,2.668325186,53.16706848
697,16.57086563,42.02722931,22.11919594,42.68893814,17.57416534,42.47665405
698,22.42205048,40.13542938,18.81961441,41.01901245,11.90094376,40.65743256
699,10.89945412,29.1088047,15.81030655,30.10573387,14.14587498,29.67764664
700,10.3739233,28.70639038,12.30719757,29.14459419,9.410446167,28.93635559
701,22.78517723,66.68133545,31.35824966,69.89513397,13.63889313,68.28850555
702,18.99575424,67.32314301,22.17554474,70.6029129,12.15829277,69.15673065
703,3.616446257,65.44931793,4.303459644,68.83488464,2.343064547,67.23416901
704,4.398391247,31.94771576,3.861927748,32.6943512,5.891815662,32.49009705
705,3.977844238,39.12708664,2.614264727,41.28097534,4.567744732,39.95184708
706,33.39616776,70.40235901,34.40310669,71.83052063,26.08482552,71.40450287
707,45.43604279,69.33123016,29.44689369,71.48121643,25.93299103,70.65346527
708,52.13683319,81.68531799,57.46705246,84.6734314,35.22161102,83.7386322
709,78.18203735,86.72187042,64.91284943,89.8515625,53.33459091,88.5078125
710,56.98846054,90.09806061,59.09043121,94.09473419,37.16741943,92.57801819
711,73.82650757,86.94334412,71.77046204,91.15541077,53.63876724,89.25934601
712,81.30342102,59.91194153,65.93249512,62.14442444,47.02418137,61.31889725
713,72.59317017,58.83368301,68.32238007,61.48954773,52.08217621,60.49782562
714,29.82515717,36.90529251,41.15192032,38.03892517,29.85624695,37.52133942
715,34.53314209,36.22613144,46.16915131,37.28801346,29.39383316,36.96064758
716,8.175922394,37.67206955,4.305789471,38.57601166,3.695804119,38.12747192
717,21.17448425,37.91109467,19.30592155,38.42604446,8.667452812,38.30633926
718,10.65467167,47.95928574,6.597065926,50.41433716,6.288967133,49.42747498
719,9.111849785,50.0945015,11.15091515,54.54735184,6.738512993,52.59169388
720,87.20446777,46.04629898,54.62657547,47.85562515,51.79543304,47.34596634
721,74.57289886,49.3863945,93.33844757,52.74554443,56.19114685,51.31142807
722,70.69636536,43.84989548,57.08630753,44.83993149,46.3265152,44.32124329
723,96.40973663,40.85198212,102.1508179,42.70976257,79.80924225,41.59946442
724,57.64532089,49.21643829,44.30351639,51.3274765,35.56141281,49.07863617
725,5.610611916,45.84383392,8.594313622,46.68395996,3.914213657,46.23214722
726,15.99060154,49.18752289,12.32084179,51.21500015,14.0761795,49.64158249
727,2.01359272,48.55239105,2.329322338,51.20381927,1.964170933,48.85671234
728,10.3009367,41.50916672,5.475772381,41.6086235,8.995594025,41.57684708
729,0.349914521,14.61483669,1.305081844,15.26358032,1.253799796,14.72689819
730,0,14.34048367,0,15.37560558,0,14.71382999
731,14.28267956,89.44991302,17.43707657,98.35031128,14.96830463,87.2921524
732,45.77922058,79.10449982,40.2373848,85.03855133,27.47031403,78.53547668
733,51.98575211,77.31681824,57.95006561,79.16957855,55.3978157,77.73590088
734,49.91271973,67.84858704,43.8180809,73.31244659,31.54182434,67.16638947
735,43.7989006,64.59246063,43.00977707,70.5407486,35.89453888,63.80719376
736,25.432724,75.25469971,26.99431801,81.20950317,21.94141388,74.47078705
737,2.865777969,60.3074913,3.008622408,62.3383255,3.121887207,60.63952255
738,268.1670227,60.21366882,232.5544281,65.42003632,157.7961426,59.47211456
739,168.2747955,51.89361572,150.6395264,57.05393219,108.1447754,51.15132141
740,23.20960999,70.73081207,24.73478699,71.59796906,22.838871,70.84954071
741,4.988797188,34.39350128,6.264469147,34.8847847,5.169479847,34.62091446
742,2.821718216,29.48180199,3.343874454,30.24792862,4.239171028,29.85846519
743,14.62546825,65.65280151,12.91572285,73.96389771,13.3428688,65.25021362
744,21.42473984,64.35984802,13.38702965,66.51993561,12.5771246,65.17398071
745,47.32277298,57.93845749,61.93842316,61.18223572,49.68138504,57.87381363
746,38.98863983,58.38160706,41.7325325,60.91798019,39.19126129,59.27043915
747,19.62841988,37.80161285,22.5471077,38.05558395,22.62355804,37.92927551
748,8.615740776,37.29553604,13.57361794,37.53492737,13.90910912,37.38980484
749,14.80099678,27.14286423,12.42807293,27.71143723,13.20777988,27.47706413
750,23.33499527,27.8038063,25.61251068,28.5357399,20.37969398,28.14473915
751,25.64346313,29.70291519,31.29905128,30.41930389,30.59030533,30.15454674
752,17.68981171,29.73683548,17.07276154,30.69971848,15.91990948,30.4112587
753,19.37610435,31.14100838,23.5345974,31.66731644,20.59847069,31.40276909
754,15.04124165,22.01597977,18.57274628,22.47108459,12.66047478,22.25749779
755,40.42264938,68.53606415,54.227211,70.04772186,36.83266449,69.38563538
756,5.266531467,24.30526924,6.685033798,24.44576073,5.685810566,24.3764019
757,20.44390488,41.24241638,26.89808846,41.83404922,21.79014206,41.56519699
758,20.6043663,70.0091095,27.39110184,71.19025421,20.49446487,70.74530029
759,10.17040825,36.98636246,17.11344147,37.43693924,12.38939571,37.21014023
760,24.31168556,23.90406418,28.1687603,24.38147926,26.09246826,24.13195419
761,22.37957764,23.99244308,24.99538231,24.44108772,25.91426086,24.23688126
762,23.61809921,58.43074799,19.23112297,59.64590073,15.93142223,59.24158859
763,22.72142982,61.31228638,19.33008003,62.99464798,15.49144268,62.27821732
764,21.86876678,59.3259964,23.63328171,60.56856155,28.82745743,59.81570816
765,19.37161636,63.42810822,22.11902809,65.04708862,25.50247955,63.93329239
766,35.20548248,44.49333954,30.55473328,45.05659103,25.21195602,44.64796829
767,51.61352539,42.88298035,51.48119354,43.59576797,49.35610199,43.12041092
768,0,6.670943737,0,7.030337334,0,6.740582466
769,7.224145412,13.36930466,5.34489727,15.47839546,7.34489727,14.17547131
770,16.95535851,12.2352972,15.12770939,13.33404255,12.91495037,12.73736572
771,36.33584213,66.56819153,33.59300232,71.45007324,29.75455284,67.75694275
772,5.197850704,37.23521423,5.900507927,37.65102768,4.624296188,37.50483322
773,38.81166458,47.18573761,40.37307739,47.87614059,31.4398632,47.63160324
774,32.95880127,47.23682785,44.85426712,47.99684906,26.44715691,47.7324295
775,13.52678776,40.10648727,18.70396805,40.81710052,18.78946877,40.59817505
776,8.911336899,38.92679977,11.08425903,40.28071594,7.737490177,39.64732361
777,2.265412569,39.91370773,1.752708554,41.80804443,2.51347208,40.34074783
778,1.5,38.62739944,1,39.18287659,2,39.0099678
779,24.05035591,28.51096153,21.34103966,28.77596092,18.79897881,28.68395424
780,10.90739441,27.23778725,12.1398344,27.6614666,6.731257915,27.40099335
781,7.856750488,34.32994843,7.598600388,36.68378067,7.023239136,35.44971085
782,3.301116228,34.10631561,0.212622076,35.82688141,2.04595542,35.15462112
783,5.715054512,24.43587685,4.259654522,25.20975494,3.58789587,24.98696709
784,33.15196991,32.72475815,25.90786743,34.49954605,20.96573639,33.83029938
785,27.35829163,32.77319717,26.3974514,34.33491898,18.15164185,33.71432495
786,15.21027851,24.56569672,15.8240633,25.43479347,10.93515968,25.11320305
787,25.54957199,33.89346313,33.8109169,34.11445999,25.33618736,34.00234604
788,21.26871681,33.21808624,31.51023483,33.55443573,24.6113472,33.33956528
789,39.13454437,37.71209717,31.72146225,38.78343201,23.04087639,38.26224518
790,39.96325302,38.51979828,35.98953629,39.84537888,23.05363464,39.27315521
791,0,11.09609795,0,11.23830891,0,11.25626373
792,0,10.47479343,0,10.81245422,0,10.71853638
793,0,45.08710861,0,46.37839127,0,45.48620987
794,0.666666687,28.81765556,0,29.45408058,0,29.19775772
795,2.333333254,29.39238739,0,29.58905029,0,29.54169083
796,0,24.11413193,0,25.07678986,0,23.76445198
797,9.471359253,68.66545868,10.25232697,73.9187851,8.761886597,70.34544373
798,5.339970112,48.69520569,6.447022438,50.78927231,5.058298111,49.71138763
799,32.70289612,97.78952789,38.45507813,104.0783005,31.3830471,99.69757843
800,45.97249985,92.14157104,41.94366455,96.58521271,39.68619156,94.27453613
801,43.89220428,69.63756561,38.11533737,73.38708496,38.43771362,71.55079651
802,18.63897705,36.39967346,23.06374359,37.30418777,20.43927383,36.96912766
803,13.97923374,30.49089241,17.29780579,31.16106987,15.32945442,30.96232605
804,30.40527153,35.40736771,37.93186188,36.39862823,27.61072159,35.96845627
805,6.081054211,30.98178101,7.586370945,31.92232323,5.522143841,31.53212357
806,114.7631378,52.55819702,133.5849457,53.326931,123.7016449,52.96817398
807,74.19115448,52.07435608,95.85362244,52.97356033,89.64213562,52.66427231
808,12.05429745,26.67683983,14.30194187,26.96216965,13.43514442,26.7244091
809,5.432479858,24.525177,5.420607567,24.73689842,4.570534229,24.64364815
810,3.21509409,36.73241043,3.936272621,37.35652161,3.587622166,36.79866409
811,14.68261814,44.76041031,15.90123844,45.54903793,13.69571781,45.22570038
812,12.04530907,46.68576431,10.5784483,48.42451477,11.8405714,47.42980194
813,25,30.79162216,7,31.62982368,5,31.13428497
814,20.81193161,29.46734428,21.33877754,29.87345886,18.27904129,29.72407532
815,10.10000038,28.26646233,12.30000019,28.91360664,8.299999237,28.74360847
816,3.871144533,26.86801338,3.861351728,27.33705521,4.24930048,27.26839066
817,8.959477425,28.88215065,7.922703266,29.36903191,9.018601418,29.29680443
818,1.049022794,17.1383934,1.234318614,17.17352295,1.310840368,17.16547203
819,1.049022794,25.53482246,1.234318614,25.55228996,1.310840368,25.55133247
820,3.147068501,18.87923241,3.702955723,18.91117287,3.932521105,18.91178322
821,13.07789993,35.8623085,13.75209141,36.36228561,14.70808983,36.11675644
822,22.74875641,33.67552185,23.67764091,34.0444603,17.86290932,33.85686493
823,63.3452301,21.90054512,78.98802185,22.64798355,64.22505188,22.4998951
824,110.6258545,21.28430557,107.2756271,22.04993057,95.01234436,21.72851753
825,38.85525513,27.81462669,28.83638954,28.69080544,18.12643433,28.31545258
826,35.36184311,28.12688446,36.06536484,29.32310486,37.74248505,28.64027596
827,177.0649109,57.0857811,192.5219269,57.95759201,164.0727081,57.59143066
828,110.618721,56.98776245,124.6510315,58.37922668,98.72033691,57.61843872
829,3.766965389,29.24308014,4.343749523,30.37285995,3.752576113,29.73039627
830,39.593853,40.02448654,46.05580902,40.32622528,43.80244827,40.14651108
831,20.15843391,40.76213455,21.64022827,41.26154327,19.97759056,41.11669159
832,22.44408035,22.58576202,17.8598938,22.94718933,22.81182861,22.67403793
833,10.95697403,25.3552742,13.49572468,25.65341187,15.64355659,25.51950073
834,0,36.98485565,0,37.41543198,0,37.22467041
835,0.908228457,40.9306221,1.071743608,42.61717987,1.071743608,40.92839432
836,23.51838684,35.08055115,24.29923058,35.30830765,28.48200607,35.19248962
837,69.55060577,34.46508408,59.22548676,34.91194534,51.36013794,34.52122116
838,23.43593407,54.38124084,30.19443512,56.42675018,25.60098457,53.15643692
839,18.38225174,49.65557861,20.3105011,50.02810669,10.97815228,50.01358795
840,24.4335289,50.60828781,30.86466026,52.21095657,20.89936256,51.09316635
841,7.595172405,24.69387054,5.477319717,24.93372154,5.438353539,24.9294014
842,33.42060089,27.40995216,36.48612213,27.81298447,25.95450783,27.5467968
843,207.2314453,83.10540009,244.2596893,85.43141174,192.5225067,83.80545044
844,169.2602081,88.28884125,192.9901276,90.61402893,159.4046936,88.99048615
845,139.6119995,86.15077972,167.4215698,88.05612946,143.2316132,87.12306213
846,144.3993835,92.99089813,172.1416016,94.89066315,146.6604614,93.9593277
847,2.879240751,69.42739868,1.581844568,76.15093231,1.358543754,68.38528442
848,4.596255779,15.18297768,8.409778595,15.33025455,5.227658272,15.25534439
849,6.084651947,26.98148537,8.739851952,27.71743584,6.256922722,27.51680756
852,6.712244987,30.37999916,4.771428585,30.37999916,2.142857075,30.37999916
853,0,30.38000107,0,30.38000107,0,30.38000107
854,0,40.7100029,0,40.7100029,0,40.7100029
855,0.25,14.77000046,0,14.77000046,0,14.77000046
856,0,14.77000046,0,14.77000046,0,14.77000046
857,41.74449158,35.04999924,30.67259789,35.04999924,18.91545677,35.04999924
858,0,35.04999924,3.075000048,35.04999924,0.06666667,35.04999924
859,4,60.18999481,4.62857151,60.18999481,1.269999981,60.18999481
860,0.210000008,60.19000244,0.039999999,60.19000244,0,60.19000244
863,17.71593094,25.19000053,12.46021175,25.19000053,6.01887846,25.19000053
864,0,25.19000053,0.366666675,25.19000053,0.033333335,25.19000053
865,4.941176414,27.07999992,4.235294342,27.07999992,1.882352948,27.07999992
866,1,27.07999992,0,27.07999992,0,27.07999992
867,1.100000024,9.61000061,2,9.61000061,1.129999995,9.61000061
868,0,9.61000061,0,9.61000061,0,9.61000061
888,0,62.5,0,62.5,0,62.5
889,0,62.5,0,62.5,0,62.5
890,559.1038208,36.80000687,661.3303223,36.80000687,455.1384583,36.80000687
891,187.1091614,36.79999542,209.1607208,36.79999542,194.2370758,36.79999542
892,37.66004181,60,37.4299202,60,28.06604385,60
893,49.00370026,7,53.09112167,7,58.5092926,7
894,4.099999905,7,3,7,5.050000191,7
895,0,2,0,2,0,2
896,0,2,0,2,0,2
897,11.19769382,60,4.851515293,60,4.776040077,60
898,0.340202659,44.52461624,0.403792351,46.30799103,0.025120772,45.1516037
899,6.657226563,44.69466019,8.377495766,45.44657516,6.864051819,44.89844894
900,5.444779396,33.75153732,5.661599636,34.27391815,7.764893532,34.0653038
901,36.49876022,33.72379684,34.96296692,33.92783737,36.93412399,33.8527565
902,10.60227299,33.9865303,14.92184639,34.29113007,11.87002563,34.13131714
903,27.44727516,33.72858429,28.02506828,33.90041733,24.85032272,33.81574631
904,0,26.33417892,0,26.44663048,0,26.39347458
905,68.77320099,30.89071274,50.44195175,31.42162514,49.93426514,31.25462151
906,15.20798206,16.37652588,17.66563797,17.19201088,19.84573555,16.82004547
907,3.963043451,17.3050518,1.253650904,18.11084557,4.436190605,17.78331947
908,0.890318573,37.4605217,0.754925191,38.08111572,0.496031731,37.80690384
909,29.92907143,51.91159821,35.84658051,53.10356522,22.22065353,52.5537262
910,24.65246391,54.06152344,30.39080811,54.61398315,32.68739319,54.4808197
911,23.7521019,45.5866127,25.29528046,46.04829788,22.92769241,45.84727478
912,37.79997253,53.11753845,37.52700424,53.42269516,34.89305115,53.15565872
913,0.872727275,16.54439163,1,16.61242294,2.272727251,16.58195305
914,0,11.45384789,0,11.4780407,0,11.47408772
915,1.327639461,36.34408951,0.603940129,36.73860931,0.111111112,36.57156754
916,47.08662033,49.87039566,48.34020233,50.5330658,40.02502823,50.17721939
917,2.274838924,25.60781288,1.064297199,25.90671921,0.694444418,25.75247192
918,4.625973701,19.5476265,5.273589611,19.5876255,2.017869473,19.5641346
919,1.764374495,19.45829773,2.380295515,19.73260689,3.021226883,19.58818436
920,25.58277512,51.13165283,23.62276649,51.79926682,18.44916534,51.53058624
921,33.48697662,39.29000854,31.38830376,39.52780914,20.89443207,39.44430161
922,20.76459694,40.93959808,17.2477684,41.81080627,16.75764275,41.3825798
923,2.116473913,41.25407791,0.939782083,41.69961166,1.156324029,41.50227356
924,59.50630951,46.95424271,56.06912994,47.73167419,45.8934021,47.3078537
925,10.4385004,57.0055809,12.40270901,57.1771698,11.51351166,57.07876968
926,18.08201981,33.42705917,17.31603241,33.88376999,14.00240993,33.68505478
927,0.984070778,9.748864174,0.771681428,9.91183567,0.778761089,9.879850388
928,1.200000048,10.28039455,0.428571433,10.43506336,1.308333397,10.34259415
929,2.123003006,16.55626869,3.360624075,16.70563698,1.866336703,16.6379528
930,3.393400192,17.13378525,3.442813873,17.46303749,2.493815422,17.29891968
931,14.53937912,12.88238716,21.22308731,13.12867832,12.42864609,12.95660305
932,24.72896576,24.29049683,25.34972191,25.1298275,19.3397007,24.83211517
933,7.887516975,27.69281006,5.993805885,28.19521523,8.585819244,28.08761215
934,10.46761227,31.09411812,7.836352348,31.65563774,5.734086037,31.48080635
935,11.56448364,24.12849426,10.87486172,24.64768219,8.066147804,24.47444916
936,1.701340079,24.08864594,1.767166257,24.38984299,1.157340288,24.28477478
937,0.428571433,24.89019966,0.428571433,25.47771645,0.25,25.26462173
938,13.62954426,21.81734848,15.69783497,22.22992706,9.633381844,22.00102615
939,4.223085403,22.79717445,6.12056303,22.98614502,3.298414946,22.85566711
940,4.45531559,21.0594101,6.59334898,21.36573219,4.278398037,21.21187782
941,5.888168335,22.19227219,5.424350262,22.51510429,3.880094767,22.33805275
942,0,10.32841682,0,10.55556202,0,10.47080898
943,2.125,26.39349747,1.855017066,26.75627136,1.248214245,26.60933495
944,8.74651432,22.13592911,13.09634399,22.36313629,8.031796455,22.25353622
945,2.671590805,23.3285408,2.417370319,23.63081169,3.09463048,23.4345665
946,6.786800385,17.89675713,6.764667988,18.18094826,5.058218956,18.04109573
