MOVESScenarioID,MOVESRunID,yearID,monthID,dayID,hourID,zoneID,pollutantID,processID,sourceTypeID,regClassID,SCC,fuelTypeID,modelYearID,temperature,relHumidity,ratePerVehicle,county,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,16,530610,100,2,0,0,,0,0,75.4,48.9,0.00189858,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,16,530610,98,2,0,0,,0,0,75.4,48.9,26.6434,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,16,530610,91,2,0,0,,0,0,75.4,48.9,0.000304735,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,16,530610,90,2,0,0,,0,0,75.4,48.9,23.1301,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,16,530610,87,16,0,0,,0,0,75.4,48.9,0.00106685,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,16,530610,87,2,0,0,,0,0,75.4,48.9,0.0820954,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,16,530610,79,2,0,0,,0,0,75.4,48.9,0.0815848,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,16,530610,6,2,0,0,,0,0,75.4,48.9,0.0113855,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,16,530610,5,2,0,0,,0,0,75.4,48.9,0.00481809,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,16,530610,3,16,0,0,,0,0,75.4,48.9,2.99501E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,16,530610,3,2,0,0,,0,0,75.4,48.9,0.0788164,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,16,530610,2,16,0,0,,0,0,75.4,48.9,0.000604066,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,16,530610,2,2,0,0,,0,0,75.4,48.9,1.19245,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,16,530610,1,2,0,0,,0,0,75.4,48.9,0.0864029,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,119,16,0,0,,0,0,74.9,49.7,0,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,119,2,0,0,,0,0,74.9,49.7,0,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,118,16,0,0,,0,0,74.9,49.7,6.52399E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,118,2,0,0,,0,0,74.9,49.7,0.000679055,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,115,16,0,0,,0,0,74.9,49.7,9.92458E-07,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,115,2,0,0,,0,0,74.9,49.7,0.000017819,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,112,16,0,0,,0,0,74.9,49.7,4.43965E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,112,2,0,0,,0,0,74.9,49.7,0.000542681,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,110,16,0,0,,0,0,74.9,49.7,1.09636E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,110,2,0,0,,0,0,74.9,49.7,0.00122174,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,100,16,0,0,,0,0,74.9,49.7,1.23334E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,100,2,0,0,,0,0,74.9,49.7,0.00138015,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,98,2,0,0,,0,0,74.9,49.7,18.9779,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,91,2,0,0,,0,0,74.9,49.7,0.000213908,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,90,2,0,0,,0,0,74.9,49.7,16.2343,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,87,16,0,0,,0,0,74.9,49.7,0.000818335,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,87,2,0,0,,0,0,74.9,49.7,0.0633096,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,79,2,0,0,,0,0,74.9,49.7,0.0629221,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,6,2,0,0,,0,0,74.9,49.7,0.00891185,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,5,2,0,0,,0,0,74.9,49.7,0.00351452,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,3,16,0,0,,0,0,74.9,49.7,2.39177E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,3,2,0,0,,0,0,74.9,49.7,0.0632866,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,2,16,0,0,,0,0,74.9,49.7,0.000461701,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,2,2,0,0,,0,0,74.9,49.7,0.915686,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,15,530610,1,2,0,0,,0,0,74.9,49.7,0.0664367,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,119,16,0,0,,0,0,73.5,51.8,0,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,119,2,0,0,,0,0,73.5,51.8,0,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,118,16,0,0,,0,0,73.5,51.8,6.51983E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,118,2,0,0,,0,0,73.5,51.8,0.000694994,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,115,16,0,0,,0,0,73.5,51.8,8.97002E-07,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,115,2,0,0,,0,0,73.5,51.8,1.91267E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,112,16,0,0,,0,0,73.5,51.8,4.52546E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,112,2,0,0,,0,0,73.5,51.8,0.000554494,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,110,16,0,0,,0,0,73.5,51.8,1.10453E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,110,2,0,0,,0,0,73.5,51.8,0.00124949,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,100,16,0,0,,0,0,73.5,51.8,1.24317E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,100,2,0,0,,0,0,73.5,51.8,0.00141145,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,98,2,0,0,,0,0,73.5,51.8,19.4122,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,91,2,0,0,,0,0,73.5,51.8,0.000218323,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,90,2,0,0,,0,0,73.5,51.8,16.5697,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,87,16,0,0,,0,0,73.5,51.8,0.000826598,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,87,2,0,0,,0,0,73.5,51.8,0.0637806,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,79,2,0,0,,0,0,73.5,51.8,0.0633397,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,6,2,0,0,,0,0,73.5,51.8,0.00921058,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,5,2,0,0,,0,0,73.5,51.8,0.00391424,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,3,16,0,0,,0,0,73.5,51.8,2.47255E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,3,2,0,0,,0,0,73.5,51.8,0.0650123,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,2,16,0,0,,0,0,73.5,51.8,0.000443654,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,2,2,0,0,,0,0,73.5,51.8,0.876798,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,14,530610,1,2,0,0,,0,0,73.5,51.8,0.0672538,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,119,16,0,0,,0,0,71.8,54.4,0,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,119,2,0,0,,0,0,71.8,54.4,0,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,118,16,0,0,,0,0,71.8,54.4,7.2694E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,118,2,0,0,,0,0,71.8,54.4,0.00074049,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,115,16,0,0,,0,0,71.8,54.4,1.20036E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,115,2,0,0,,0,0,71.8,54.4,1.95484E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,112,16,0,0,,0,0,71.8,54.4,4.85722E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,112,2,0,0,,0,0,71.8,54.4,0.000591597,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,110,16,0,0,,0,0,71.8,54.4,1.21266E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,110,2,0,0,,0,0,71.8,54.4,0.00133209,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,100,16,0,0,,0,0,71.8,54.4,1.36353E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,100,2,0,0,,0,0,71.8,54.4,0.00150481,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,98,2,0,0,,0,0,71.8,54.4,21.1157,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,91,2,0,0,,0,0,71.8,54.4,0.000234242,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,90,2,0,0,,0,0,71.8,54.4,17.7777,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,87,16,0,0,,0,0,71.8,54.4,0.000935859,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,87,2,0,0,,0,0,71.8,54.4,0.0726849,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,79,2,0,0,,0,0,71.8,54.4,0.0721214,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,6,2,0,0,,0,0,71.8,54.4,0.0108116,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,5,2,0,0,,0,0,71.8,54.4,0.00464837,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,3,16,0,0,,0,0,71.8,54.4,2.86909E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,3,2,0,0,,0,0,71.8,54.4,0.0758061,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,2,16,0,0,,0,0,71.8,54.4,0.000503562,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,2,2,0,0,,0,0,71.8,54.4,0.998549,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,13,530610,1,2,0,0,,0,0,71.8,54.4,0.0767697,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,119,16,0,0,,0,0,69.5,57.8,0,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,119,2,0,0,,0,0,69.5,57.8,0,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,118,16,0,0,,0,0,69.5,57.8,8.66113E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,118,2,0,0,,0,0,69.5,57.8,0.000829946,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,115,16,0,0,,0,0,69.5,57.8,1.73388E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,115,2,0,0,,0,0,69.5,57.8,2.13618E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,112,16,0,0,,0,0,69.5,57.8,5.49473E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,112,2,0,0,,0,0,69.5,57.8,0.000662821,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,110,16,0,0,,0,0,69.5,57.8,1.41559E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,110,2,0,0,,0,0,69.5,57.8,0.00149277,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,100,16,0,0,,0,0,69.5,57.8,1.58966E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,100,2,0,0,,0,0,69.5,57.8,0.00168639,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,98,2,0,0,,0,0,69.5,57.8,21.9259,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,91,2,0,0,,0,0,69.5,57.8,0.000246741,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,90,2,0,0,,0,0,69.5,57.8,18.7298,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,87,16,0,0,,0,0,69.5,57.8,0.00100905,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,87,2,0,0,,0,0,69.5,57.8,0.0786604,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,79,2,0,0,,0,0,69.5,57.8,0.0779312,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,6,2,0,0,,0,0,69.5,57.8,0.0102342,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,5,2,0,0,,0,0,69.5,57.8,0.00584684,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,3,16,0,0,,0,0,69.5,57.8,3.07444E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,3,2,0,0,,0,0,69.5,57.8,0.0826811,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,2,16,0,0,,0,0,69.5,57.8,0.000583273,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,2,2,0,0,,0,0,69.5,57.8,1.15811,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,12,530610,1,2,0,0,,0,0,69.5,57.8,0.083778,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,119,16,0,0,,0,0,66.8,61.9,0,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,119,2,0,0,,0,0,66.8,61.9,0,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,118,16,0,0,,0,0,66.8,61.9,7.88027E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,118,2,0,0,,0,0,66.8,61.9,0.000690181,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,115,16,0,0,,0,0,66.8,61.9,1.97644E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,115,2,0,0,,0,0,66.8,61.9,1.90478E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,112,16,0,0,,0,0,66.8,61.9,4.61978E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,112,2,0,0,,0,0,66.8,61.9,0.000549484,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,110,16,0,0,,0,0,66.8,61.9,0.0000125,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,110,2,0,0,,0,0,66.8,61.9,0.00123966,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,100,16,0,0,,0,0,66.8,61.9,1.40096E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,100,2,0,0,,0,0,66.8,61.9,0.0014004,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,98,2,0,0,,0,0,66.8,61.9,18.5799,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,91,2,0,0,,0,0,66.8,61.9,0.000213941,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,90,2,0,0,,0,0,66.8,61.9,16.2391,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,87,16,0,0,,0,0,66.8,61.9,0.00081225,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,87,2,0,0,,0,0,66.8,61.9,0.0639476,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,79,2,0,0,,0,0,66.8,61.9,0.0632504,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,6,2,0,0,,0,0,66.8,61.9,0.00742051,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,5,2,0,0,,0,0,66.8,61.9,0.00517921,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,3,16,0,0,,0,0,66.8,61.9,2.2559E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,3,2,0,0,,0,0,66.8,61.9,0.0605005,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,2,16,0,0,,0,0,66.8,61.9,0.00042715,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,2,2,0,0,,0,0,66.8,61.9,0.852545,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,11,530610,1,2,0,0,,0,0,66.8,61.9,0.0684296,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,119,16,0,0,,0,0,64,66.4,0,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,119,2,0,0,,0,0,64,66.4,0,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,118,16,0,0,,0,0,64,66.4,9.39376E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,118,2,0,0,,0,0,64,66.4,0.000804211,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,115,16,0,0,,0,0,64,66.4,2.45717E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,115,2,0,0,,0,0,64,66.4,0.000021473,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,112,16,0,0,,0,0,64,66.4,5.40705E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,112,2,0,0,,0,0,64,66.4,0.000640338,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,110,16,0,0,,0,0,64,66.4,1.48008E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,110,2,0,0,,0,0,64,66.4,0.00144455,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,100,16,0,0,,0,0,64,66.4,1.65812E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,100,2,0,0,,0,0,64,66.4,0.00163193,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,98,2,0,0,,0,0,64,66.4,20.3951,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,91,2,0,0,,0,0,64,66.4,0.000235405,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,90,2,0,0,,0,0,64,66.4,17.8684,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,87,16,0,0,,0,0,64,66.4,0.000906376,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,87,2,0,0,,0,0,64,66.4,0.071535,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,79,2,0,0,,0,0,64,66.4,0.0706623,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,6,2,0,0,,0,0,64,66.4,0.00795063,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,5,2,0,0,,0,0,64,66.4,0.00629643,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,3,16,0,0,,0,0,64,66.4,2.46634E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,3,2,0,0,,0,0,64,66.4,0.0657651,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,2,16,0,0,,0,0,64,66.4,0.000451313,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,2,2,0,0,,0,0,64,66.4,0.897942,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,10,530610,1,2,0,0,,0,0,64,66.4,0.0769588,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,119,16,0,0,,0,0,61.3,71,0,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,119,2,0,0,,0,0,61.3,71,0,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,118,16,0,0,,0,0,61.3,71,4.41677E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,118,2,0,0,,0,0,61.3,71,0.00160269,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,115,16,0,0,,0,0,61.3,71,2.47539E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,115,2,0,0,,0,0,61.3,71,7.61654E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,112,16,0,0,,0,0,61.3,71,1.30107E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,112,2,0,0,,0,0,61.3,71,0.00124334,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,110,16,0,0,,0,0,61.3,71,5.71784E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,110,2,0,0,,0,0,61.3,71,0.00284603,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,100,16,0,0,,0,0,61.3,71,6.31058E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,100,2,0,0,,0,0,61.3,71,0.00321313,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,98,2,0,0,,0,0,61.3,71,46.3894,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,91,2,0,0,,0,0,61.3,71,0.000568856,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,90,2,0,0,,0,0,61.3,71,43.2165,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,87,16,0,0,,0,0,61.3,71,0.00173461,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,87,2,0,0,,0,0,61.3,71,0.138163,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,79,2,0,0,,0,0,61.3,71,0.13623,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,6,2,0,0,,0,0,61.3,71,0.00948026,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,5,2,0,0,,0,0,61.3,71,0.0139135,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,3,16,0,0,,0,0,61.3,71,3.48635E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,3,2,0,0,,0,0,61.3,71,0.0963369,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,2,16,0,0,,0,0,61.3,71,0.0011061,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,2,2,0,0,,0,0,61.3,71,2.22031,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,9,530610,1,2,0,0,,0,0,61.3,71,0.150143,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,8,530610,119,16,0,0,,0,0,58.6,75.6,0,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,8,530610,119,2,0,0,,0,0,58.6,75.6,0,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,8,530610,118,16,0,0,,0,0,58.6,75.6,1.94551E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,8,530610,118,2,0,0,,0,0,58.6,75.6,0.00174118,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,8,530610,115,16,0,0,,0,0,58.6,75.6,4.64072E-06,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,8,530610,115,2,0,0,,0,0,58.6,75.6,4.61684E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,8,530610,112,16,0,0,,0,0,58.6,75.6,1.16047E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,8,530610,112,2,0,0,,0,0,58.6,75.6,0.00138484,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,8,530610,110,16,0,0,,0,0,58.6,75.6,3.10597E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,8,530610,110,2,0,0,,0,0,58.6,75.6,0.00312601,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,8,530610,100,16,0,0,,0,0,58.6,75.6,3.48287E-05,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,8,530610,100,2,0,0,,0,0,58.6,75.6,0.00353159,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,8,530610,98,2,0,0,,0,0,58.6,75.6,49.7064,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,8,530610,91,2,0,0,,0,0,58.6,75.6,0.000617879,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,8,530610,90,2,0,0,,0,0,58.6,75.6,46.8855,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,8,530610,87,16,0,0,,0,0,58.6,75.6,0.00190855,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,8,530610,87,2,0,0,,0,0,58.6,75.6,0.149147,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,8,530610,79,2,0,0,,0,0,58.6,75.6,0.147673,Snohomish,,,,,,,,,,,,,,,,,,
1,1,2040,7,5,8,530610,6,2,0,0,,0,0,58.6,75.6,0.00851873,Snohomish,,,,,,,,,,,,,,,,,,
