pollutantID,processID,monthID,dayID,hourID,temperature,relHumidity,ratePerVehicle,county,veh_type,year
91,2,4,5,9,45.5,75.9,0.000818327,snohomish,light,2025
90,2,4,5,9,45.5,75.9,62.065,snohomish,light,2025
6,2,4,5,9,45.5,75.9,0.012427500000000001,snohomish,light,2025
5,2,4,5,9,45.5,75.9,0.0212327,snohomish,light,2025
1,2,4,5,9,45.5,75.9,0.456295,snohomish,light,2025
98,2,4,5,8,42.8,80.2,77.1653,snohomish,light,2025
91,2,4,5,8,42.8,80.2,0.000964195,snohomish,light,2025
90,2,4,5,8,42.8,80.2,73.1275,snohomish,light,2025
6,2,4,5,8,42.8,80.2,0.011559999999999999,snohomish,light,2025
5,2,4,5,8,42.8,80.2,0.023714700000000002,snohomish,light,2025
1,2,4,5,8,42.8,80.2,0.511574,snohomish,light,2025
98,2,4,5,7,40.4,83.0,51.1133,snohomish,light,2025
91,2,4,5,7,40.4,83.0,0.000641049,snohomish,light,2025
90,2,4,5,7,40.4,83.0,48.621,snohomish,light,2025
6,2,4,5,7,40.4,83.0,0.00694935,snohomish,light,2025
5,2,4,5,7,40.4,83.0,0.0168582,snohomish,light,2025
1,2,4,5,7,40.4,83.0,0.343504,snohomish,light,2025
98,2,4,5,6,40.1,83.2,11.9686,snohomish,light,2025
91,2,4,5,6,40.1,83.2,0.00015073299999999998,snohomish,light,2025
90,2,4,5,6,40.1,83.2,11.4319,snohomish,light,2025
6,2,4,5,6,40.1,83.2,0.00149265,snohomish,light,2025
5,2,4,5,6,40.1,83.2,0.00367641,snohomish,light,2025
1,2,4,5,6,40.1,83.2,0.08077689999999998,snohomish,light,2025
98,2,4,5,5,40.6,82.8,4.58502,snohomish,light,2025
91,2,4,5,5,40.6,82.8,5.73741e-05,snohomish,light,2025
90,2,4,5,5,40.6,82.8,4.35151,snohomish,light,2025
6,2,4,5,5,40.6,82.8,0.00065586,snohomish,light,2025
5,2,4,5,5,40.6,82.8,0.00152262,snohomish,light,2025
1,2,4,5,5,40.6,82.8,0.0317952,snohomish,light,2025
98,2,4,5,4,41.2,82.1,1.9266299999999998,snohomish,light,2025
91,2,4,5,4,41.2,82.1,2.36444e-05,snohomish,light,2025
90,2,4,5,4,41.2,82.1,1.79328,snohomish,light,2025
6,2,4,5,4,41.2,82.1,0.000390459,snohomish,light,2025
5,2,4,5,4,41.2,82.1,0.000679786,snohomish,light,2025
1,2,4,5,4,41.2,82.1,0.0147183,snohomish,light,2025
98,2,4,5,3,41.8,81.3,0.764417,snohomish,light,2025
91,2,4,5,3,41.8,81.3,9.25824e-06,snohomish,light,2025
90,2,4,5,3,41.8,81.3,0.702184,snohomish,light,2025
6,2,4,5,3,41.8,81.3,0.00018036599999999997,snohomish,light,2025
5,2,4,5,3,41.8,81.3,0.00033933300000000004,snohomish,light,2025
1,2,4,5,3,41.8,81.3,0.00723844,snohomish,light,2025
98,2,4,5,2,42.5,80.3,3.1751400000000003,snohomish,light,2025
91,2,4,5,2,42.5,80.3,3.8692199999999995e-05,snohomish,light,2025
90,2,4,5,2,42.5,80.3,2.93436,snohomish,light,2025
6,2,4,5,2,42.5,80.3,0.000718795,snohomish,light,2025
5,2,4,5,2,42.5,80.3,0.00106295,snohomish,light,2025
1,2,4,5,2,42.5,80.3,0.024926300000000002,snohomish,light,2025
98,2,4,5,1,43.5,78.8,3.0413200000000002,snohomish,light,2025
91,2,4,5,1,43.5,78.8,3.42006e-05,snohomish,light,2025
90,2,4,5,1,43.5,78.8,2.59387,snohomish,light,2025
6,2,4,5,1,43.5,78.8,0.00139858,snohomish,light,2025
5,2,4,5,1,43.5,78.8,0.0012263,snohomish,light,2025
1,2,4,5,1,43.5,78.8,0.025456599999999996,snohomish,light,2025
91,2,4,5,24,44.5,77.2,7.08371e-05,snohomish,medium,2025
90,2,4,5,24,44.5,77.2,5.37955,snohomish,medium,2025
91,2,4,5,23,45.6,75.2,0.00019073200000000002,snohomish,medium,2025
90,2,4,5,23,45.6,75.2,14.4809,snohomish,medium,2025
91,2,4,5,22,46.9,72.8,0.000143649,snohomish,medium,2025
90,2,4,5,22,46.9,72.8,10.9059,snohomish,medium,2025
91,2,4,5,21,48.4,69.8,0.000370924,snohomish,medium,2025
90,2,4,5,21,48.4,69.8,28.1591,snohomish,medium,2025
91,2,4,5,20,50.7,65.4,0.000324482,snohomish,medium,2025
90,2,4,5,20,50.7,65.4,24.6431,snohomish,medium,2025
91,2,4,5,19,53.8,60.1,0.00055339,snohomish,medium,2025
90,2,4,5,19,53.8,60.1,42.0182,snohomish,medium,2025
91,2,4,5,18,55.8,56.7,0.000575399,snohomish,medium,2025
90,2,4,5,18,55.8,56.7,43.6868,snohomish,medium,2025
91,2,4,5,17,56.9,55.1,0.000515904,snohomish,medium,2025
90,2,4,5,17,56.9,55.1,39.2002,snohomish,medium,2025
91,2,4,5,16,57.3,54.8,0.000687184,snohomish,medium,2025
90,2,4,5,16,57.3,54.8,52.2429,snohomish,medium,2025
91,2,4,5,15,57.0,55.5,0.000330249,snohomish,medium,2025
90,2,4,5,15,57.0,55.5,25.119,snohomish,medium,2025
91,2,4,5,14,56.0,57.5,0.00045365900000000003,snohomish,medium,2025
90,2,4,5,14,56.0,57.5,34.4737,snohomish,medium,2025
91,2,4,5,13,54.7,59.8,0.000371434,snohomish,medium,2025
90,2,4,5,13,54.7,59.8,28.243000000000002,snohomish,medium,2025
91,2,4,5,12,53.0,62.6,0.000468579,snohomish,medium,2025
90,2,4,5,12,53.0,62.6,35.6571,snohomish,medium,2025
91,2,4,5,11,50.8,66.4,0.00038218800000000005,snohomish,medium,2025
90,2,4,5,11,50.8,66.4,29.07,snohomish,medium,2025
91,2,4,5,10,48.3,71.0,0.000444778,snohomish,medium,2025
90,2,4,5,10,48.3,71.0,33.826,snohomish,medium,2025
91,2,4,5,9,45.5,75.9,0.00137558,snohomish,medium,2025
90,2,4,5,9,45.5,75.9,104.948,snohomish,medium,2025
91,2,4,5,8,42.8,80.2,0.00107614,snohomish,medium,2025
90,2,4,5,8,42.8,80.2,81.7598,snohomish,medium,2025
91,2,4,5,7,40.4,83.0,0.00104405,snohomish,medium,2025
90,2,4,5,7,40.4,83.0,79.3329,snohomish,medium,2025
91,2,4,5,6,40.1,83.2,0.000264016,snohomish,medium,2025
90,2,4,5,6,40.1,83.2,20.1751,snohomish,medium,2025
91,2,4,5,5,40.6,82.8,0.00011022899999999999,snohomish,medium,2025
90,2,4,5,5,40.6,82.8,8.4057,snohomish,medium,2025
91,2,4,5,4,41.2,82.1,2.8536799999999998e-05,snohomish,medium,2025
90,2,4,5,4,41.2,82.1,2.16969,snohomish,medium,2025
91,2,4,5,3,41.8,81.3,1.55991e-05,snohomish,medium,2025
90,2,4,5,3,41.8,81.3,1.18977,snohomish,medium,2025
91,2,4,5,2,42.5,80.3,1.60579e-05,snohomish,medium,2025
90,2,4,5,2,42.5,80.3,1.22119,snohomish,medium,2025
91,2,4,5,1,43.5,78.8,4.49374e-05,snohomish,medium,2025
90,2,4,5,1,43.5,78.8,3.42255,snohomish,medium,2025
98,2,4,5,24,44.5,77.2,5.9976400000000005,snohomish,medium,2025
91,2,4,5,24,44.5,77.2,7.08371e-05,snohomish,medium,2025
90,2,4,5,24,44.5,77.2,5.37955,snohomish,medium,2025
6,2,4,5,24,44.5,77.2,0.00178511,snohomish,medium,2025
5,2,4,5,24,44.5,77.2,0.00344529,snohomish,medium,2025
1,2,4,5,24,44.5,77.2,0.048078300000000004,snohomish,medium,2025
98,2,4,5,23,45.6,75.2,16.1404,snohomish,medium,2025
91,2,4,5,23,45.6,75.2,0.00019073200000000002,snohomish,medium,2025
90,2,4,5,23,45.6,75.2,14.4809,snohomish,medium,2025
6,2,4,5,23,45.6,75.2,0.00479365,snohomish,medium,2025
5,2,4,5,23,45.6,75.2,0.00924267,snohomish,medium,2025
1,2,4,5,23,45.6,75.2,0.14282,snohomish,medium,2025
98,2,4,5,22,46.9,72.8,12.7512,snohomish,medium,2025
91,2,4,5,22,46.9,72.8,0.000143649,snohomish,medium,2025
90,2,4,5,22,46.9,72.8,10.9059,snohomish,medium,2025
6,2,4,5,22,46.9,72.8,0.00549425,snohomish,medium,2025
5,2,4,5,22,46.9,72.8,0.00832345,snohomish,medium,2025
1,2,4,5,22,46.9,72.8,0.127149,snohomish,medium,2025
98,2,4,5,21,48.4,69.8,31.8699,snohomish,medium,2025
91,2,4,5,21,48.4,69.8,0.000370924,snohomish,medium,2025
90,2,4,5,21,48.4,69.8,28.1591,snohomish,medium,2025
6,2,4,5,21,48.4,69.8,0.0108694,snohomish,medium,2025
5,2,4,5,21,48.4,69.8,0.0188645,snohomish,medium,2025
1,2,4,5,21,48.4,69.8,0.30135300000000004,snohomish,medium,2025
98,2,4,5,20,50.7,65.4,28.4595,snohomish,medium,2025
91,2,4,5,20,50.7,65.4,0.000324482,snohomish,medium,2025
90,2,4,5,20,50.7,65.4,24.6431,snohomish,medium,2025
6,2,4,5,20,50.7,65.4,0.0113615,snohomish,medium,2025
5,2,4,5,20,50.7,65.4,0.0172314,snohomish,medium,2025
1,2,4,5,20,50.7,65.4,0.259794,snohomish,medium,2025
98,2,4,5,19,53.8,60.1,47.9762,snohomish,medium,2025
91,2,4,5,19,53.8,60.1,0.00055339,snohomish,medium,2025
90,2,4,5,19,53.8,60.1,42.0182,snohomish,medium,2025
6,2,4,5,19,53.8,60.1,0.0177638,snohomish,medium,2025
5,2,4,5,19,53.8,60.1,0.0265762,snohomish,medium,2025
1,2,4,5,19,53.8,60.1,0.40613,snohomish,medium,2025
98,2,4,5,18,55.8,56.7,50.0378,snohomish,medium,2025
91,2,4,5,18,55.8,56.7,0.000575399,snohomish,medium,2025
90,2,4,5,18,55.8,56.7,43.6868,snohomish,medium,2025
6,2,4,5,18,55.8,56.7,0.0189935,snohomish,medium,2025
5,2,4,5,18,55.8,56.7,0.0276389,snohomish,medium,2025
1,2,4,5,18,55.8,56.7,0.44234799999999996,snohomish,medium,2025
98,2,4,5,17,56.9,55.1,46.1234,snohomish,medium,2025
91,2,4,5,17,56.9,55.1,0.000515904,snohomish,medium,2025
90,2,4,5,17,56.9,55.1,39.2002,snohomish,medium,2025
6,2,4,5,17,56.9,55.1,0.0207717,snohomish,medium,2025
5,2,4,5,17,56.9,55.1,0.0293269,snohomish,medium,2025
1,2,4,5,17,56.9,55.1,0.401052,snohomish,medium,2025
98,2,4,5,16,57.3,54.8,60.1917,snohomish,medium,2025
91,2,4,5,16,57.3,54.8,0.000687184,snohomish,medium,2025
90,2,4,5,16,57.3,54.8,52.2429,snohomish,medium,2025
6,2,4,5,16,57.3,54.8,0.0233541,snohomish,medium,2025
5,2,4,5,16,57.3,54.8,0.0395707,snohomish,medium,2025
1,2,4,5,16,57.3,54.8,0.518686,snohomish,medium,2025
98,2,4,5,15,57.0,55.5,30.7044,snohomish,medium,2025
91,2,4,5,15,57.0,55.5,0.000330249,snohomish,medium,2025
90,2,4,5,15,57.0,55.5,25.119,snohomish,medium,2025
6,2,4,5,15,57.0,55.5,0.0165843,snohomish,medium,2025
5,2,4,5,15,57.0,55.5,0.0257339,snohomish,medium,2025
1,2,4,5,15,57.0,55.5,0.294881,snohomish,medium,2025
98,2,4,5,14,56.0,57.5,41.0102,snohomish,medium,2025
91,2,4,5,14,56.0,57.5,0.00045365900000000003,snohomish,medium,2025
90,2,4,5,14,56.0,57.5,34.4737,snohomish,medium,2025
6,2,4,5,14,56.0,57.5,0.0193703,snohomish,medium,2025
5,2,4,5,14,56.0,57.5,0.030567400000000005,snohomish,medium,2025
1,2,4,5,14,56.0,57.5,0.38314699999999996,snohomish,medium,2025
98,2,4,5,13,54.7,59.8,35.3947,snohomish,medium,2025
91,2,4,5,13,54.7,59.8,0.000371434,snohomish,medium,2025
90,2,4,5,13,54.7,59.8,28.243000000000002,snohomish,medium,2025
6,2,4,5,13,54.7,59.8,0.0212909,snohomish,medium,2025
5,2,4,5,13,54.7,59.8,0.0322809,snohomish,medium,2025
1,2,4,5,13,54.7,59.8,0.34574099999999997,snohomish,medium,2025
98,2,4,5,12,53.0,62.6,43.8215,snohomish,medium,2025
91,2,4,5,12,53.0,62.6,0.000468579,snohomish,medium,2025
90,2,4,5,12,53.0,62.6,35.6571,snohomish,medium,2025
6,2,4,5,12,53.0,62.6,0.023746200000000002,snohomish,medium,2025
5,2,4,5,12,53.0,62.6,0.0435219,snohomish,medium,2025
1,2,4,5,12,53.0,62.6,0.450268,snohomish,medium,2025
98,2,4,5,11,50.8,66.4,35.0656,snohomish,medium,2025
91,2,4,5,11,50.8,66.4,0.00038218800000000005,snohomish,medium,2025
90,2,4,5,11,50.8,66.4,29.07,snohomish,medium,2025
6,2,4,5,11,50.8,66.4,0.0172265,snohomish,medium,2025
5,2,4,5,11,50.8,66.4,0.0344837,snohomish,medium,2025
1,2,4,5,11,50.8,66.4,0.33127199999999996,snohomish,medium,2025
98,2,4,5,10,48.3,71.0,40.8166,snohomish,medium,2025
91,2,4,5,10,48.3,71.0,0.000444778,snohomish,medium,2025
90,2,4,5,10,48.3,71.0,33.826,snohomish,medium,2025
6,2,4,5,10,48.3,71.0,0.0200834,snohomish,medium,2025
5,2,4,5,10,48.3,71.0,0.040230699999999994,snohomish,medium,2025
1,2,4,5,10,48.3,71.0,0.388748,snohomish,medium,2025
98,2,4,5,9,45.5,75.9,114.206,snohomish,medium,2025
91,2,4,5,9,45.5,75.9,0.00137558,snohomish,medium,2025
90,2,4,5,9,45.5,75.9,104.948,snohomish,medium,2025
6,2,4,5,9,45.5,75.9,0.0230521,snohomish,medium,2025
5,2,4,5,9,45.5,75.9,0.09555010000000001,snohomish,medium,2025
1,2,4,5,9,45.5,75.9,0.792853,snohomish,medium,2025
98,2,4,5,8,42.8,80.2,88.2224,snohomish,medium,2025
91,2,4,5,8,42.8,80.2,0.00107614,snohomish,medium,2025
90,2,4,5,8,42.8,80.2,81.7598,snohomish,medium,2025
6,2,4,5,8,42.8,80.2,0.017516099999999996,snohomish,medium,2025
5,2,4,5,8,42.8,80.2,0.0497117,snohomish,medium,2025
1,2,4,5,8,42.8,80.2,0.624808,snohomish,medium,2025
98,2,4,5,7,40.4,83.0,84.3248,snohomish,medium,2025
91,2,4,5,7,40.4,83.0,0.00104405,snohomish,medium,2025
90,2,4,5,7,40.4,83.0,79.3329,snohomish,medium,2025
6,2,4,5,7,40.4,83.0,0.0128769,snohomish,medium,2025
5,2,4,5,7,40.4,83.0,0.0461771,snohomish,medium,2025
1,2,4,5,7,40.4,83.0,0.586022,snohomish,medium,2025
98,2,4,5,6,40.1,83.2,21.6116,snohomish,medium,2025
91,2,4,5,6,40.1,83.2,0.000264016,snohomish,medium,2025
90,2,4,5,6,40.1,83.2,20.1751,snohomish,medium,2025
6,2,4,5,6,40.1,83.2,0.00308017,snohomish,medium,2025
5,2,4,5,6,40.1,83.2,0.0207502,snohomish,medium,2025
1,2,4,5,6,40.1,83.2,0.14566800000000002,snohomish,medium,2025
98,2,4,5,5,40.6,82.8,8.972389999999999,snohomish,medium,2025
91,2,4,5,5,40.6,82.8,0.00011022899999999999,snohomish,medium,2025
90,2,4,5,5,40.6,82.8,8.4057,snohomish,medium,2025
6,2,4,5,5,40.6,82.8,0.00132154,snohomish,medium,2025
5,2,4,5,5,40.6,82.8,0.00691446,snohomish,medium,2025
1,2,4,5,5,40.6,82.8,0.06125509999999999,snohomish,medium,2025
98,2,4,5,4,41.2,82.1,2.32916,snohomish,medium,2025
91,2,4,5,4,41.2,82.1,2.8536799999999998e-05,snohomish,medium,2025
90,2,4,5,4,41.2,82.1,2.16969,snohomish,medium,2025
6,2,4,5,4,41.2,82.1,0.00039663800000000005,snohomish,medium,2025
5,2,4,5,4,41.2,82.1,0.00165087,snohomish,medium,2025
1,2,4,5,4,41.2,82.1,0.0182287,snohomish,medium,2025
98,2,4,5,3,41.8,81.3,1.32606,snohomish,medium,2025
91,2,4,5,3,41.8,81.3,1.55991e-05,snohomish,medium,2025
90,2,4,5,3,41.8,81.3,1.18977,snohomish,medium,2025
6,2,4,5,3,41.8,81.3,0.000343875,snohomish,medium,2025
5,2,4,5,3,41.8,81.3,0.00135269,snohomish,medium,2025
1,2,4,5,3,41.8,81.3,0.0123983,snohomish,medium,2025
98,2,4,5,2,42.5,80.3,1.44965,snohomish,medium,2025
91,2,4,5,2,42.5,80.3,1.60579e-05,snohomish,medium,2025
90,2,4,5,2,42.5,80.3,1.22119,snohomish,medium,2025
6,2,4,5,2,42.5,80.3,0.00066045,snohomish,medium,2025
5,2,4,5,2,42.5,80.3,0.00126615,snohomish,medium,2025
1,2,4,5,2,42.5,80.3,0.013513200000000001,snohomish,medium,2025
98,2,4,5,1,43.5,78.8,4.16409,snohomish,medium,2025
91,2,4,5,1,43.5,78.8,4.49374e-05,snohomish,medium,2025
90,2,4,5,1,43.5,78.8,3.42255,snohomish,medium,2025
6,2,4,5,1,43.5,78.8,0.0022219,snohomish,medium,2025
5,2,4,5,1,43.5,78.8,0.00317634,snohomish,medium,2025
1,2,4,5,1,43.5,78.8,0.0331989,snohomish,medium,2025
91,2,4,5,24,44.5,77.2,7.0465e-05,snohomish,heavy,2025
90,2,4,5,24,44.5,77.2,5.47631,snohomish,heavy,2025
91,2,4,5,23,45.6,75.2,0.000124575,snohomish,heavy,2025
90,2,4,5,23,45.6,75.2,9.68154,snohomish,heavy,2025
91,2,4,5,22,46.9,72.8,5.55893e-05,snohomish,heavy,2025
90,2,4,5,22,46.9,72.8,4.320209999999999,snohomish,heavy,2025
91,2,4,5,21,48.4,69.8,0.000133897,snohomish,heavy,2025
90,2,4,5,21,48.4,69.8,10.4061,snohomish,heavy,2025
91,2,4,5,20,50.7,65.4,0.000164688,snohomish,heavy,2025
90,2,4,5,20,50.7,65.4,12.799000000000001,snohomish,heavy,2025
91,2,4,5,19,53.8,60.1,0.00012025399999999999,snohomish,heavy,2025
90,2,4,5,19,53.8,60.1,9.34573,snohomish,heavy,2025
91,2,4,5,18,55.8,56.7,0.000128289,snohomish,heavy,2025
90,2,4,5,18,55.8,56.7,9.970189999999999,snohomish,heavy,2025
91,2,4,5,17,56.9,55.1,0.000110735,snohomish,heavy,2025
90,2,4,5,17,56.9,55.1,8.60592,snohomish,heavy,2025
91,2,4,5,16,57.3,54.8,0.00018811700000000002,snohomish,heavy,2025
90,2,4,5,16,57.3,54.8,14.6198,snohomish,heavy,2025
91,2,4,5,15,57.0,55.5,0.000144253,snohomish,heavy,2025
90,2,4,5,15,57.0,55.5,11.2108,snohomish,heavy,2025
91,2,4,5,14,56.0,57.5,0.000212626,snohomish,heavy,2025
90,2,4,5,14,56.0,57.5,16.5246,snohomish,heavy,2025
91,2,4,5,13,54.7,59.8,0.00024621,snohomish,heavy,2025
90,2,4,5,13,54.7,59.8,19.1346,snohomish,heavy,2025
91,2,4,5,12,53.0,62.6,0.00015810799999999998,snohomish,heavy,2025
90,2,4,5,12,53.0,62.6,12.2876,snohomish,heavy,2025
91,2,4,5,11,50.8,66.4,0.000275904,snohomish,heavy,2025
90,2,4,5,11,50.8,66.4,21.4424,snohomish,heavy,2025
91,2,4,5,10,48.3,71.0,0.000322673,snohomish,heavy,2025
90,2,4,5,10,48.3,71.0,25.076999999999998,snohomish,heavy,2025
91,2,4,5,9,45.5,75.9,0.00045402699999999997,snohomish,heavy,2025
90,2,4,5,9,45.5,75.9,35.2853,snohomish,heavy,2025
91,2,4,5,8,42.8,80.2,0.0005774409999999999,snohomish,heavy,2025
90,2,4,5,8,42.8,80.2,44.8767,snohomish,heavy,2025
91,2,4,5,7,40.4,83.0,0.000679685,snohomish,heavy,2025
90,2,4,5,7,40.4,83.0,52.8229,snohomish,heavy,2025
91,2,4,5,6,40.1,83.2,0.00035215699999999997,snohomish,heavy,2025
90,2,4,5,6,40.1,83.2,27.3682,snohomish,heavy,2025
91,2,4,5,5,40.6,82.8,0.00043429,snohomish,heavy,2025
90,2,4,5,5,40.6,82.8,33.7515,snohomish,heavy,2025
91,2,4,5,4,41.2,82.1,0.00035731300000000005,snohomish,heavy,2025
90,2,4,5,4,41.2,82.1,27.7691,snohomish,heavy,2025
91,2,4,5,3,41.8,81.3,0.000272192,snohomish,heavy,2025
90,2,4,5,3,41.8,81.3,21.1539,snohomish,heavy,2025
91,2,4,5,2,42.5,80.3,0.000136382,snohomish,heavy,2025
90,2,4,5,2,42.5,80.3,10.5991,snohomish,heavy,2025
91,2,4,5,1,43.5,78.8,0.000218213,snohomish,heavy,2025
90,2,4,5,1,43.5,78.8,16.9588,snohomish,heavy,2025
98,2,4,5,24,44.5,77.2,5.89591,snohomish,heavy,2025
91,2,4,5,24,44.5,77.2,7.0465e-05,snohomish,heavy,2025
90,2,4,5,24,44.5,77.2,5.47631,snohomish,heavy,2025
6,2,4,5,24,44.5,77.2,0.00025803,snohomish,heavy,2025
5,2,4,5,24,44.5,77.2,0.013708000000000001,snohomish,heavy,2025
1,2,4,5,24,44.5,77.2,0.030164799999999995,snohomish,heavy,2025
98,2,4,5,23,45.6,75.2,10.247,snohomish,heavy,2025
91,2,4,5,23,45.6,75.2,0.000124575,snohomish,heavy,2025
90,2,4,5,23,45.6,75.2,9.68154,snohomish,heavy,2025
6,2,4,5,23,45.6,75.2,0.00032287799999999997,snohomish,heavy,2025
5,2,4,5,23,45.6,75.2,0.0187716,snohomish,heavy,2025
1,2,4,5,23,45.6,75.2,0.04131869999999999,snohomish,heavy,2025
98,2,4,5,22,46.9,72.8,4.88133,snohomish,heavy,2025
91,2,4,5,22,46.9,72.8,5.55893e-05,snohomish,heavy,2025
90,2,4,5,22,46.9,72.8,4.320209999999999,snohomish,heavy,2025
6,2,4,5,22,46.9,72.8,0.00040359699999999995,snohomish,heavy,2025
5,2,4,5,22,46.9,72.8,0.0176334,snohomish,heavy,2025
1,2,4,5,22,46.9,72.8,0.03882290000000001,snohomish,heavy,2025
98,2,4,5,21,48.4,69.8,11.0526,snohomish,heavy,2025
91,2,4,5,21,48.4,69.8,0.000133897,snohomish,heavy,2025
90,2,4,5,21,48.4,69.8,10.4061,snohomish,heavy,2025
6,2,4,5,21,48.4,69.8,0.00040888800000000005,snohomish,heavy,2025
5,2,4,5,21,48.4,69.8,0.020988099999999996,snohomish,heavy,2025
1,2,4,5,21,48.4,69.8,0.046194099999999995,snohomish,heavy,2025
98,2,4,5,20,50.7,65.4,13.5746,snohomish,heavy,2025
91,2,4,5,20,50.7,65.4,0.000164688,snohomish,heavy,2025
90,2,4,5,20,50.7,65.4,12.799000000000001,snohomish,heavy,2025
6,2,4,5,20,50.7,65.4,0.0005474999999999999,snohomish,heavy,2025
5,2,4,5,20,50.7,65.4,0.0244989,snohomish,heavy,2025
1,2,4,5,20,50.7,65.4,0.05393490000000001,snohomish,heavy,2025
98,2,4,5,19,53.8,60.1,9.85425,snohomish,heavy,2025
91,2,4,5,19,53.8,60.1,0.00012025399999999999,snohomish,heavy,2025
90,2,4,5,19,53.8,60.1,9.34573,snohomish,heavy,2025
6,2,4,5,19,53.8,60.1,0.000393015,snohomish,heavy,2025
5,2,4,5,19,53.8,60.1,0.015656,snohomish,heavy,2025
1,2,4,5,19,53.8,60.1,0.034473000000000004,snohomish,heavy,2025
98,2,4,5,18,55.8,56.7,10.7369,snohomish,heavy,2025
91,2,4,5,18,55.8,56.7,0.000128289,snohomish,heavy,2025
90,2,4,5,18,55.8,56.7,9.970189999999999,snohomish,heavy,2025
6,2,4,5,18,55.8,56.7,0.000696395,snohomish,heavy,2025
5,2,4,5,18,55.8,56.7,0.022366099999999996,snohomish,heavy,2025
1,2,4,5,18,55.8,56.7,0.0492711,snohomish,heavy,2025
98,2,4,5,17,56.9,55.1,9.61089,snohomish,heavy,2025
91,2,4,5,17,56.9,55.1,0.000110735,snohomish,heavy,2025
90,2,4,5,17,56.9,55.1,8.60592,snohomish,heavy,2025
6,2,4,5,17,56.9,55.1,0.00102093,snohomish,heavy,2025
5,2,4,5,17,56.9,55.1,0.0280296,snohomish,heavy,2025
1,2,4,5,17,56.9,55.1,0.061736400000000004,snohomish,heavy,2025
98,2,4,5,16,57.3,54.8,16.017,snohomish,heavy,2025
91,2,4,5,16,57.3,54.8,0.00018811700000000002,snohomish,heavy,2025
90,2,4,5,16,57.3,54.8,14.6198,snohomish,heavy,2025
6,2,4,5,16,57.3,54.8,0.00142483,snohomish,heavy,2025
5,2,4,5,16,57.3,54.8,0.038905800000000004,snohomish,heavy,2025
1,2,4,5,16,57.3,54.8,0.0856627,snohomish,heavy,2025
98,2,4,5,15,57.0,55.5,12.7013,snohomish,heavy,2025
91,2,4,5,15,57.0,55.5,0.000144253,snohomish,heavy,2025
90,2,4,5,15,57.0,55.5,11.2108,snohomish,heavy,2025
6,2,4,5,15,57.0,55.5,0.00156148,snohomish,heavy,2025
5,2,4,5,15,57.0,55.5,0.041004900000000004,snohomish,heavy,2025
1,2,4,5,15,57.0,55.5,0.0903069,snohomish,heavy,2025
98,2,4,5,14,56.0,57.5,18.1679,snohomish,heavy,2025
91,2,4,5,14,56.0,57.5,0.000212626,snohomish,heavy,2025
90,2,4,5,14,56.0,57.5,16.5246,snohomish,heavy,2025
6,2,4,5,14,56.0,57.5,0.00159822,snohomish,heavy,2025
5,2,4,5,14,56.0,57.5,0.046683800000000004,snohomish,heavy,2025
1,2,4,5,14,56.0,57.5,0.102816,snohomish,heavy,2025
98,2,4,5,13,54.7,59.8,20.7815,snohomish,heavy,2025
91,2,4,5,13,54.7,59.8,0.00024621,snohomish,heavy,2025
90,2,4,5,13,54.7,59.8,19.1346,snohomish,heavy,2025
6,2,4,5,13,54.7,59.8,0.00147713,snohomish,heavy,2025
5,2,4,5,13,54.7,59.8,0.048271100000000004,snohomish,heavy,2025
1,2,4,5,13,54.7,59.8,0.106332,snohomish,heavy,2025
98,2,4,5,12,53.0,62.6,13.9849,snohomish,heavy,2025
91,2,4,5,12,53.0,62.6,0.00015810799999999998,snohomish,heavy,2025
90,2,4,5,12,53.0,62.6,12.2876,snohomish,heavy,2025
6,2,4,5,12,53.0,62.6,0.00152974,snohomish,heavy,2025
5,2,4,5,12,53.0,62.6,0.049657099999999996,snohomish,heavy,2025
1,2,4,5,12,53.0,62.6,0.109357,snohomish,heavy,2025
98,2,4,5,11,50.8,66.4,23.9429,snohomish,heavy,2025
91,2,4,5,11,50.8,66.4,0.000275904,snohomish,heavy,2025
90,2,4,5,11,50.8,66.4,21.4424,snohomish,heavy,2025
6,2,4,5,11,50.8,66.4,0.00203688,snohomish,heavy,2025
5,2,4,5,11,50.8,66.4,0.0757438,snohomish,heavy,2025
1,2,4,5,11,50.8,66.4,0.166799,snohomish,heavy,2025
98,2,4,5,10,48.3,71.0,28.0147,snohomish,heavy,2025
91,2,4,5,10,48.3,71.0,0.000322673,snohomish,heavy,2025
90,2,4,5,10,48.3,71.0,25.076999999999998,snohomish,heavy,2025
6,2,4,5,10,48.3,71.0,0.00216854,snohomish,heavy,2025
5,2,4,5,10,48.3,71.0,0.09166039999999999,snohomish,heavy,2025
1,2,4,5,10,48.3,71.0,0.20181400000000002,snohomish,heavy,2025
98,2,4,5,9,45.5,75.9,38.4032,snohomish,heavy,2025
91,2,4,5,9,45.5,75.9,0.00045402699999999997,snohomish,heavy,2025
90,2,4,5,9,45.5,75.9,35.2853,snohomish,heavy,2025
6,2,4,5,9,45.5,75.9,0.00198398,snohomish,heavy,2025
5,2,4,5,9,45.5,75.9,0.10106699999999999,snohomish,heavy,2025
1,2,4,5,9,45.5,75.9,0.222565,snohomish,heavy,2025
98,2,4,5,8,42.8,80.2,48.8123,snohomish,heavy,2025
91,2,4,5,8,42.8,80.2,0.0005774409999999999,snohomish,heavy,2025
