loop_INode,loop_JNode,OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,SR,RID,MP,ARM,Type_,Lanes,Oneway,Dir,ID,Vol_00,Vol_01,Vol_02,Vol_03,Vol_04,Vol_05,Vol_06,Vol_07,Vol_08,Vol_09,Vol_10,Vol_11,Vol_12,Vol_13,Vol_14,Vol_15,Vol_16,Vol_17,Vol_18,Vol_19,Vol_20,Vol_21,Vol_22,Vol_23,Vol_Daily,HOVNT,AB_Vol_10_14,AB_Vol_18_20,AB_Vol_20_5,PSRCEdgeID,HOV_I,HOV_J,NewINode,NewJNode
143237,142888,102,1,102,102,18.0,18,0.2,0.73,G,2.0,0.0,IJ,102,288.01666666666665,201.41666666666663,175.58333333333331,199.05,309.0,703.4333333333334,1063.1833333333334,1387.85,1273.466666666667,1155.7,1193.5833333333335,1326.8333333333335,1486.8999999999996,1609.2500000000002,1962.3,2122.5333333333338,2164.15,2148.35,1724.6333333333334,1276.35,1054.8333333333335,967.2,687.7333333333335,461.58333333333326,26942.93333333333,0,5616.566666666667,3000.9833333333336,4344.416666666668,2237.0,0.0,0.0,143237,142888
183616,142060,103,1,103,103,18.0,18,1.47,2.0,G,3.0,0.0,IJ,103,458.37500000000006,338.35,321.25,315.1499999999999,549.7499999999999,1458.3,2540.125,3238.225,2845.8,2427.05,2306.475000000001,2378.1,2470.825,2609.975000000001,2940.95,3089.4000000000005,3072.925,2922.5,2544.275,1910.175,1542.6999999999996,1387.85,1051.875,755.025,45475.42499999999,0,9765.375,4454.45,6720.325,219001.0,0.0,0.0,183616,142060
183682,117746,104,2,104,104,167.0,167,18.49,19.81,G,2.0,0.0,IJ,104,803.1,567.0,507.69999999999993,489.9,756.2999999999998,1474.9999999999998,2347.65,2720.666666666667,2577.95,2620.05,2723.933333333334,2953.85,3170.8666666666663,3447.0166666666664,3626.4833333333336,3487.3166666666675,3458.1333333333323,3385.850000000001,3222.616666666667,2443.883333333333,2084.266666666667,1883.6333333333332,1619.9,1242.166666666667,53615.23333333336,0,12295.666666666664,5666.5,11947.108333336668,7240.0,195038.0,195039.0,183682,117746
127116,124065,105,2,105,105,167.0,167,14.31,15.59,G,2.0,0.0,IJ,105,213.5,201.53333333333327,274.48333333333335,569.6666666666667,1361.05,2485.916666666666,2288.7833333333333,1967.666666666667,2002.75,1915.5833333333328,1712.3499999999997,1624.7499999999998,1681.4000000000003,1732.8166666666668,1662.25,1634.2166666666662,1541.3833333333332,1464.083333333333,1173.9,861.0666666666666,773.6,784.1333333333333,566.9166666666667,357.2833333333333,30851.083333333325,0,6751.316666666667,2034.966666666667,6025.333333333667,220012.0,195761.0,195762.0,127116,124065
127116,124065,106,2,106,106,167.0,167,13.75,15.03,G,2.0,0.0,IJ,106,302.8,280.8833333333333,363.85,726.3333333333331,1897.2,3116.116666666667,3204.6500000000005,3056.55,2882.2333333333336,2649.25,2361.2833333333333,2243.8833333333328,2308.066666666666,2381.4666666666667,2356.833333333333,2432.2000000000007,2334.05,2250.816666666666,1760.9,1308.233333333333,1165.383333333333,1177.55,834.1333333333333,512.7833333333333,43907.45000000001,0,9294.7,3069.1333333333323,8184.083333333669,220012.0,195761.0,195762.0,127116,124065
119546,121652,107,2,107,107,167.0,167,16.87,18.19,G,3.0,0.0,IJ,107,930.6499999999999,629.625,543.1999999999999,516.275,836.25,1613.1249999999998,2588.625,2944.225000000001,2851.9250000000006,2896.55,3040.6249999999995,3321.125,3561.7000000000007,3958.1999999999994,4430.900000000001,4164.75,4046.875,3949.1,3770.175,3080.1250000000005,2508.225000000001,2245.15,1951.2750000000003,1453.1,61831.77500000001,0,13881.65,6850.300000000001,11613.75,9144.0,195494.0,195724.0,119546,121652
122186,123454,108,2,108,108,167.0,167,15.35,16.67,G,3.0,0.0,IJ,108,862.1749999999998,551.9749999999999,473.55000000000007,438.8,680.5250000000002,1417.375,2308.475000000001,2630.875,2523.175,2621.325,2786.0,3061.4,3344.5,3730.1,4042.875,3646.475,3520.15,3543.0999999999995,3549.85,2967.8750000000005,2388.65,2085.15,1788.6750000000004,1302.95,56265.99999999999,0,12922.0,6517.725,10572.449999999997,8750.0,195716.0,195717.0,122186,123454
199774,199714,109,2,109,109,167.0,167,15.35,16.67,H,1.0,0.0,IJ,109,45.05,35.7,57.01666666666667,136.325,563.8583333333332,549.2166666666666,811.0833333333335,929.8583333333331,604.8,394.60833333333335,319.71666666666675,294.78333333333336,317.5083333333333,318.425,333.01666666666665,350.025,339.55000000000007,320.3499999999999,253.21666666666667,257.7583333333334,232.425,263.65000000000003,179.9833333333333,99.05,8006.975000000006,0,1250.4333333333334,510.975,0.0,7371.0,195774.0,195714.0,123553,184279
117747,187071,110,2,110,110,167.0,167,18.49,19.81,G,2.0,0.0,IJ,110,549.6,462.6,527.3000000000001,825.9166666666667,1775.8833333333334,3591.2833333333324,3756.2833333333338,3617.9166666666674,3492.4,3364.5166666666664,3172.2000000000007,3137.2833333333333,3208.866666666667,3292.2666666666664,3321.2333333333345,3229.4166666666674,3180.0166666666664,3031.2,2483.633333333334,1825.5666666666662,1567.5,1515.6,1184.833333333333,853.1,56966.41666666666,0,12810.61666666667,4309.200000000001,11096.216666663335,7241.0,195561.0,195562.0,117747,187071
199715,199069,111,2,111,111,167.0,167,16.87,18.19,H,1.0,0.0,IJ,111,55.18333333333334,43.49166666666666,65.77499999999999,149.27499999999995,600.3333333333334,617.9,898.0499999999998,1022.2333333333336,692.1916666666667,467.64166666666665,382.7166666666666,356.88333333333327,383.0166666666667,393.925,411.6666666666666,423.41666666666663,419.0583333333333,391.1833333333333,312.91666666666674,318.3833333333333,283.3250000000001,315.20833333333326,216.65000000000003,123.59166666666668,9344.016666666665,0,1516.5416666666663,631.3000000000002,0.0,7345.0,195715.0,195069.0,121845,119548
199761,199762,112,2,112,112,167.0,167,14.31,15.59,H,1.0,0.0,IJ,112,18.666666666666664,16.791666666666668,32.69166666666666,90.14166666666668,405.94166666666666,377.2833333333333,523.8916666666667,566.775,351.6,217.26666666666665,164.7833333333334,146.56666666666666,154.26666666666662,153.94166666666666,156.23333333333332,169.425,165.49166666666662,158.53333333333333,116.08333333333331,118.35,108.9,129.8,83.90833333333333,36.325,4463.658333333334,0,619.5583333333334,234.4333333333333,0.0,220012.0,195761.0,195762.0,127116,124065
199038,199039,113,2,113,113,167.0,167,18.49,19.81,H,1.0,0.0,IJ,113,132.50000000000003,61.30833333333332,44.96666666666666,36.94166666666667,86.075,87.93333333333332,165.84166666666667,198.01666666666665,235.39166666666665,276.55,321.30833333333334,388.25833333333327,429.83333333333326,536.8166666666666,833.3583333333335,913.9166666666669,989.7166666666669,911.775,646.275,719.5250000000002,516.6416666666667,449.89166666666665,392.275,272.5416666666667,9647.658333333336,0,1676.2166666666662,1365.8000000000004,0.0,7240.0,195038.0,195039.0,183682,117746
123991,126970,114,2,114,114,167.0,167,14.31,15.59,G,3.0,0.0,IJ,114,647.5999999999998,395.525,357.17500000000007,332.69999999999993,544.1,1169.75,1909.375,2032.875,1881.5250000000003,1925.475,2073.55,2293.0,2544.175,2882.0250000000005,3184.325,2993.5,2895.05,2902.275,2806.600000000001,2287.475000000001,1807.75,1582.0749999999996,1368.8750000000002,996.1999999999998,43812.97499999997,0,9792.75,5094.075000000002,8032.0,7447.0,195792.0,195468.0,123991,126970
199561,199562,115,2,115,115,167.0,167,18.49,19.81,H,1.0,0.0,IJ,115,52.13333333333333,47.54999999999999,61.70833333333333,146.06666666666666,596.9166666666665,617.4416666666667,894.9750000000001,1042.6750000000002,727.9333333333334,500.69166666666655,414.01666666666665,378.75000000000006,409.7666666666667,412.275,430.76666666666665,432.2833333333333,422.38333333333327,390.675,314.85,316.525,279.4166666666667,311.7750000000001,216.05,122.26666666666668,9539.89166666667,0,1614.8083333333334,631.375,0.0,7241.0,195561.0,195562.0,117747,187071
123553,184279,116,2,116,116,167.0,167,15.35,16.67,G,2.0,0.0,IJ,116,527.5666666666666,446.5166666666668,519.9666666666667,869.5,1846.2333333333331,3542.5166666666664,3536.333333333333,3261.8666666666663,3348.3833333333337,3241.7,3023.3,3008.5,3131.7333333333336,3231.2666666666664,3259.0166666666664,3257.9833333333327,3143.5333333333333,2984.6333333333323,2449.633333333333,1817.0,1612.5499999999997,1588.7833333333338,1181.7333333333333,863.4666666666669,55693.71666666668,0,12394.8,4266.633333333332,11069.37499999667,7371.0,195774.0,195714.0,123553,184279
123991,126970,117,2,117,117,167.0,167,13.75,15.03,G,2.0,0.0,IJ,117,622.1333333333336,378.13333333333327,340.58333333333326,306.26666666666665,482.7,936.9833333333331,1680.55,1830.6166666666663,1698.1166666666666,1708.6833333333338,1820.4,2009.8166666666662,2229.1,2538.633333333334,2796.566666666666,2582.4500000000007,2458.2166666666667,2502.083333333333,2526.2833333333333,2103.933333333333,1683.6333333333332,1486.6999999999996,1304.45,951.4166666666665,38978.45000000001,0,8597.95,4630.216666666668,7556.016666666665,7447.0,195792.0,195468.0,123991,126970
23701,22522,118,1,118,118,9.0,9,5.45,5.45,G,2.0,2.0,JI,118,89.98333333333332,82.95,97.63333333333334,127.11666666666666,296.6333333333333,830.7500000000001,1256.733333333333,1182.0000000000002,1007.75,822.6333333333333,681.8333333333333,635.0166666666667,620.3833333333336,607.85,657.8,675.0166666666667,658.3833333333333,644.4,537.7333333333332,406.25000000000006,346.2833333333333,280.6333333333333,172.38333333333333,117.56666666666663,12835.716666666673,0,2545.083333333333,943.9833333333331,1611.1833333333334,212676.0,0.0,0.0,22522,23701
22068,22522,119,1,119,119,9.0,9,6.57,6.57,G,2.0,2.0,IJ,119,91.4,72.30000000000003,82.26666666666667,118.08333333333334,263.53333333333336,758.0333333333334,1126.75,1088.35,878.1,714.6666666666665,635.9333333333334,624.9833333333333,617.8833333333336,624.6333333333333,671.3,679.8666666666667,687.4666666666667,674.0,580.4500000000002,444.3166666666667,383.9500000000001,308.15,189.45,125.41666666666669,12441.283333333338,0,2503.433333333333,1024.7666666666669,1634.5499999999997,212644.0,0.0,0.0,22068,22522
24481,25512,120,1,120,120,9.0,9,4.43,4.43,G,2.0,2.0,JI,120,69.03333333333333,55.8,60.36666666666666,114.75,295.1,849.7833333333334,1207.1333333333334,1095.1333333333334,1024.333333333333,845.8499999999998,716.1666666666667,656.0166666666667,639.3833333333333,619.0166666666667,648.55,657.9,630.3833333333333,605.0666666666667,532.2333333333333,407.6833333333333,341.56666666666666,284.1166666666667,194.46666666666673,139.75,12689.58333333333,0,2630.583333333333,939.9166666666669,1554.9499999999996,217565.0,0.0,0.0,25512,24481
28780,29559,121,1,121,121,9.0,9,1.59,1.59,G,2.0,2.0,JI,121,129.31666666666666,98.53333333333335,126.86666666666665,201.35,456.6833333333333,1063.9333333333334,1643.4,1790.0833333333337,1576.6833333333332,1276.95,1110.466666666667,941.2833333333331,919.95,932.9833333333331,948.5166666666665,988.7833333333336,864.8,869.3166666666666,823.1000000000001,669.1,586.75,489.3,365.85,269.26666666666665,19143.266666666674,0,3904.6833333333325,1492.2000000000003,2723.916666666666,217648.0,0.0,0.0,29559,28780
29559,32003,122,1,122,122,9.0,9,0.96,0.96,G,2.0,2.0,IJ,122,39.6,31.53333333333333,37.833333333333336,86.03333333333332,293.9000000000001,911.25,1480.5166666666662,1640.0833333333337,1401.9,1032.4499999999998,795.9666666666667,698.2333333333335,687.5833333333333,651.7833333333333,634.7499999999999,653.0333333333333,627.0833333333333,599.2833333333333,511.4500000000001,362.55,267.33333333333326,219.95,127.0,72.31666666666666,13863.416666666675,0,2833.566666666666,874.0,1175.5,213302.0,0.0,0.0,29559,32003
21763,20498,123,1,123,123,9.0,9,7.89,7.89,G,2.0,2.0,IJ,123,122.93333333333334,97.56666666666666,91.73333333333332,90.54999999999998,98.08333333333331,153.96666666666667,336.93333333333334,482.26666666666665,508.13333333333327,539.4166666666665,556.8666666666667,607.0666666666667,649.5500000000002,702.3666666666666,865.3666666666666,1053.1833333333334,1179.45,1174.1333333333334,941.7166666666664,614.9,440.2166666666667,347.96666666666664,229.90000000000003,154.11666666666667,12038.383333333328,0,2515.850000000001,1556.6166666666663,1673.0666666666668,217486.0,0.0,0.0,21763,20498
22522,22068,124,1,124,124,9.0,9,6.57,6.57,G,1.0,2.0,JI,124,87.52499999999998,52.04166666666666,58.40000000000001,49.7,68.67500000000001,131.11666666666667,321.525,453.7333333333333,469.83333333333337,475.5333333333334,489.9500000000001,556.2583333333333,609.9833333333332,666.05,833.1416666666665,972.741666666667,1029.575,1011.45,868.0083333333333,602.1916666666667,431.35833333333335,335.7,222.39166666666668,137.88333333333333,10934.766666666665,0,2322.241666666667,1470.2,1443.6750000000004,212644.0,0.0,0.0,22068,22522
25512,24481,125,1,125,125,9.0,9,4.43,4.43,G,1.0,2.0,IJ,125,70.11666666666667,42.3,36.2,27.116666666666664,40.68333333333334,101.06666666666666,277.1083333333333,357.7999999999999,379.175,397.65,449.55000000000007,532.9833333333333,598.8916666666667,669.3666666666667,812.4000000000002,943.0416666666669,995.075,998.325,917.6416666666665,626.2166666666667,447.375,357.5166666666667,218.74166666666665,131.375,10427.716666666667,0,2250.791666666667,1543.8583333333331,1371.425,217565.0,0.0,0.0,25512,24481
29559,28780,126,1,126,126,9.0,9,1.59,1.59,G,2.0,2.0,IJ,126,94.5,88.11666666666666,70.23333333333333,50.48333333333333,62.7,131.35,296.53333333333325,335.69999999999993,382.53333333333336,427.2,508.6166666666666,623.3333333333334,696.8666666666666,760.8666666666669,984.5,1242.6833333333334,1379.9333333333334,1395.216666666667,1158.65,749.1833333333334,554.6,424.6,262.71666666666664,155.38333333333333,12836.500000000002,0,2589.683333333333,1907.833333333333,1763.3333333333337,217648.0,0.0,0.0,29559,28780
20498,21763,127,1,127,127,9.0,9,7.89,7.89,G,2.0,2.0,JI,127,59.23333333333333,44.43333333333334,49.13333333333333,93.61666666666667,261.1,774.2,1140.4,1031.8666666666668,823.8666666666666,672.1833333333333,593.6666666666667,581.65,583.5166666666668,591.2333333333333,625.3833333333333,649.3833333333333,648.3333333333334,636.5999999999998,541.75,413.8,365.4000000000001,281.4,162.98333333333338,99.78333333333332,11724.916666666664,0,2350.066666666666,955.55,1417.0833333333335,217486.0,0.0,0.0,21763,20498
32003,29559,128,1,128,128,9.0,9,0.96,0.96,G,2.0,2.0,JI,128,112.38333333333334,84.71666666666665,73.18333333333334,69.96666666666665,79.54999999999998,116.51666666666668,288.83333333333326,336.1,382.15,428.35,507.9,621.2833333333333,699.4833333333335,772.6166666666669,997.7,1256.1333333333334,1403.3166666666666,1409.4666666666665,1171.983333333333,757.5666666666667,559.4833333333332,428.7166666666666,264.0,155.38333333333338,12976.783333333335,0,2601.283333333334,1929.55,1827.3833333333332,213302.0,0.0,0.0,29559,32003
22522,23701,129,1,129,129,9.0,9,5.45,5.45,G,1.0,2.0,IJ,129,75.81666666666666,52.38333333333333,64.45,76.98333333333333,94.66666666666669,148.4,349.12499999999994,442.94166666666666,426.9333333333333,439.38333333333327,487.41666666666663,567.175,614.8249999999998,679.2333333333333,826.2249999999998,970.375,1040.7083333333335,1050.6166666666666,951.7333333333331,645.0333333333333,442.3,362.03333333333336,269.7166666666667,154.80000000000004,11233.275000000003,0,2348.65,1596.7666666666669,1593.15,212676.0,0.0,0.0,22522,23701
91725,184458,130,2,130,130,90.0,90,8.93,6.99,G,4.0,0.0,IJ,130,343.9333333333333,224.96666666666667,231.8333333333333,209.76666666666668,441.7666666666667,1512.5,3674.9,5382.233333333334,5090.466666666666,3981.2333333333336,3227.666666666666,3290.100000000001,3367.366666666667,3494.4999999999995,3889.333333333334,4499.166666666668,4901.566666666667,4524.466666666666,3914.066666666666,2912.5333333333333,2131.1,1833.0666666666662,1192.1666666666665,646.1999999999998,64916.89999999999,0,13379.63333333333,6826.6,7254.799999999997,6400.0,195466.0,195467.0,91725,184458
199521,199270,131,2,131,131,90.0,90,8.22,6.28,H,1.0,0.0,IJ,131,11.75,6.891666666666667,6.7666666666666675,5.908333333333332,9.141666666666666,19.241666666666667,53.49999999999999,119.88333333333335,133.92499999999998,139.35000000000002,132.59166666666664,145.2166666666666,171.69166666666666,191.3583333333333,230.4,356.00833333333327,555.275,769.1583333333333,588.2166666666667,233.625,110.64166666666664,103.675,71.59166666666665,53.45,4219.258333333337,1,640.8583333333332,821.8416666666669,379.81666666666655,6187.0,195521.0,195270.0,92109,184872
90513,92204,132,1,132,132,90.0,90,8.05,6.11,G,3.0,0.0,IJ,132,554.6500000000001,370.5,289.9000000000001,240.85,438.025,1109.775,2667.425,4605.425,4857.15,4355.35,3877.0000000000005,3754.025,3790.375,3742.025,3964.1500000000005,4413.725,4855.85,4898.425,4228.525,2857.475000000001,2226.875,2110.925,1509.1,911.35,66628.87500000001,0,15163.425,7086.0,8652.175,6133.0,0.0,0.0,90513,92204
184922,99586,133,1,133,133,90.0,90,15.13,13.2,G,5.0,0.0,IJ,133,449.8333333333334,266.0416666666667,199.29166666666663,209.16666666666669,338.95833333333326,871.375,1836.8333333333328,2570.833333333333,2785.875,3088.958333333333,3184.6249999999995,3412.9583333333326,3611.75,3735.583333333334,4235.625,5287.291666666666,6312.333333333334,6681.750000000001,5672.916666666668,3450.708333333333,2520.416666666666,2205.833333333333,1433.208333333333,824.4583333333331,65186.62500000001,0,13944.916666666664,9123.625,8447.208333333336,6660.0,0.0,0.0,184922,99586
199059,199778,134,2,134,134,90.0,90,12.89,10.95,H,1.0,0.0,IJ,134,25.91666666666667,20.608333333333334,18.116666666666667,16.308333333333334,27.924999999999994,69.3,256.95833333333326,733.9750000000001,778.2083333333333,425.0416666666666,256.9,250.09166666666673,253.35,256.05833333333334,276.05833333333334,331.48333333333323,350.6083333333333,356.625,292.08333333333337,224.075,164.40833333333333,134.525,82.775,49.14166666666666,5650.541666666669,0,1016.4,516.1583333333333,0.0,222057.0,195059.0,195778.0,95797,93004
104623,103127,135,1,135,135,90.0,90,19.41,17.48,G,3.0,0.0,IJ,135,260.35,185.55,170.7,180.4,331.725,898.325,2195.625,3050.7,2514.600000000001,1914.0750000000003,1564.4,1569.2,1593.225,1636.3250000000003,1747.15,1830.075,1891.9500000000003,1772.325,1492.8249999999996,1181.625,940.1500000000002,829.8499999999998,580.175,388.475,30719.80000000001,0,6363.1500000000015,2674.45,3867.375,220335.0,0.0,0.0,104623,103127
199080,199116,136,2,136,136,90.0,90,10.9,8.960000000000003,H,1.0,0.0,IJ,136,14.175,10.266666666666667,7.966666666666666,7.941666666666666,9.216666666666667,16.933333333333334,44.69166666666666,79.78333333333333,93.75,111.21666666666664,118.28333333333332,120.28333333333332,125.55833333333334,147.88333333333338,205.73333333333335,333.21666666666675,487.725,625.975,401.1416666666667,190.875,126.00833333333334,123.66666666666666,75.7333333333333,36.4,3514.425,0,512.0083333333333,592.0166666666667,0.0,222058.0,195080.0,195116.0,184259,184350
89072,89381,137,1,137,137,90.0,90,4.54,2.6,G,3.0,0.0,IJ,137,449.05,289.9750000000001,230.075,209.875,363.65,1021.4250000000002,2610.025,4970.55,5038.25,4210.3,3419.275,3341.225,3417.5499999999993,3276.9999999999995,3609.5,4285.0,4841.325,4649.825,3680.975,2362.5000000000005,1881.35,1824.325,1296.3750000000002,766.2500000000001,62045.65000000004,0,13455.05,6043.475,7310.925,6199.0,0.0,0.0,89072,89381
99727,96448,138,2,138,138,90.0,90,15.13,13.2,G,3.0,0.0,IJ,138,352.7000000000001,249.6,221.85,244.25000000000003,536.725,1698.8000000000004,3986.425,5254.475,4829.75,4147.900000000001,3342.1500000000005,3252.825,3186.975,3112.525,3273.9999999999995,3420.8750000000005,3394.725,3331.8,2805.025,2172.8,1777.4249999999997,1462.3,994.2750000000002,605.6000000000001,57655.77499999999,0,12894.475,4977.825,6980.825000000002,6699.0,195096.0,195058.0,99727,96448
89381,89091,139,1,139,139,90.0,90,6.67,4.73,G,3.0,0.0,IJ,139,406.35,254.275,193.275,164.85,310.5,886.125,2339.825,4541.375000000001,4582.425,3849.3,3104.6,2954.850000000001,3026.15,2950.8249999999994,3251.475,3934.25,4365.75,4257.150000000001,3550.45,2197.75,1702.6,1650.975,1190.575,706.4500000000002,56372.14999999997,0,12036.425,5748.2,6579.85,221895.0,0.0,0.0,89381,89091
199017,199018,140,2,140,140,90.0,90,8.93,6.99,H,1.0,0.0,IJ,140,15.233333333333334,10.075,9.308333333333334,8.35,5.633333333333334,7.0,27.48333333333333,86.2,105.075,88.33333333333331,77.52499999999998,71.29166666666666,74.37499999999999,123.225,181.525,297.4000000000001,450.36666666666673,569.5750000000002,388.03333333333336,182.85833333333332,127.56666666666666,137.90000000000003,100.11666666666667,51.20833333333333,3195.658333333332,1,346.41666666666663,570.8916666666667,465.3916666666667,6409.0,195017.0,195018.0,92408,184228
184186,88562,141,1,141,141,90.0,90,3.02,1.08,G,4.0,0.0,IJ,141,479.6,310.56666666666666,264.0333333333333,238.66666666666663,422.76666666666665,1117.1333333333334,2616.5,4397.7,4101.033333333334,3483.7666666666664,3021.5,2977.4999999999995,3052.1666666666674,3047.1666666666674,3433.0333333333338,4124.299999999999,4910.366666666666,5109.9000000000015,3779.3666666666677,2404.366666666666,1918.333333333333,1864.7,1393.833333333333,854.2,59322.49999999999,0,12098.333333333336,6183.733333333334,7746.7,222044.0,0.0,0.0,184186,88562
103329,103705,142,1,142,142,90.0,90,19.41,17.48,G,4.0,0.0,IJ,142,300.33333333333326,232.53333333333327,198.2,195.63333333333333,248.13333333333333,480.7,813.1,1163.5333333333335,1275.766666666667,1477.2666666666662,1621.5999999999997,1762.6,1832.7,1907.4,2212.166666666666,2820.1333333333337,3354.0000000000005,3419.0333333333333,2633.0333333333333,1632.0,1170.9333333333334,969.6,646.4666666666665,427.66666666666674,32794.53333333333,0,7124.299999999998,4265.033333333333,4389.5,9453.0,0.0,0.0,103329,103705
199489,199771,143,2,143,143,90.0,90,10.9,8.960000000000003,H,1.0,0.0,IJ,143,21.225,17.491666666666667,15.166666666666668,14.833333333333336,20.866666666666667,41.958333333333336,153.76666666666662,427.13333333333327,399.1416666666667,237.8083333333333,146.94166666666666,137.93333333333334,141.425,142.39166666666668,164.88333333333333,227.39166666666665,280.19166666666666,332.2916666666667,226.10833333333332,127.73333333333336,83.7,72.34166666666668,50.71666666666668,39.125,3522.5666666666643,0,568.6916666666667,353.8416666666667,0.0,6276.0,195489.0,195771.0,184348,91762
101281,100679,144,1,144,144,90.0,90,16.96,15.03,G,3.0,0.0,IJ,144,231.625,162.9,150.375,161.55,317.775,911.925,2389.975000000001,3631.275,3069.6,2199.4,1574.1,1499.375,1500.15,1509.2,1664.7249999999997,1818.625,1779.85,1659.55,1400.2499999999998,1084.725,863.925,763.2999999999998,534.15,352.1,31230.42499999998,0,6082.825,2484.9749999999995,3537.7000000000007,6737.0,0.0,0.0,101281,100679
88895,88118,145,1,145,145,90.0,90,3.02,1.08,G,4.0,0.0,IJ,145,321.6,219.50000000000003,202.3,196.43333333333328,404.33333333333326,1331.3,3243.8,5104.4,5000.466666666668,3821.333333333334,2850.433333333333,2779.166666666666,2737.266666666666,2839.433333333333,3038.433333333333,3485.100000000001,3783.2666666666655,3677.7666666666664,3460.100000000001,2567.0333333333333,1703.533333333333,1498.466666666667,1111.033333333333,642.8333333333333,56019.33333333334,0,11206.3,6027.133333333332,6300.033333333333,45781.0,0.0,0.0,88895,88118
89017,89337,146,1,146,146,90.0,90,6.67,4.73,G,3.0,0.0,IJ,146,310.925,197.475,212.425,179.75,401.85,1393.7000000000003,3286.425,4766.475,4530.9000000000015,3649.175,2952.0749999999994,2899.275,2977.475,3165.475000000001,3484.85,4185.275,4551.250000000001,4294.400000000001,3902.9,2812.25,1899.75,1657.575,1133.825,635.1,59480.57500000001,0,11994.3,6715.15,6628.675000000001,6126.0,0.0,0.0,89017,89337
92109,184872,147,2,147,147,90.0,90,8.22,6.28,G,3.0,0.0,IJ,147,306.2,191.525,204.52500000000003,179.275,407.3,1458.475,3577.4499999999994,5210.175,4881.475,3869.475,3131.525,3139.0000000000005,3203.35,3356.35,3698.05,4260.1,4552.575,3936.575,3555.825,2758.85,1979.0250000000003,1699.125,1107.775,601.625,61265.625,0,12830.225,6314.674999999998,6676.374999999999,6187.0,195521.0,195270.0,92109,184872
199021,199022,148,2,148,148,90.0,90,12.89,10.95,H,1.0,0.0,IJ,148,12.858333333333334,6.183333333333334,5.083333333333332,5.483333333333333,11.075,21.05,56.40833333333334,100.375,118.025,159.16666666666663,186.44166666666663,206.58333333333331,228.275,245.46666666666667,316.6000000000001,486.6166666666666,752.9583333333331,1028.966666666667,693.3499999999998,336.975,223.6,198.93333333333328,111.85833333333332,53.59166666666666,5565.925000000001,0,866.7666666666665,1030.3249999999998,0.0,6300.0,195021.0,195022.0,184352,95974
89072,89381,149,1,149,149,90.0,90,5.49,3.55,G,3.0,0.0,IJ,149,465.3999999999999,301.8,233.25,207.45,365.325,1009.1749999999998,2564.0250000000005,4894.55,5016.774999999999,4257.4,3442.325,3349.3,3403.6250000000005,3266.475,3592.975000000001,4263.875,4773.9,4618.05,3733.85,2362.45,1865.2,1812.175,1292.325,775.875,61867.55,0,13461.725,6096.299999999998,7318.799999999998,6199.0,0.0,0.0,89072,89381
89098,88992,150,1,150,150,90.0,90,4.53,2.59,G,3.0,0.0,IJ,150,357.45,231.675,238.3,203.075,410.525,1390.0000000000002,3388.8749999999995,5085.374999999999,4931.325000000002,4061.875,3267.525,3212.625,3292.5,3521.7000000000007,3847.65,4566.6,4993.125,4958.2,4539.1,3180.0750000000007,2062.7250000000004,1819.975,1265.975,719.05,65545.3,0,13294.35,7719.175,7308.75,221369.0,0.0,0.0,89098,88992
89337,89098,151,1,151,151,90.0,90,5.45,3.51,G,3.0,0.0,IJ,151,273.125,188.15,216.45,204.725,369.75,1306.275,3327.3,5041.475,4917.575000000002,3964.0,3163.35,3123.8,3209.475000000001,3460.525,3795.4250000000006,4499.2,4926.45,4881.55,4439.475,2978.3250000000007,1838.225,1589.375,1061.55,571.4000000000002,63346.95000000001,0,12957.15,7417.800000000001,6312.750000000001,6135.0,0.0,0.0,89337,89098
199096,199058,152,2,152,152,90.0,90,15.13,13.2,H,1.0,0.0,IJ,152,19.866666666666667,13.191666666666665,10.05,11.941666666666665,33.800000000000004,78.26666666666667,287.25,734.5916666666666,761.8249999999998,408.03333333333336,245.31666666666663,243.53333333333327,248.75833333333333,252.19166666666663,279.70833333333337,330.475,341.5416666666667,340.1166666666666,282.30833333333334,220.10833333333332,167.23333333333332,142.34166666666667,87.59999999999998,50.075,5590.124999999999,0,989.8,502.41666666666663,0.0,6699.0,195096.0,195058.0,99727,96448
100494,101360,153,1,153,153,90.0,90,16.96,15.03,G,3.0,0.0,IJ,153,234.57500000000005,146.025,107.375,121.475,177.125,431.2,926.7,1080.9,1165.525,1361.8249999999996,1475.025,1596.5749999999996,1673.325,1751.1249999999998,2100.725,2815.025,3570.9,3865.225,3113.4999999999995,1785.5,1296.4250000000004,1105.6,713.15,425.19999999999993,33040.02499999998,0,6496.05,4899.0,4326.95,6741.0,0.0,0.0,100494,101360
95797,93004,154,2,154,154,90.0,90,12.89,10.95,G,3.0,0.0,IJ,154,336.0499999999999,234.3,213.4,250.475,568.225,1820.975,4357.6,5851.95,5398.875,4539.375,3563.0,3441.1250000000005,3350.725000000001,3267.6749999999993,3340.2000000000007,3517.05,3430.524999999999,3328.275,2847.1250000000005,2167.375,1711.65,1424.9,989.0000000000001,613.9250000000002,60563.77499999998,0,13622.525,5014.5,6881.6500000000015,222057.0,195059.0,195778.0,95797,93004
