OBJECTID,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,ID,SRID,ARM,Year_2010,Direction_,Location,LOC_ERROR,estimated,PSRCEdgeID,Oneway,HOV_I,HOV_J,NewINode,NewJNode,Shape_Length
492,1,321,1,23922,4792,527,3.760000000000000,39000.000000000000000,Bothways,After Milepost 3.75 A: BOTHWAYS WYE CONNECTION SR 524,NO ERROR,46231.376342800002000,214500.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,44346,43181,2061.372974412253400
493,1,320,1,23976,4793,527,3.720000000000000,43000.000000000000000,Bothways,Before Milepost 3.73 A: BOTHWAYS WYE CONNECTION SR 524,NO ERROR,49738.394775399996000,213978.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,44346,45193,1470.327632290471700
494,1,130,2,23977,2865,104,23.980000000000000,7900.000000000000000,Bothways,After Milepost 24.10 A: BOTHWAYS INTERSECTION W 1ST ST NE,NO ERROR,9059.959030149999300,105190.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,45356,44863,1480.741450794551200
495,1,594,1,23983,2033,096,3.640000000000000,9100.000000000000000,Bothways,After Milepost 3.63 A: RIGHT INTERSECTION 53RD DR SE,NO ERROR,8489.137451169999600,177031.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,31227,31715,2288.355966876664300
496,1,330,1,23987,4782,527,8.869999999999999,20000.000000000000000,Bothways,After Milepost 8.86 A: BOTHWAYS WYE CONNECTION SR 96,NO ERROR,22388.842224100001000,198935.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,31030,31839,2429.681172439718900
497,1,132,1,24033,2862,104,24.180000000000000,4000.000000000000000,East Bound,"Before Milepost 24.32 A: RIGHT INTERSECTION NE W KINGSTON RD,  LEFT INTERSECTION IOWA AVE NE",NO ERROR,2346.563674930000200,201246.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,45744,45875,214.691832205714430
498,1,503,1,24058,49,002,25.780000000000001,13000.000000000000000,Bothways,Before Milepost 25.71 A: BOTHWAYS INTERSECTION 363RD AVE SE,NO ERROR,16764.872192399998000,192987.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,34411,34386,3291.626494772028300
499,1,502,1,24060,47,002,23.320000000000000,14000.000000000000000,Bothways,After Milepost 23.23 A: LEFT INTERSECTION SULTAN BASIN RD,NO ERROR,16764.872192399998000,179134.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,34861,34478,2475.512207735533100
500,1,401,1,24063,9,002,14.440000000000000,26000.000000000000000,Bothways,"Before Milepost 14.37 A: LEFT OFF RAMP SR 522,  LEFT ON RAMP SR 522",NO ERROR,23246.637207000000000,218122.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,35061,34216,2624.785948723716500
501,1,140,4,24066,2871,104,16.300000000000001,5600.000000000000000,Bothways,Before Milepost 16.51 A: RIGHT INTERSECTION GAMBLE WAY,NO ERROR,4791.926589970000400,216726.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,35107,35639,5139.404825987669000
502,1,403,1,24068,4532,522,24.609999999999999,16000.000000000000000,Bothways,At Milepost 24.61 A: BEGIN BOTHWAYS BRIDGE SR 2,NO ERROR,19709.169372600001000,217717.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,34809,35705,1873.355606924843900
503,1,500,1,24095,45,002,22.460000000000001,17000.000000000000000,Bothways,"After Milepost 22.37 A: RIGHT INTERSECTION JW MANN RD,  LEFT INTERSECTION 5TH ST",NO ERROR,18968.133911100002000,193558.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,35309,35517,2290.134280603007500
504,1,505,1,24125,51,002,27.989999999999998,12000.000000000000000,Bothways,Before Milepost 27.92 A: BOTHWAYS INTERSECTION 1ST ST,NO ERROR,16764.872192399998000,180534.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,34876,36976,6077.476514392488800
505,1,139,2,24147,2870,104,19.280000000000001,5500.000000000000000,Bothways,At Milepost 19.48 A: PTR LOCATION R095,NO ERROR,4453.422698970000100,208532.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,42363,35898,13677.304029240149000
506,1,409,1,24186,4356,522,22.500000000000000,25000.000000000000000,Bothways,Before Milepost 22.51 A: LEFT ON RAMP 164TH ST,NO ERROR,35928.701049800002000,217779.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,38227,39539,3205.452330688765400
507,1,313,1,24227,4800,527,1.590000000000000,19000.000000000000000,Bothways,After Milepost 1.58 A: LEFT INTERSECTION 240TH ST SE,NO ERROR,17835.757934599998000,190293.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,50118,49370,1519.666631028053000
508,1,293,1,24246,2841,104,28.309999999999999,42000.000000000000000,Bothways,"After Milepost 28.83 A: RIGHT INTERSECTION MERIDIAN AVE N,  LEFT INTERSECTION 76TH AVE W",NO ERROR,35320.076782199998000,200487.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,50388,50359,1324.076955262128600
509,1,312,1,24267,4801,527,1.570000000000000,14000.000000000000000,Bothways,Before Milepost 1.58 A: LEFT INTERSECTION 240TH ST SE,NO ERROR,11428.122650100000000,215527.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,50118,52259,4596.133203720863100
510,1,410,1,24304,4428,522,19.239999999999998,25000.000000000000000,Bothways,After Milepost 19.23 A: RIGHT ON RAMP ECHO LAKE RD,NO ERROR,35928.701049800002000,224084.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,39545,186030,15735.124853418140000
511,1,506,2,24310,54,002,29.570000000000000,7900.000000000000000,Bothways,"After Milepost 29.48 A: RIGHT INTERSECTION GUNN RD,  LEFT INTERSECTION PICKLE FARM RD",NO ERROR,6374.191085819999900,185239.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,36976,40666,16102.081425273229000
512,1,142,2,24313,816,003,57.930000000000000,14000.000000000000000,Bothways,After Milepost 58.13 A: LEFT INTERSECTION SUNSET WAY NE,NO ERROR,14366.049469000000000,103548.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,41597,39139,6931.454823364290000
513,1,564,1,24375,1064,003,55.829999999999998,16000.000000000000000,Bothways,"After Milepost 56.03 A: RIGHT INTERSECTION TYTLER RD NE,  LEFT INTERSECTION PIONEER WAY NW",NO ERROR,14274.686309799999000,216736.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,42273,44562,4109.841127678075300
514,1,508,1,24379,57,002,35.689999999999998,6100.000000000000000,Bothways,Before Milepost 35.62 A: LEFT INTERSECTION INDEX-GALENA RD,NO ERROR,6374.191085819999900,222681.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,44762,42125,14132.936887448855000
515,1,138,1,24403,2868,104,20.390000000000001,16000.000000000000000,Bothways,After Milepost 20.58 A: RIGHT INTERSECTION SR 307,NO ERROR,11216.656585700001000,208762.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,43382,44445,7857.962638459441200
516,1,297,1,24446,2835,104,31.199999999999999,17000.000000000000000,Bothways,"After Milepost 31.72 A: LEFT INTERSECTION 40TH PL NE,  LEFT INTERSECTION NE 184TH ST",NO ERROR,15478.559906000000000,215550.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,53784,54372,1333.305317183145200
517,1,309,1,24450,4393,522,9.920000000000000,27000.000000000000000,Bothways,"After Milepost 9.92 A: RIGHT INTERSECTION NE 180TH ST,  LEFT INTERSECTION 101ST AVE NE",NO ERROR,28959.968872099998000,202080.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,54090,54014,845.433177820670040
518,1,308,1,24452,4446,522,9.770000000000000,37000.000000000000000,Bothways,Before Milepost 9.79 A: RIGHT WYE CONNECTION SR 522,NO ERROR,30478.783569300002000,12852.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,54136,53986,679.779814005214010
519,1,154,1,24462,3631,307,0.010000000000000,17000.000000000000000,Bothways,"After Milepost 0.00 A: BOTHWAYS INTERSECTION SR 305,  BEGIN ROUTE",NO ERROR,16746.258087200000000,208133.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,54355,183506,642.149575174547750
520,1,271,1,24473,1553,099,35.490000000000002,34000.000000000000000,Bothways,After Milepost 41.74 A: LEFT INTERSECTION N 170TH ST,NO ERROR,30508.443725599998000,13572.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,54405,55020,1327.440158337054500
521,1,306,2,24505,4568,522,9.090000000000000,32000.000000000000000,Bothways,Before Milepost 9.10 A: RIGHT INTERSECTION 96TH AVE NE,NO ERROR,23433.584655800001000,202190.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,198172,55317,657.960576499408260
522,1,135,1,24561,2831,104COKNGSTN,0.250000000000000,3800.000000000000000,West Bound,Before Milepost 24.79 A: BOTHWAYS INTERSECTION IOWA AVE,NO ERROR,1196.497905730000000,107136.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,46423,45795,1377.459247300594600
523,1,133,1,24660,2861,104,24.199999999999999,4300.000000000000000,East Bound,"After Milepost 24.32 A: RIGHT INTERSECTION NE W KINGSTON RD,  LEFT INTERSECTION IOWA AVE NE",NO ERROR,1664.616012570000100,208749.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,46423,45875,1095.994574415342200
524,1,319,1,24661,4794,527,2.940000000000000,40000.000000000000000,Bothways,"After Milepost 2.93 A: RIGHT INTERSECTION CANYON PARK BLVD,  LEFT INTERSECTION 220TH ST SE",NO ERROR,54777.264404299996000,193317.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,45504,46676,2204.974057252071800
525,1,563,1,24702,447,003,55.810000000000002,18000.000000000000000,Bothways,"Before Milepost 56.03 A: RIGHT INTERSECTION TYTLER RD NE,  LEFT INTERSECTION PIONEER WAY NW",NO ERROR,17650.760620100002000,106683.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,47630,44562,5364.579725843629600
526,1,289,1,24705,2850,104,26.300000000000001,18000.000000000000000,Bothways,Before Milepost 26.43 A: BOTHWAYS INTERSECTION 100TH AVE W,NO ERROR,17875.531372099998000,193004.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,47066,47878,1891.851167039745200
527,1,291,1,24774,2847,104,27.260000000000002,21000.000000000000000,Bothways,Before Milepost 27.39 A: BOTHWAYS INTERSECTION 236TH ST SW,NO ERROR,20236.383117699999000,214232.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,48228,48889,1434.762880957261600
528,1,299,1,24887,4567,522,1.830000000000000,33000.000000000000000,Bothways,After Milepost 1.82 A: BOTHWAYS INTERSECTION NE 98TH ST,NO ERROR,18847.826080300001000,22831.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,64610,64298,743.946191814570400
529,1,302,1,25075,4516,522,5.810000000000000,37000.000000000000000,Bothways,Before Milepost 5.82 A: LEFT WYE CONNECTION SR 104,NO ERROR,42941.460775400003000,202167.000000000000000,2.000000000000000,194963.000000000000000,194894.000000000000000,55097,54956,556.161635274376520
530,1,301,1,25117,4445,522,4.230000000000000,40000.000000000000000,Bothways,"After Milepost 4.22 A: RIGHT INTERSECTION NE 145TH ST,  LEFT INTERSECTION SR 523-NE 145TH ST",NO ERROR,46036.898212400003000,16303.000000000000000,2.000000000000000,194865.000000000000000,195300.000000000000000,58459,57708,1357.973230911943100
531,1,7,1,25291,1343,005,170.110000000000010,192000.000000000000000,Bothways,After Milepost 170.04 A: LEFT OFF RAMP NE 45TH ST*NE 50TH ST,NO ERROR,159746.846679999990000,5584.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,70850,70374,701.164191489285940
532,1,7,1,25297,1343,005,170.110000000000010,192000.000000000000000,Bothways,After Milepost 170.04 A: LEFT OFF RAMP NE 45TH ST*NE 50TH ST,NO ERROR,159746.846679999990000,2355.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,70371,71071,1014.353194885676000
533,1,5,1,25300,5865,005S116963,0.420000000000000,5200.000000000000000,South Bound,On S1 RAMP (RAVENNA BLVD TO SR 5 SB) After LEFT OFF RAMP REVERSIBLE LANES,NO ERROR,86833.743164100000000,5589.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,70814,183887,1231.421415941346600
534,1,509,5,25382,58,002,35.719999999999999,5200.000000000000000,Bothways,After Milepost 35.63 A: LEFT WYE CONNECTION INDEX-GALENA RD,NO ERROR,4336.329315189999800,202621.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,64063,44762,69145.569762504558000
535,1,514,2,25464,64,002,50.200000000000003,4800.000000000000000,Bothways,At Milepost 50.12 A: PTR LOCATION R038,NO ERROR,2844.930221560000100,22242.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,64056,64063,13248.225136223309000
536,1,513,1,25491,66,002,56.770000000000003,4900.000000000000000,Bothways,Before Milepost 56.70 A: LEFT INTERSECTION DECEPTION FALLS PARKING,NO ERROR,2844.930221560000100,22715.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,64056,62669,50659.783354289575000
537,1,159,1,25495,3639,305,4.280000000000000,21000.000000000000000,Bothways,After Milepost 4.29 A: LEFT WYE CONNECTION W DAY RD,NO ERROR,19490.423644999999000,111008.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,68159,63819,9133.986020147600400
538,1,339,1,25529,3429,202,8.230000000000000,35000.000000000000000,Bothways,After Milepost 8.24 A: RIGHT WYE CONNECTION E LK SAMMAMISH PKWY,NO ERROR,41335.346801799999000,203344.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,72527,73995,2504.149003873840200
539,1,342,1,25728,3425,202,12.250000000000000,14000.000000000000000,Bothways,"After Milepost 12.26 A: RIGHT INTERSECTION PVT RD,  LEFT INTERSECTION 236TH AVE NE",NO ERROR,17198.879150400000000,36973.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,77599,78748,3895.533026855094200
540,1,158,1,25995,3640,305,4.240000000000000,18000.000000000000000,Bothways,Before Milepost 4.27 A: RIGHT WYE CONNECTION E DAY RD,NO ERROR,12177.954803500001000,208111.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,68159,71536,6112.177003723913000
541,1,278,1,26334,2502,099,28.460000000000001,69000.000000000000000,Bothways,"Before Milepost 34.73 A: RIGHT OFF RAMP N 38TH ST,  LEFT ON RAMP N 38TH ST,  END BOTHWAYS BRIDGE GEO WASHINGTON MEM",NO ERROR,91263.545288099995000,5668.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,76069,75249,1613.781273265752400
542,1,341,1,26344,3427,202,10.260000000000000,14000.000000000000000,Bothways,"After Milepost 10.27 A: RIGHT INTERSECTION SAHALEE WAY NE,  LEFT INTERSECTION 208TH AVE NE",NO ERROR,16380.539978000001000,34683.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,75712,74917,3549.362024081649500
543,1,163,1,26676,3644,305,0.180000000000000,7000.000000000000000,Bothways,Before Milepost 0.21 A: LEFT WYE CONNECTION WINSLOW WAY,NO ERROR,3048.060325620000200,2326.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,81066,81520,989.032727624933270
544,1,2,1,26684,3669,303,3.900000000000000,36000.000000000000000,Bothways,Before Milepost 3.75 A: BOTHWAYS INTERSECTION MC WILLIAMS RD,NO ERROR,31438.437927200001000,208515.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,83483,81502,2984.056191363955300
545,1,343,1,26695,3424,202,13.800000000000001,13000.000000000000000,Bothways,Before Milepost 13.83 A: LEFT INTERSECTION NE AMES LAKE RD,NO ERROR,11842.975769000001000,215844.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,82031,80632,4120.733909278727900
546,1,609,1,26761,2563,099,23.109999999999999,73000.000000000000000,Bothways,At Milepost 29.37 A: PTR LOCATION R101,NO ERROR,103648.875244000000000,6420.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,92882,91402,1978.144248843804700
547,1,531,1,26784,3619,310,0.530000000000000,32000.000000000000000,Bothways,Before Milepost 0.54 A: RIGHT INTERSECTION OYSTER BAY AVE,NO ERROR,17409.119903600000000,208019.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,93238,92788,2234.025149341329800
548,1,198,1,26870,3655,304,1.680000000000000,22000.000000000000000,Bothways,After Milepost 1.68 A: RIGHT WYE CONNECTION SR 304,NO ERROR,13007.926376300000000,108254.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,94426,94413,763.804047530529370
549,1,346,1,26898,3420,202,20.809999999999999,8300.000000000000000,Bothways,After Milepost 20.82 A: RIGHT INTERSECTION CHIEF KANIM MIDDLE SCHL,NO ERROR,8122.644363399999700,205084.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,95023,95735,3711.830104874347900
550,1,215,1,27302,6098,016R502678,0.208000000000000,6300.000000000000000,South Bound,On R5 RAMP (SR 16 SB TO CLIFTON RD) After LEFT INTERSECTION SR 16 SB,NO ERROR,3538.211120609999900,111121.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,185976,104075,1675.262841409395400
551,1,609,1,27458,2563,099,23.109999999999999,73000.000000000000000,Bothways,At Milepost 29.37 A: PTR LOCATION R101,NO ERROR,103648.875244000000000,6427.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,91400,92880,1978.746155907714200
552,1,534,1,27491,3615,310,1.650000000000000,16000.000000000000000,Bothways,Before Milepost 1.66 A: BOTHWAYS INTERSECTION WYCOFF AVE,NO ERROR,4535.242488859999900,208120.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,93145,93627,829.457534988846080
553,1,624,1,27574,3056,160,4.830000000000000,5700.000000000000000,Bothways,Before Milepost 4.84 A: RIGHT INTERSECTION BANNER RD SE,NO ERROR,5252.614768980000000,201282.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,107343,107216,5580.759664538133600
554,1,437,1,27584,2117,090,28.289999999999999,45000.000000000000000,Bothways,Before Milepost 30.23 A: LEFT ON RAMP SR 202,NO ERROR,38832.893310500003000,6873.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,107612,111435,17301.608219413443000
555,1,202,1,27589,3055,160,5.590000000000000,3500.000000000000000,Bothways,After Milepost 5.58 A: RIGHT INTERSECTION PETERSON RD SE,NO ERROR,4525.699646000000000,107478.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,107421,107368,3086.317747107412700
