periods_left_min,periods_left_max,outbound,tour_purpose_grouped,half_tour_stops_remaining_grouped,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,All
14,14,False,mand,0,0.0,0.0,0.0033772415299990707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039866813086949886,0.06106867384461623,0.13420664366147397,0.5604897942284508,0.2404589786045904,0.0,0.0,0.0,1.0
14,14,False,mand,1,0.0,0.0037643020108733055,0.0011332919716303274,0.0037905203949351826,0.0033340511913639587,0.026179968505326206,0.028907442783047292,0.038311432545943,0.1194415984078783,0.1619261911883959,0.23040181851937017,0.187787165806023,0.09531514905776096,0.08968429531016887,0.010022772307283151,0.0,0.0,0.0,1.0
15,15,False,non_mand,0,0.0,0.057413451776166545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1961820940395997,0.0,0.13064250409039857,0.24158306906700455,0.37417888102683067,0.0,0.0,1.0
15,15,False,non_mand,1,0.0,0.00784609733607356,0.0,0.018830435099116513,0.12073913507094136,0.00422521920632767,0.07932953763338378,0.08451882519287743,0.058800778110109746,0.19190671568286252,0.24146462290957643,0.14785795575262364,0.00641666022052761,0.019454491969286863,0.0159605454999825,0.002648980316310095,0.0,0.0,1.0
15,15,False,mand,0,0.0,0.003646412999107081,0.007224563569452603,0.0,0.0,0.0,0.0,0.0,0.0071428761765414475,0.000739452073541597,0.0,0.002880486087749113,0.032970004465393804,0.10890153053716253,0.5803684069351596,0.25612626715589254,0.0,0.0,1.0
15,15,False,mand,1,0.0,0.02399146378580486,0.0,0.0010000941555768576,0.011786930309132235,0.005872386175022905,0.004441095924435771,0.030391969542886466,0.14574929611021734,0.18038938583822653,0.23462482076481364,0.1665464724353885,0.055482772260258315,0.05523602151902075,0.041673472325633946,0.042813818853581806,0.0,0.0,1.0
16,16,False,non_mand,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04105648182543499,0.04648758833402172,0.0,0.4657795382885866,0.44667639155195654,0.0,1.0
16,16,False,non_mand,1,0.01565891942274954,0.0,0.00312334895420144,0.0,0.02168389525352639,0.2550376290185876,0.01327939114367336,0.022827501301536917,0.028799044951178594,0.0052190336830897485,0.04426636598600639,0.026657368194397013,0.09740567204834155,0.39672041710878286,0.05990248623184587,0.0,0.00941892670208229,0.0,1.0
16,16,False,mand,0,0.0,0.0,0.0,0.07008901132887514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03910763675596656,0.03796149253593283,0.42189818515031235,0.43094367422891305,0.0,1.0
16,16,False,mand,1,0.0,0.0,0.0,0.004451592216453809,0.008825758251593964,0.0020264710836095695,0.0,0.017610811708714914,0.05310884702108631,0.15446811789129855,0.30899920801805325,0.18687966885864946,0.095835728784583,0.0840845977329969,0.056363838170713644,0.024461093935196958,0.0028842663270502696,0.0,1.0
17,23,False,non_mand,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018166235163099967,0.0,0.0,0.0,0.0,0.5510916414844215,0.43074212335247863,1.0
17,23,False,non_mand,1,0.03633537631333589,0.0,0.1078020484760545,0.032265830952840455,0.14375405338580208,0.03347085806979349,0.0,0.0,0.024907627707325054,0.03535119231728353,0.020612638213113016,0.0,0.02615793690235655,0.0,0.21003509059632441,0.03164236343363687,0.026849772137702253,0.2708152114944317,1.0
17,23,False,mand,0,0.0,0.0,0.0,0.0,0.06372349125412657,0.02519033318529552,0.010126605959970754,0.0,0.0,0.0,0.0,0.0,0.0,0.06076061230507434,0.0,0.060921108409930785,0.436630301493803,0.34264754739179926,1.0
17,23,False,mand,1,0.0,0.0,0.07758313947061184,0.0,0.0,0.015737537889569716,0.012326676490780609,0.10302378073729083,0.07565486378984541,0.21918117522075314,0.10665016087249711,0.1402929001548731,0.11126598006989738,0.06424236611313297,0.02109100796663782,0.03192236377769797,0.012034276587768539,0.008993770858643411,1.0
