w_geocode,Base,Zone,ParcelID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Keyport,3508,282840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,Bangor_South,3518,282597,82,81,80,79,78,78,77,76,75,74,73,72,72,71,70,70,69,68,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.31E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.31E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.31E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.31E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.31E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.31E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.31E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.31E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.31E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.31E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.30E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5.31E+14,PSNS,3626,369920,176,168,161,153,146,138,130,123,115,108,100,100,101,101,102,102,102,103,103,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,37617,38928,40239,41549,42860,44171,45482,46793,48103,49414,50725,50583,50440,50298,50156,50014,49871,49729,49587,49444,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302,49302
