Zone_id	zone_ordinal	Dest_eligible	External
2993	2993	1	8
2994	2994	1	8
2995	2995	1	8
2996	2996	1	8
2997	2997	1	8
2998	2998	1	10
2999	2999	1	10
3000	3000	1	10
3001	3001	1	10
3002	3002	1	10
3003	3003	1	10
3004	3004	1	10
3005	3005	1	10
3006	3006	1	10
3007	3007	1	10
3008	3008	1	10
3009	3009	1	10
3010	3010	1	10
3011	3011	1	10
3012	3012	1	10
3013	3013	1	10
3014	3014	1	8
3015	3015	1	8
3016	3016	1	10
3017	3017	1	10
3018	3018	1	10
3019	3019	1	10
3020	3020	1	10
3021	3021	1	10
3022	3022	1	10
3023	3023	1	10
3024	3024	1	10
3025	3025	1	10
3026	3026	1	10
3027	3027	1	10
3028	3028	1	10
3029	3029	1	10
3030	3030	1	10
3031	3031	1	10
3032	3032	1	10
3033	3033	1	10
3034	3034	1	10
3035	3035	1	10
3036	3036	1	10
3037	3037	1	10
3038	3038	1	10
3039	3039	1	10
3040	3040	1	10
3041	3041	1	10
3042	3042	1	10
3043	3043	1	10
3044	3044	1	10
3045	3045	1	10
3046	3046	1	10
3047	3047	1	10
3048	3048	1	10
3049	3049	1	10
3050	3050	1	10
3051	3051	1	10
3052	3052	1	10
3053	3053	1	10
3054	3054	1	10
3055	3055	1	10
3056	3056	1	10
3057	3057	1	10
3058	3058	1	10
3059	3059	1	10
3060	3060	1	10
3061	3061	1	10
3062	3062	1	10
3063	3063	1	10
3064	3064	1	10
3065	3065	1	10
3066	3066	1	10
3067	3067	1	10
3068	3068	1	10
3069	3069	1	10
3070	3070	1	10
3071	3071	1	10
3072	3072	1	10
3073	3073	1	10
3074	3074	1	10
3075	3075	1	10
3076	3076	1	10
3077	3077	1	10
3078	3078	1	8
3079	3079	1	8
3080	3080	1	8
3081	3081	1	8
3082	3082	1	8
3083	3083	1	8
3084	3084	1	8
3085	3085	1	8
3086	3086	1	8
3087	3087	1	8
3088	3088	1	8
3089	3089	1	8
3090	3090	1	8
3091	3091	1	8
3092	3092	1	8
3093	3093	1	8
3094	3094	1	8
3095	3095	1	8
3096	3096	1	8
3097	3097	1	8
3098	3098	1	8
3099	3099	1	8
3100	3100	1	8
3101	3101	1	8
3102	3102	1	8
3103	3103	1	8
3104	3104	1	8
3105	3105	1	8
3106	3106	1	8
3107	3107	1	8
3108	3108	1	8
3109	3109	1	8
3110	3110	1	8
3111	3111	1	8
3112	3112	1	8
3113	3113	1	8
3114	3114	1	8
3115	3115	1	8
3116	3116	1	8
3117	3117	1	8
3118	3118	1	8
3119	3119	1	8
3120	3120	1	8
3121	3121	1	8
3122	3122	1	8
3123	3123	1	8
3124	3124	1	8
3125	3125	1	8
3126	3126	1	8
3127	3127	1	8
3128	3128	1	8
3129	3129	1	8
3130	3130	1	8
3131	3131	1	8
3132	3132	1	8
3133	3133	1	10
3134	3134	1	10
3135	3135	1	10
3136	3136	1	10
3137	3137	1	10
3138	3138	1	10
3139	3139	1	10
3140	3140	1	10
3141	3141	1	10
3142	3142	1	10
3143	3143	1	10
3144	3144	1	10
3145	3145	1	10
3146	3146	1	10
3147	3147	1	10
3148	3148	1	10
3149	3149	1	10
3150	3150	1	10
3151	3151	1	10
3152	3152	1	10
3153	3153	1	10
3154	3154	1	10
3155	3155	1	10
3156	3156	1	10
3157	3157	1	10
3158	3158	1	10
3159	3159	1	10
3160	3160	1	10
3161	3161	1	10
3162	3162	1	10
3163	3163	1	10
3164	3164	1	10
3165	3165	1	10
3166	3166	1	10
3167	3167	1	10
3168	3168	1	10
3169	3169	1	10
3170	3170	1	10
3171	3171	1	10
3172	3172	1	10
3173	3173	1	10
3174	3174	1	10
3175	3175	1	10
3176	3176	1	10
3177	3177	1	8
3178	3178	1	8
3179	3179	1	8
3180	3180	1	8
3181	3181	1	8
3182	3182	1	8
3183	3183	1	8
3184	3184	1	8
3185	3185	1	8
3186	3186	1	8
3187	3187	1	8
3188	3188	1	8
3189	3189	1	8
3190	3190	1	8
3191	3191	1	8
3192	3192	1	8
3193	3193	1	8
3194	3194	1	8
3195	3195	1	8
3196	3196	1	8
3197	3197	1	8
3198	3198	1	8
3199	3199	1	8
3200	3200	1	8
3201	3201	1	8
3202	3202	1	8
3203	3203	1	8
3204	3204	1	8
3205	3205	1	8
3206	3206	1	8
3207	3207	1	8
3208	3208	1	8
3209	3209	1	8
3210	3210	1	8
3211	3211	1	8
3212	3212	1	8
3213	3213	1	8
3214	3214	1	10
3215	3215	1	10
3216	3216	1	10
3217	3217	1	10
3218	3218	1	10
3219	3219	1	10
3220	3220	1	10
3221	3221	1	10
3222	3222	1	10
3223	3223	1	10
3224	3224	1	10
3225	3225	1	10
3226	3226	1	10
3227	3227	1	10
3228	3228	1	10
3229	3229	1	10
3230	3230	1	10
3231	3231	1	10
3232	3232	1	10
3233	3233	1	10
3234	3234	1	10
3235	3235	1	10
3236	3236	1	10
3237	3237	1	10
3238	3238	1	10
3239	3239	1	10
3240	3240	1	10
3241	3241	1	10
3242	3242	1	10
3243	3243	1	10
3244	3244	1	10
3245	3245	1	10
3246	3246	1	10
3247	3247	1	10
3248	3248	1	8
3249	3249	1	8
3250	3250	1	8
3251	3251	1	8
3252	3252	1	8
3253	3253	1	8
3254	3254	1	8
3255	3255	1	8
3256	3256	1	8
3257	3257	1	8
3258	3258	1	8
3259	3259	1	8
3260	3260	1	8
3261	3261	1	8
3262	3262	1	10
3263	3263	1	8
3264	3264	1	8
3265	3265	1	8
3266	3266	1	8
3267	3267	1	8
3268	3268	1	8
3269	3269	1	8
3270	3270	1	10
3271	3271	1	10
3272	3272	1	10
3273	3273	1	10
3274	3274	1	8
3275	3275	1	10
3276	3276	1	8
3277	3277	1	8
3278	3278	1	10
3279	3279	1	10
3280	3280	1	10
3281	3281	1	10
3282	3282	1	10
3283	3283	1	10
3284	3284	1	10
3285	3285	1	10
3286	3286	1	10
3287	3287	1	10
3288	3288	1	10
3289	3289	1	10
3290	3290	1	10
3291	3291	1	10
3292	3292	1	10
3293	3293	1	10
3294	3294	1	10
3295	3295	1	10
3296	3296	1	10
3297	3297	1	10
3298	3298	1	10
3299	3299	1	10
3300	3300	1	10
3301	3301	1	10
3302	3302	1	10
3303	3303	1	10
3304	3304	1	10
3305	3305	1	10
3306	3306	1	10
3307	3307	1	10
3308	3308	1	10
3309	3309	1	10
3310	3310	1	10
3311	3311	1	10
3312	3312	1	10
3313	3313	1	10
3314	3314	1	10
3315	3315	1	10
3316	3316	1	10
3317	3317	1	10
3318	3318	1	10
3319	3319	1	10
3320	3320	1	10
3321	3321	1	10
3322	3322	1	10
3323	3323	1	8
3324	3324	1	8
3325	3325	1	8
3326	3326	1	8
3327	3327	1	8
3328	3328	1	8
3329	3329	1	10
3330	3330	1	10
3331	3331	1	10
3332	3332	1	10
3333	3333	1	10
3334	3334	1	10
3335	3335	1	10
3336	3336	1	10
3337	3337	1	10
3338	3338	1	10
3339	3339	1	10
3340	3340	1	10
3341	3341	1	10
3342	3342	1	10
3343	3343	1	10
3344	3344	1	10
3345	3345	1	10
3346	3346	1	10
3347	3347	1	10
3348	3348	1	10
3349	3349	1	10
3350	3350	1	10
3351	3351	1	10
3352	3352	1	10
3353	3353	1	10
3354	3354	1	10
3355	3355	1	10
3356	3356	1	10
3357	3357	1	10
3358	3358	1	10
3359	3359	1	10
3360	3360	1	10
3361	3361	1	10
3362	3362	1	10
3363	3363	1	10
3364	3364	1	10
3365	3365	1	10
3366	3366	1	10
3367	3367	1	10
3368	3368	1	8
3369	3369	1	8
3370	3370	1	8
3371	3371	1	10
3372	3372	1	10
3373	3373	1	10
3374	3374	1	10
3375	3375	1	10
3376	3376	1	10
3377	3377	1	10
3378	3378	1	10
3379	3379	1	10
3380	3380	1	10
3381	3381	1	10
3382	3382	1	10
3383	3383	1	10
3384	3384	1	10
3385	3385	1	10
3386	3386	1	10
3387	3387	1	8
3388	3388	1	8
3389	3389	1	8
3390	3390	1	8
3391	3391	1	8
3392	3392	1	10
3393	3393	1	8
3394	3394	1	10
3395	3395	1	10
3396	3396	1	10
3397	3397	1	10
3398	3398	1	10
3399	3399	1	10
3400	3400	1	10
3401	3401	1	8
3402	3402	1	10
3403	3403	1	8
3404	3404	1	8
3405	3405	1	10
3406	3406	1	10
3407	3407	1	10
3408	3408	1	10
3409	3409	1	10
3410	3410	1	10
3411	3411	1	10
3412	3412	1	10
3413	3413	1	10
3414	3414	1	10
3415	3415	1	10
3416	3416	1	10
3417	3417	1	10
3418	3418	1	10
3419	3419	1	10
3420	3420	1	10
3421	3421	1	10
3422	3422	1	10
3423	3423	1	10
3424	3424	1	10
3425	3425	1	10
3426	3426	1	10
3427	3427	1	10
3428	3428	1	10
3429	3429	1	10
3430	3430	1	10
3431	3431	1	10
3432	3432	1	10
3433	3433	1	10
3434	3434	1	10
3435	3435	1	10
3436	3436	1	10
3437	3437	1	10
3438	3438	1	10
3439	3439	1	10
3440	3440	1	10
3441	3441	1	10
3442	3442	1	10
3443	3443	1	10
3444	3444	1	10
3445	3445	1	10
3446	3446	1	10
3447	3447	1	10
3448	3448	1	10
3449	3449	1	10
3450	3450	1	10
3451	3451	1	10
3452	3452	1	10
3453	3453	1	10
3454	3454	1	10
3455	3455	1	10
3456	3456	1	10
3457	3457	1	10
3458	3458	1	10
3459	3459	1	10
3460	3460	1	10
3461	3461	1	10
3462	3462	1	10
3463	3463	1	10
3464	3464	1	10
3465	3465	1	10
3466	3466	1	10
3467	3467	1	9
3468	3468	1	9
3469	3469	1	9
3470	3470	1	9
3471	3471	1	9
3472	3472	1	9
3473	3473	1	9
3474	3474	1	9
3475	3475	1	9
3476	3476	1	9
3477	3477	1	9
3478	3478	1	9
3479	3479	1	9
3480	3480	1	9
3481	3481	1	9
3482	3482	1	9
3483	3483	1	9
3484	3484	1	9
3485	3485	1	9
3486	3486	1	9
3487	3487	1	9
3488	3488	1	9
3489	3489	1	9
3490	3490	1	9
3491	3491	1	9
3492	3492	1	9
3493	3493	1	9
3494	3494	1	9
3495	3495	1	9
3496	3496	1	9
3497	3497	1	9
3498	3498	1	9
3499	3499	1	9
3500	3500	1	9
3501	3501	1	9
3502	3502	1	9
3503	3503	1	9
3504	3504	1	9
3505	3505	1	9
3506	3506	1	9
3507	3507	1	9
3508	3508	1	9
3509	3509	1	9
3510	3510	1	9
3511	3511	1	9
3512	3512	1	9
3513	3513	1	9
3514	3514	1	9
3515	3515	1	9
3516	3516	1	9
3517	3517	1	9
3518	3518	1	9
3519	3519	1	9
3520	3520	1	9
3521	3521	1	9
3522	3522	1	9
3523	3523	1	9
3524	3524	1	9
3525	3525	1	9
3526	3526	1	9
3527	3527	1	9
3528	3528	1	9
3529	3529	1	9
3530	3530	1	9
3531	3531	1	9
3532	3532	1	9
3533	3533	1	9
3534	3534	1	9
3535	3535	1	9
3536	3536	1	9
3537	3537	1	9
3538	3538	1	9
3539	3539	1	9
3540	3540	1	9
3541	3541	1	9
3542	3542	1	9
3543	3543	1	9
3544	3544	1	9
3545	3545	1	9
3546	3546	1	9
3547	3547	1	9
3548	3548	1	9
3549	3549	1	9
3550	3550	1	9
3551	3551	1	9
3552	3552	1	9
3553	3553	1	9
3554	3554	1	9
3555	3555	1	9
3556	3556	1	9
3557	3557	1	9
3558	3558	1	9
3559	3559	1	9
3560	3560	1	9
3561	3561	1	9
3562	3562	1	9
3563	3563	1	9
3564	3564	1	9
3565	3565	1	9
3566	3566	1	9
3567	3567	1	9
3568	3568	1	9
3569	3569	1	9
3570	3570	1	9
3571	3571	1	9
3572	3572	1	9
3573	3573	1	9
3574	3574	1	9
3575	3575	1	9
3576	3576	1	9
3577	3577	1	9
3578	3578	1	9
3579	3579	1	9
3580	3580	1	9
3581	3581	1	9
3582	3582	1	9
3583	3583	1	9
3584	3584	1	9
3585	3585	1	9
3586	3586	1	9
3587	3587	1	9
3588	3588	1	9
3589	3589	1	9
3590	3590	1	9
3591	3591	1	9
3592	3592	1	9
3593	3593	1	9
3594	3594	1	9
3595	3595	1	9
3596	3596	1	9
3597	3597	1	9
3598	3598	1	9
3599	3599	1	9
3600	3600	1	9
3601	3601	1	9
3602	3602	1	9
3603	3603	1	9
3604	3604	1	9
3605	3605	1	9
3606	3606	1	9
3607	3607	1	9
3608	3608	1	9
3609	3609	1	9
3610	3610	1	9
3611	3611	1	9
3612	3612	1	9
3613	3613	1	9
3614	3614	1	9
3615	3615	1	9
3616	3616	1	9
3617	3617	1	9
3618	3618	1	9
3619	3619	1	9
3620	3620	1	9
3621	3621	1	9
3622	3622	1	9
3623	3623	1	9
3624	3624	1	9
3625	3625	1	9
3626	3626	1	9
3627	3627	1	9
3628	3628	1	9
3629	3629	1	9
3630	3630	1	9
3631	3631	1	9
3632	3632	1	9
3633	3633	1	9
3634	3634	1	9
3635	3635	1	9
3636	3636	1	9
3637	3637	1	9
3638	3638	1	9
3639	3639	1	9
3640	3640	1	9
3641	3641	1	9
3642	3642	1	9
3643	3643	1	9
3644	3644	1	9
3645	3645	1	9
3646	3646	1	9
3647	3647	1	9
3648	3648	1	9
3649	3649	1	9
3650	3650	1	9
3651	3651	1	9
3652	3652	1	9
3653	3653	1	9
3654	3654	1	9
3655	3655	1	9
3656	3656	1	9
3657	3657	1	9
3658	3658	1	9
3659	3659	1	9
3660	3660	1	9
3661	3661	1	9
3662	3662	1	9
3663	3663	1	9
3664	3664	1	9
3665	3665	1	9
3666	3666	1	9
3667	3667	1	9
3668	3668	1	9
3669	3669	1	9
3670	3670	1	9
3671	3671	1	9
3672	3672	1	9
3673	3673	1	9
3674	3674	1	9
3675	3675	1	9
3676	3676	1	9
3677	3677	1	9
3678	3678	1	9
3679	3679	1	9
3680	3680	1	9
3681	3681	1	9
3682	3682	1	9
3683	3683	1	9
3684	3684	1	9
3685	3685	1	9
3686	3686	1	9
3687	3687	1	9
3688	3688	1	9
3689	3689	1	9
3690	3690	1	9
3691	3691	1	9
3692	3692	1	9
3693	3693	1	9
3694	3694	1	9
3695	3695	1	9
3696	3696	1	9
3697	3697	1	9
3698	3698	1	9
3699	3699	1	9
3700	3700	1	9
3733	3701	0	0
3734	3702	0	0
3735	3703	0	0
3736	3704	0	0
3737	3705	0	0
3738	3706	0	0
3739	3707	0	0
3740	3708	0	0
3741	3709	0	0
3742	3710	0	0
3743	3711	0	0
3744	3712	0	0
3745	3713	0	0
3746	3714	0	0
3747	3715	0	0
3748	3716	0	0
3749	3717	0	0
3750	3718	0	0
3751	3719	0	0
3752	3720	0	0
3753	3721	0	0
3754	3722	0	0
3755	3723	0	0
3756	3724	0	0
3757	3725	0	0
3758	3726	0	0
3759	3727	0	0
3760	3728	0	0
3761	3729	0	0
3762	3730	0	0
3763	3731	0	0
3764	3732	0	0
3766	3733	0	0
3767	3734	0	0
3768	3735	0	0
3770	3736	0	0
3771	3737	0	0
3772	3738	0	0
3774	3739	0	0
3775	3740	0	0
3776	3741	0	0
3777	3742	0	0
3779	3743	0	0
3780	3744	0	0
3781	3745	0	0
3782	3746	0	0
3783	3747	0	0
3784	3748	0	0
3785	3749	0	0
3786	3750	0	0
3787	3751	0	0
3788	3752	0	0
3789	3753	0	0
3790	3754	0	0
3791	3755	0	0
3792	3756	0	0
3793	3757	0	0
3794	3758	0	0
3795	3759	0	0
3796	3760	0	0
3797	3761	0	0
3798	3762	0	0
3799	3763	0	0
3800	3764	0	0
3801	3765	0	0
3802	3766	0	0
3803	3767	0	0
3804	3768	0	0
3805	3769	0	0
3806	3770	0	0
3807	3771	0	0
3808	3772	0	0
3810	3773	0	0
3811	3774	0	0
3812	3775	0	0
3813	3776	0	0
3815	3777	0	0
3816	3778	0	0
3817	3779	0	0
3818	3780	0	0
3819	3781	0	0
3820	3782	0	0
3821	3783	0	0
3822	3784	0	0
3823	3785	0	0
3824	3786	0	0
3825	3787	0	0
3826	3788	0	0
3828	3789	0	0
3829	3790	0	0
3830	3791	0	0
3831	3792	0	0
3832	3793	0	0
3833	3794	0	0
3834	3795	0	0
3835	3796	0	0
3836	3797	0	0
3837	3798	0	0
3838	3799	0	0
3839	3800	0	0
3840	3801	0	0
3841	3802	0	0
3842	3803	0	0
3843	3804	0	0
3844	3805	0	0
3845	3806	0	0
3846	3807	0	0
3847	3808	0	0
3848	3809	0	0
3849	3810	0	0
3850	3811	0	0
3851	3812	0	0
3852	3813	0	0
3853	3814	0	0
3855	3815	0	0
3856	3816	0	0
3857	3817	0	0
3861	3818	0	0
3862	3819	0	0
3863	3820	0	0
3864	3821	0	0
3865	3822	0	0
3866	3823	0	0
3867	3824	0	0
3868	3825	0	0
3870	3826	0	0
3871	3827	0	0
3873	3828	0	0
3874	3829	0	0
3875	3830	0	0
3876	3831	0	0
3877	3832	0	0
3878	3833	0	0
3879	3834	0	0
3880	3835	0	0
3881	3836	0	0
3882	3837	0	0
3883	3838	0	0
3884	3839	0	0
3885	3840	0	0
3886	3841	0	0
3888	3842	0	0
3889	3843	0	0
3890	3844	0	0
3891	3845	0	0
3892	3846	0	0
3893	3847	0	0
3894	3848	0	0
3895	3849	0	0
3896	3850	0	0
3898	3851	0	0
3899	3852	0	0
3900	3853	0	0
3902	3854	0	0
3903	3855	0	0
3904	3856	0	0
3905	3857	0	0
3906	3858	0	0
3907	3859	0	0
3915	3860	0	0
3920	3861	0	0
3921	3862	0	0
3922	3863	0	0
3923	3864	0	0
3924	3865	0	0
3925	3866	0	0
3926	3867	0	0
3927	3868	0	0
3928	3869	0	0
3929	3870	0	0
3930	3871	0	0
3950	3872	0	0
3951	3873	0	0
3952	3874	0	0
3953	3875	0	0
3954	3876	0	0
3955	3877	0	0
3956	3878	0	0
3957	3879	0	0
3959	3880	0	0
3960	3881	0	0
3961	3882	0	0
3962	3883	0	0
3963	3884	0	0
3964	3885	0	0
3965	3886	0	0
3966	3887	0	0
