TAZ,TAD,OldDistric,County,District,New DistrictName
2141,64,18,Snohomish,1,Suburban Snohomish
2142,64,18,Snohomish,1,Suburban Snohomish
2143,64,18,Snohomish,1,Suburban Snohomish
2144,64,18,Snohomish,1,Suburban Snohomish
2145,67,18,Snohomish,1,Suburban Snohomish
2146,67,18,Snohomish,1,Suburban Snohomish
2147,67,18,Snohomish,1,Suburban Snohomish
2148,67,18,Snohomish,1,Suburban Snohomish
2149,67,18,Snohomish,1,Suburban Snohomish
2150,67,18,Snohomish,1,Suburban Snohomish
2151,68,18,Snohomish,1,Suburban Snohomish
2152,68,18,Snohomish,1,Suburban Snohomish
2153,68,18,Snohomish,1,Suburban Snohomish
2154,68,18,Snohomish,1,Suburban Snohomish
2155,67,18,Snohomish,1,Suburban Snohomish
2156,67,18,Snohomish,1,Suburban Snohomish
2157,67,18,Snohomish,1,Suburban Snohomish
2158,67,18,Snohomish,1,Suburban Snohomish
2159,66,18,Snohomish,1,Suburban Snohomish
2160,66,18,Snohomish,1,Suburban Snohomish
2161,66,18,Snohomish,1,Suburban Snohomish
2162,66,18,Snohomish,1,Suburban Snohomish
2163,66,18,Snohomish,1,Suburban Snohomish
2164,66,18,Snohomish,1,Suburban Snohomish
2165,67,18,Snohomish,1,Suburban Snohomish
2166,67,18,Snohomish,1,Suburban Snohomish
2167,66,18,Snohomish,1,Suburban Snohomish
2168,67,18,Snohomish,1,Suburban Snohomish
2169,66,18,Snohomish,1,Suburban Snohomish
2170,66,18,Snohomish,1,Suburban Snohomish
2171,64,18,Snohomish,1,Suburban Snohomish
2172,64,18,Snohomish,1,Suburban Snohomish
2173,64,18,Snohomish,1,Suburban Snohomish
2174,64,18,Snohomish,1,Suburban Snohomish
2175,64,18,Snohomish,1,Suburban Snohomish
2176,64,18,Snohomish,1,Suburban Snohomish
2177,64,18,Snohomish,1,Suburban Snohomish
2178,64,18,Snohomish,1,Suburban Snohomish
2179,64,18,Snohomish,1,Suburban Snohomish
2180,64,18,Snohomish,1,Suburban Snohomish
2181,64,18,Snohomish,1,Suburban Snohomish
2182,64,18,Snohomish,1,Suburban Snohomish
2183,64,18,Snohomish,1,Suburban Snohomish
2184,64,18,Snohomish,1,Suburban Snohomish
2185,64,18,Snohomish,1,Suburban Snohomish
2186,66,18,Snohomish,1,Suburban Snohomish
2187,66,18,Snohomish,1,Suburban Snohomish
2188,66,18,Snohomish,1,Suburban Snohomish
2189,66,18,Snohomish,1,Suburban Snohomish
2190,66,18,Snohomish,1,Suburban Snohomish
2191,66,18,Snohomish,1,Suburban Snohomish
2192,66,18,Snohomish,1,Suburban Snohomish
2193,66,18,Snohomish,1,Suburban Snohomish
2194,66,18,Snohomish,1,Suburban Snohomish
2195,66,18,Snohomish,1,Suburban Snohomish
2196,66,18,Snohomish,1,Suburban Snohomish
2197,66,18,Snohomish,1,Suburban Snohomish
2198,66,18,Snohomish,1,Suburban Snohomish
2199,66,18,Snohomish,1,Suburban Snohomish
2200,66,18,Snohomish,1,Suburban Snohomish
2201,66,18,Snohomish,1,Suburban Snohomish
2202,70,18,Snohomish,1,Suburban Snohomish
2203,67,18,Snohomish,1,Suburban Snohomish
2204,67,18,Snohomish,1,Suburban Snohomish
2205,67,18,Snohomish,1,Suburban Snohomish
2206,67,18,Snohomish,1,Suburban Snohomish
2207,67,18,Snohomish,1,Suburban Snohomish
2208,67,18,Snohomish,1,Suburban Snohomish
2209,67,18,Snohomish,1,Suburban Snohomish
2210,67,18,Snohomish,1,Suburban Snohomish
2211,67,18,Snohomish,1,Suburban Snohomish
2212,70,18,Snohomish,1,Suburban Snohomish
2213,68,18,Snohomish,1,Suburban Snohomish
2214,68,18,Snohomish,1,Suburban Snohomish
2215,68,18,Snohomish,1,Suburban Snohomish
2216,68,18,Snohomish,1,Suburban Snohomish
2217,68,18,Snohomish,1,Suburban Snohomish
2218,72,18,Snohomish,1,Suburban Snohomish
2219,70,18,Snohomish,1,Suburban Snohomish
2220,70,18,Snohomish,1,Suburban Snohomish
2221,70,18,Snohomish,1,Suburban Snohomish
2222,70,18,Snohomish,1,Suburban Snohomish
2223,70,18,Snohomish,1,Suburban Snohomish
2224,70,18,Snohomish,1,Suburban Snohomish
2225,70,18,Snohomish,1,Suburban Snohomish
2226,72,18,Snohomish,1,Suburban Snohomish
2227,70,18,Snohomish,1,Suburban Snohomish
2228,70,18,Snohomish,1,Suburban Snohomish
2229,70,18,Snohomish,1,Suburban Snohomish
2230,70,18,Snohomish,1,Suburban Snohomish
2231,70,18,Snohomish,1,Suburban Snohomish
2232,70,18,Snohomish,1,Suburban Snohomish
2233,70,18,Snohomish,1,Suburban Snohomish
2234,70,18,Snohomish,1,Suburban Snohomish
2235,70,18,Snohomish,1,Suburban Snohomish
2236,70,18,Snohomish,1,Suburban Snohomish
2237,70,18,Snohomish,1,Suburban Snohomish
2238,70,18,Snohomish,1,Suburban Snohomish
2239,70,18,Snohomish,1,Suburban Snohomish
2240,70,18,Snohomish,1,Suburban Snohomish
2241,70,18,Snohomish,1,Suburban Snohomish
2242,70,18,Snohomish,1,Suburban Snohomish
2243,70,18,Snohomish,1,Suburban Snohomish
2244,70,18,Snohomish,1,Suburban Snohomish
2245,70,18,Snohomish,1,Suburban Snohomish
2246,70,18,Snohomish,1,Suburban Snohomish
2247,70,18,Snohomish,1,Suburban Snohomish
2248,70,18,Snohomish,1,Suburban Snohomish
2249,69,18,Snohomish,2,Everett-Lynwood-Edmonds
2250,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2251,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2252,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2253,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2254,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2255,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2256,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2257,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2258,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2259,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2260,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2261,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2262,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2263,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2264,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2265,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2266,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2267,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2268,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2269,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2270,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2271,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2272,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2273,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2274,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2275,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2276,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2277,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2278,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2279,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2280,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2281,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2282,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2283,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2284,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2285,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2286,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2287,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2288,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2289,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2290,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2291,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2292,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2293,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2294,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2295,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2296,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2297,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2298,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2299,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2300,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2301,69,17,Snohomish,2,Everett-Lynwood-Edmonds
2302,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2303,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2304,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2305,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2306,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2307,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2308,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2309,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2310,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2311,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2312,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2313,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2314,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2315,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2316,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2317,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2318,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2319,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2320,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2321,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2322,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2323,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2324,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2325,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2326,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2327,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2328,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2329,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2330,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2331,71,17,Snohomish,2,Everett-Lynwood-Edmonds
2332,70,18,Snohomish,1,Suburban Snohomish
2333,70,18,Snohomish,1,Suburban Snohomish
2334,70,18,Snohomish,1,Suburban Snohomish
2335,70,18,Snohomish,1,Suburban Snohomish
2336,72,18,Snohomish,1,Suburban Snohomish
2337,70,18,Snohomish,1,Suburban Snohomish
2338,70,18,Snohomish,1,Suburban Snohomish
2339,70,18,Snohomish,1,Suburban Snohomish
2340,72,18,Snohomish,1,Suburban Snohomish
2341,72,18,Snohomish,1,Suburban Snohomish
2342,72,18,Snohomish,1,Suburban Snohomish
2343,72,18,Snohomish,1,Suburban Snohomish
2344,70,18,Snohomish,1,Suburban Snohomish
2345,70,18,Snohomish,1,Suburban Snohomish
2346,70,18,Snohomish,1,Suburban Snohomish
2347,70,18,Snohomish,1,Suburban Snohomish
2348,72,18,Snohomish,1,Suburban Snohomish
2349,72,18,Snohomish,1,Suburban Snohomish
2350,72,18,Snohomish,1,Suburban Snohomish
2351,72,18,Snohomish,1,Suburban Snohomish
2352,72,18,Snohomish,1,Suburban Snohomish
2353,72,18,Snohomish,1,Suburban Snohomish
2354,72,18,Snohomish,1,Suburban Snohomish
2355,72,18,Snohomish,1,Suburban Snohomish
2356,72,18,Snohomish,1,Suburban Snohomish
2357,72,18,Snohomish,1,Suburban Snohomish
2358,72,18,Snohomish,1,Suburban Snohomish
2359,72,18,Snohomish,1,Suburban Snohomish
2360,72,18,Snohomish,1,Suburban Snohomish
2361,87,18,Snohomish,1,Suburban Snohomish
2362,87,18,Snohomish,1,Suburban Snohomish
2363,87,16,Snohomish,1,Suburban Snohomish
2364,87,16,Snohomish,1,Suburban Snohomish
2365,87,16,Snohomish,1,Suburban Snohomish
2366,87,16,Snohomish,1,Suburban Snohomish
2367,87,18,Snohomish,1,Suburban Snohomish
2368,87,18,Snohomish,1,Suburban Snohomish
2369,87,18,Snohomish,1,Suburban Snohomish
2370,87,18,Snohomish,1,Suburban Snohomish
2371,77,18,Snohomish,1,Suburban Snohomish
2372,77,18,Snohomish,1,Suburban Snohomish
2373,77,18,Snohomish,1,Suburban Snohomish
2374,72,18,Snohomish,1,Suburban Snohomish
2375,72,18,Snohomish,1,Suburban Snohomish
2376,77,18,Snohomish,1,Suburban Snohomish
2377,72,18,Snohomish,1,Suburban Snohomish
2378,77,18,Snohomish,1,Suburban Snohomish
2379,77,18,Snohomish,1,Suburban Snohomish
2380,77,18,Snohomish,1,Suburban Snohomish
2381,77,18,Snohomish,1,Suburban Snohomish
2382,77,18,Snohomish,1,Suburban Snohomish
2383,76,16,Snohomish,1,Suburban Snohomish
2384,76,16,Snohomish,1,Suburban Snohomish
2385,76,16,Snohomish,1,Suburban Snohomish
2386,76,16,Snohomish,1,Suburban Snohomish
2387,76,16,Snohomish,1,Suburban Snohomish
2388,76,16,Snohomish,1,Suburban Snohomish
2389,76,16,Snohomish,1,Suburban Snohomish
2390,79,16,Snohomish,1,Suburban Snohomish
2391,75,17,Snohomish,2,Everett-Lynwood-Edmonds
2392,75,17,Snohomish,2,Everett-Lynwood-Edmonds
2393,75,17,Snohomish,2,Everett-Lynwood-Edmonds
2394,75,17,Snohomish,2,Everett-Lynwood-Edmonds
2395,75,17,Snohomish,2,Everett-Lynwood-Edmonds
2396,75,17,Snohomish,2,Everett-Lynwood-Edmonds
2397,74,15,Snohomish,2,Everett-Lynwood-Edmonds
2398,74,15,Snohomish,2,Everett-Lynwood-Edmonds
2399,74,15,Snohomish,2,Everett-Lynwood-Edmonds
2400,74,15,Snohomish,2,Everett-Lynwood-Edmonds
2401,74,15,Snohomish,2,Everett-Lynwood-Edmonds
2402,74,15,Snohomish,2,Everett-Lynwood-Edmonds
2403,74,15,Snohomish,2,Everett-Lynwood-Edmonds
2404,74,15,Snohomish,2,Everett-Lynwood-Edmonds
2405,73,15,Snohomish,2,Everett-Lynwood-Edmonds
2406,73,15,Snohomish,2,Everett-Lynwood-Edmonds
2407,73,15,Snohomish,2,Everett-Lynwood-Edmonds
2408,73,15,Snohomish,2,Everett-Lynwood-Edmonds
2409,73,15,Snohomish,2,Everett-Lynwood-Edmonds
2410,73,15,Snohomish,2,Everett-Lynwood-Edmonds
2411,73,15,Snohomish,2,Everett-Lynwood-Edmonds
2412,73,15,Snohomish,2,Everett-Lynwood-Edmonds
2413,74,15,Snohomish,2,Everett-Lynwood-Edmonds
2414,74,15,Snohomish,2,Everett-Lynwood-Edmonds
2415,74,15,Snohomish,2,Everett-Lynwood-Edmonds
2416,75,15,Snohomish,2,Everett-Lynwood-Edmonds
2417,75,15,Snohomish,2,Everett-Lynwood-Edmonds
2418,78,15,Snohomish,2,Everett-Lynwood-Edmonds
2419,75,15,Snohomish,2,Everett-Lynwood-Edmonds
2420,75,15,Snohomish,2,Everett-Lynwood-Edmonds
2421,75,15,Snohomish,2,Everett-Lynwood-Edmonds
2422,75,15,Snohomish,2,Everett-Lynwood-Edmonds
2423,79,16,Snohomish,1,Suburban Snohomish
2424,79,16,Snohomish,1,Suburban Snohomish
2425,79,16,Snohomish,1,Suburban Snohomish
2426,76,16,Snohomish,1,Suburban Snohomish
2427,76,16,Snohomish,1,Suburban Snohomish
2428,76,16,Snohomish,1,Suburban Snohomish
2429,76,16,Snohomish,1,Suburban Snohomish
2430,76,16,Snohomish,1,Suburban Snohomish
2431,76,16,Snohomish,1,Suburban Snohomish
2432,76,16,Snohomish,1,Suburban Snohomish
2433,76,16,Snohomish,1,Suburban Snohomish
2434,80,16,Snohomish,1,Suburban Snohomish
2435,80,16,Snohomish,1,Suburban Snohomish
2436,86,16,Snohomish,1,Suburban Snohomish
2437,86,16,Snohomish,1,Suburban Snohomish
2438,77,18,Snohomish,1,Suburban Snohomish
2439,77,18,Snohomish,1,Suburban Snohomish
2440,77,18,Snohomish,1,Suburban Snohomish
2441,77,18,Snohomish,1,Suburban Snohomish
2442,77,18,Snohomish,1,Suburban Snohomish
2443,87,16,Snohomish,1,Suburban Snohomish
2444,77,18,Snohomish,1,Suburban Snohomish
2445,77,18,Snohomish,1,Suburban Snohomish
2446,77,18,Snohomish,1,Suburban Snohomish
2447,86,16,Snohomish,1,Suburban Snohomish
2448,86,16,Snohomish,1,Suburban Snohomish
2449,86,16,Snohomish,1,Suburban Snohomish
2450,86,16,Snohomish,1,Suburban Snohomish
2451,80,16,Snohomish,1,Suburban Snohomish
2452,80,16,Snohomish,1,Suburban Snohomish
2453,80,16,Snohomish,1,Suburban Snohomish
2454,80,16,Snohomish,1,Suburban Snohomish
2455,80,16,Snohomish,1,Suburban Snohomish
2456,80,16,Snohomish,1,Suburban Snohomish
2457,80,16,Snohomish,1,Suburban Snohomish
2458,80,16,Snohomish,1,Suburban Snohomish
2459,80,16,Snohomish,1,Suburban Snohomish
2460,80,16,Snohomish,1,Suburban Snohomish
2461,80,16,Snohomish,1,Suburban Snohomish
2462,80,16,Snohomish,1,Suburban Snohomish
2463,80,16,Snohomish,1,Suburban Snohomish
2464,80,16,Snohomish,1,Suburban Snohomish
2465,79,16,Snohomish,1,Suburban Snohomish
2466,79,16,Snohomish,1,Suburban Snohomish
2467,79,16,Snohomish,1,Suburban Snohomish
2468,79,16,Snohomish,1,Suburban Snohomish
2469,79,16,Snohomish,1,Suburban Snohomish
2470,79,16,Snohomish,1,Suburban Snohomish
2471,79,16,Snohomish,1,Suburban Snohomish
2472,79,16,Snohomish,1,Suburban Snohomish
2473,79,16,Snohomish,1,Suburban Snohomish
2474,79,16,Snohomish,1,Suburban Snohomish
2475,79,16,Snohomish,1,Suburban Snohomish
2476,79,16,Snohomish,1,Suburban Snohomish
2477,79,16,Snohomish,1,Suburban Snohomish
2478,79,16,Snohomish,1,Suburban Snohomish
2479,79,16,Snohomish,1,Suburban Snohomish
2480,79,16,Snohomish,1,Suburban Snohomish
2481,78,15,Snohomish,2,Everett-Lynwood-Edmonds
2482,78,15,Snohomish,2,Everett-Lynwood-Edmonds
2483,78,15,Snohomish,2,Everett-Lynwood-Edmonds
2484,78,15,Snohomish,2,Everett-Lynwood-Edmonds
2485,78,15,Snohomish,2,Everett-Lynwood-Edmonds
2486,78,15,Snohomish,2,Everett-Lynwood-Edmonds
2487,78,15,Snohomish,2,Everett-Lynwood-Edmonds
2488,78,15,Snohomish,2,Everett-Lynwood-Edmonds
2489,78,15,Snohomish,2,Everett-Lynwood-Edmonds
2490,78,15,Snohomish,2,Everett-Lynwood-Edmonds
2491,78,15,Snohomish,2,Everett-Lynwood-Edmonds
2492,73,15,Snohomish,2,Everett-Lynwood-Edmonds
2493,73,15,Snohomish,2,Everett-Lynwood-Edmonds
2494,73,15,Snohomish,2,Everett-Lynwood-Edmonds
2495,73,15,Snohomish,2,Everett-Lynwood-Edmonds
2496,73,15,Snohomish,2,Everett-Lynwood-Edmonds
2497,73,15,Snohomish,2,Everett-Lynwood-Edmonds
2498,73,15,Snohomish,2,Everett-Lynwood-Edmonds
2499,73,15,Snohomish,2,Everett-Lynwood-Edmonds
2500,73,15,Snohomish,2,Everett-Lynwood-Edmonds
2501,73,15,Snohomish,2,Everett-Lynwood-Edmonds
2502,81,15,Snohomish,2,Everett-Lynwood-Edmonds
2503,81,15,Snohomish,2,Everett-Lynwood-Edmonds
2504,81,15,Snohomish,2,Everett-Lynwood-Edmonds
2505,81,15,Snohomish,2,Everett-Lynwood-Edmonds
2506,81,15,Snohomish,2,Everett-Lynwood-Edmonds
2507,81,15,Snohomish,2,Everett-Lynwood-Edmonds
2508,81,15,Snohomish,2,Everett-Lynwood-Edmonds
2509,81,15,Snohomish,2,Everett-Lynwood-Edmonds
2510,81,15,Snohomish,2,Everett-Lynwood-Edmonds
2511,81,15,Snohomish,2,Everett-Lynwood-Edmonds
2512,81,15,Snohomish,2,Everett-Lynwood-Edmonds
2513,81,15,Snohomish,2,Everett-Lynwood-Edmonds
2514,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2515,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2516,78,15,Snohomish,2,Everett-Lynwood-Edmonds
2517,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2518,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2519,78,15,Snohomish,2,Everett-Lynwood-Edmonds
2520,78,15,Snohomish,2,Everett-Lynwood-Edmonds
2521,78,15,Snohomish,2,Everett-Lynwood-Edmonds
2522,78,15,Snohomish,2,Everett-Lynwood-Edmonds
2523,78,15,Snohomish,2,Everett-Lynwood-Edmonds
2524,85,16,Snohomish,1,Suburban Snohomish
2525,85,16,Snohomish,1,Suburban Snohomish
2526,85,16,Snohomish,1,Suburban Snohomish
2527,85,16,Snohomish,1,Suburban Snohomish
2528,85,16,Snohomish,1,Suburban Snohomish
2529,85,16,Snohomish,1,Suburban Snohomish
2530,85,16,Snohomish,1,Suburban Snohomish
2531,85,16,Snohomish,1,Suburban Snohomish
2532,85,16,Snohomish,1,Suburban Snohomish
2533,85,16,Snohomish,1,Suburban Snohomish
2534,85,16,Snohomish,1,Suburban Snohomish
2535,85,16,Snohomish,1,Suburban Snohomish
2536,85,16,Snohomish,1,Suburban Snohomish
2537,85,16,Snohomish,1,Suburban Snohomish
2538,80,16,Snohomish,1,Suburban Snohomish
2539,80,16,Snohomish,1,Suburban Snohomish
2540,80,16,Snohomish,1,Suburban Snohomish
2541,86,16,Snohomish,1,Suburban Snohomish
2542,86,16,Snohomish,1,Suburban Snohomish
2543,86,16,Snohomish,1,Suburban Snohomish
2544,86,16,Snohomish,1,Suburban Snohomish
2545,86,16,Snohomish,1,Suburban Snohomish
2546,86,16,Snohomish,1,Suburban Snohomish
2547,77,18,Snohomish,1,Suburban Snohomish
2548,87,16,Snohomish,1,Suburban Snohomish
2549,86,16,Snohomish,1,Suburban Snohomish
2550,86,16,Snohomish,1,Suburban Snohomish
2551,86,16,Snohomish,1,Suburban Snohomish
2552,86,16,Snohomish,1,Suburban Snohomish
2553,86,16,Snohomish,1,Suburban Snohomish
2554,86,16,Snohomish,1,Suburban Snohomish
2555,86,16,Snohomish,1,Suburban Snohomish
2556,86,16,Snohomish,1,Suburban Snohomish
2557,86,16,Snohomish,1,Suburban Snohomish
2558,86,16,Snohomish,1,Suburban Snohomish
2559,86,16,Snohomish,1,Suburban Snohomish
2560,86,16,Snohomish,1,Suburban Snohomish
2561,86,16,Snohomish,1,Suburban Snohomish
2562,86,16,Snohomish,1,Suburban Snohomish
2563,86,16,Snohomish,1,Suburban Snohomish
2564,86,16,Snohomish,1,Suburban Snohomish
2565,86,16,Snohomish,1,Suburban Snohomish
2566,85,16,Snohomish,1,Suburban Snohomish
2567,85,16,Snohomish,1,Suburban Snohomish
2568,85,16,Snohomish,1,Suburban Snohomish
2569,84,16,Snohomish,1,Suburban Snohomish
2570,78,15,Snohomish,2,Everett-Lynwood-Edmonds
2571,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2572,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2573,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2574,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2575,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2576,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2577,81,15,Snohomish,2,Everett-Lynwood-Edmonds
2578,81,15,Snohomish,2,Everett-Lynwood-Edmonds
2579,81,15,Snohomish,2,Everett-Lynwood-Edmonds
2580,81,15,Snohomish,2,Everett-Lynwood-Edmonds
2581,81,15,Snohomish,2,Everett-Lynwood-Edmonds
2582,81,15,Snohomish,2,Everett-Lynwood-Edmonds
2583,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2584,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2585,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2586,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2587,81,15,Snohomish,2,Everett-Lynwood-Edmonds
2588,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2589,81,15,Snohomish,2,Everett-Lynwood-Edmonds
2590,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2591,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2592,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2593,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2594,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2595,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2596,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2597,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2598,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2599,84,16,Snohomish,1,Suburban Snohomish
2600,84,16,Snohomish,1,Suburban Snohomish
2601,84,16,Snohomish,1,Suburban Snohomish
2602,84,16,Snohomish,1,Suburban Snohomish
2603,84,16,Snohomish,1,Suburban Snohomish
2604,84,16,Snohomish,1,Suburban Snohomish
2605,84,16,Snohomish,1,Suburban Snohomish
2606,84,16,Snohomish,1,Suburban Snohomish
2607,84,16,Snohomish,1,Suburban Snohomish
2608,84,16,Snohomish,1,Suburban Snohomish
2609,84,16,Snohomish,1,Suburban Snohomish
2610,84,16,Snohomish,1,Suburban Snohomish
2611,84,16,Snohomish,1,Suburban Snohomish
2612,84,16,Snohomish,1,Suburban Snohomish
2613,84,16,Snohomish,1,Suburban Snohomish
2614,84,16,Snohomish,1,Suburban Snohomish
2615,84,16,Snohomish,1,Suburban Snohomish
2616,84,16,Snohomish,1,Suburban Snohomish
2617,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2618,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2619,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2620,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2621,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2622,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2623,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2624,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2625,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2626,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2627,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2628,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2629,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2630,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2631,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2632,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2633,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2634,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2635,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2636,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2637,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2638,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2639,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2640,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2641,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2642,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2643,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2644,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2645,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2646,82,15,Snohomish,2,Everett-Lynwood-Edmonds
