Zone_id	Zone_ordinal	Dest_eligible	External	popcent_x	popcent_y	empcent_x	empcent_y
2008	2008	1	0	1329216.87907217	135959.882693602	1329352.7331147	135497.813504387
2009	2009	1	0	1332116.69512033	135452.765853493	1332097.44678017	134391.55318863
2010	2010	1	0	1337743.18270857	138093.944989906	1336403.39283328	138312.196426102
2011	2011	1	0	1338406.76258872	134484.474820023	1337632.62194306	133974.04268211
2012	2012	1	0	1341172.78538507	137422.118721147	1340886.71872905	139011.390622828
2013	2013	1	0	1343476.14390896	135189.252767278	1343806.17645083	134598.30882155
2014	2014	1	0	1343614.236108	140277.24768486	1345413.94557366	135416.619047158
2015	2015	1	0	1348473.95721204	139221.641710485	1346583.13042893	137087.326086361
2016	2016	1	0	1355526.79010672	134876.740739076	1356601.31577162	133610.618419295
2017	2017	1	0	1371234.47875918	135351.749034226	1370751.91778944	135864.616436495
2018	2018	1	0	1484025.83320966	79906.7193975078	1484025.83320966	79906.7193975078
2019	2019	1	0	1371894.18420692	125965.842104932	1372595.29913357	122825.034186984
2020	2020	1	0	1359556.96968324	123897.888887637	1354059.02435722	125684.268289617
2021	2021	1	0	1349983.58024453	129077.021163794	1347715.0226224	132476.057315034
2022	2022	1	0	1344476.78210484	130206.206349018	1344644.50839006	131805.664268269
2023	2023	1	0	1342920.49504685	126971.15841559	1343487.14283582	126673.825394815
2024	2024	1	0	1340124.61393345	131300.207156062	1340559.67739773	131648.758062393
2025	2025	1	0	1340234.5226097	124317.891959487	1339531.28203411	125321.499998393
2026	2026	1	0	1336549.70296589	131224.877887356	1337075.71419021	131171.071419202
2027	2027	1	0	1333209.999996	129434.429429041	1334178.78045526	128977.024387098
2028	2028	1	0	1336073.33332386	125956.879431731	1337523.76865173	123423.335820435
2029	2029	1	0	1325885.59997348	132142.659997357	1325167.49998494	132909.556816671
2030	2030	1	0	1328012.76635266	129568.039252094	1328677.85713337	128748.235713366
2031	2031	1	0	1331185.68046943	125461.278106138	1327747.47662311	124670.112148368
2032	2032	1	0	1324139.75224927	124481.322071792	1323900.81629951	124935.612242348
2033	2033	1	0	1321911.26580605	131194.455694542	1322888.21691055	132858.846507231
2034	2034	1	0	1318269.37491761	128901.562491944	1319688.24858011	131035.384180051
2035	2035	1	0	1316679.82904858	126143.811964734	1315288.29266689	126316.512193582
2036	2036	1	0	1316567.43681835	121646.657039272	1315335.15149522	121903.909089062
2037	2037	1	0	1312405.68964386	114976.72413694	1313410.85103589	115188.468082656
2038	2038	1	0	1321576.79841375	121196.976284106	1323311.8796893	119679.390976544
2039	2039	1	0	1322237.33685834	115218.751322548	1320018.68420184	116392.355262392
2040	2040	1	0	1330202.79545152	118975.904545184	1330084.68745844	121289.90624621
2041	2041	1	0	1333804.99999145	113177.448717223	1335371.1904444	111695.547616388
2042	2042	1	0	1340291.76469872	118636.187165141	1339464.99966513	121728.999969568
2043	2043	1	0	1340473.87752366	114401.673467053	1341053.33288632	114407.333295198
2044	2044	1	0	1346602.99998653	118334.179998817	1348530.45975461	118004.18390669
2045	2045	1	0	1347925.73033203	115220.280898445	1348936.08332209	115053.791665708
2046	2046	1	0	1352418.02973475	115419.91078024	1351281.56247889	113520.359373226
2047	2047	1	0	1378232.0407882	113417.612242583	1376079.99954131	117426.999960858
2048	2048	1	0	1367701.96261256	93803.1747483369	1364349.39389805	89716.2400578874
2049	2049	1	0	1362542.45210206	99206.7102499263	1362684.5121785	96794.9597939415
2050	2050	1	0	1347367.741921	105944.35483757	1350657.97466645	105828.645568281
2051	2051	1	0	1348193.66594068	95954.0725169284	1348479.99998838	95915.0624323628
2052	2052	1	0	1339856.21427614	95667.5005027452	1338661.99991076	99673.4406193551
2053	2053	1	0	1333956.52172753	108582.365216447	1334158.70963438	108681.580641655
2054	2054	1	0	1333540.47243044	100369.925135351	1334545.55540727	105853.999988238
2055	2055	1	0	1321791.66665093	111100.309522487	1322639.99867736	112063.999887936
2056	2056	1	0	1323642.18445959	108598.606795589	1325259.72969391	109824.432429464
2057	2057	1	0	1322426.41025076	99270.6318450885	1323537.19997353	99281.3281238144
2058	2058	1	0	1310867.53926015	111316.759161721	1311827.99973763	109539.399978092
2059	2059	1	0	1313300.77192522	103781.684210162	1313119.45650747	104115.673911912
2060	2060	1	0	1304757.64504971	109356.312855393	1302895.26363168	109020.780081068
2061	2061	1	0	1328087.12120206	94102.174953681	1322828.60352918	94360.0991465901
2062	2062	1	0	1330495.03400455	88337.9950589908	1329609.9999169	87170.4550745519
2063	2063	1	0	1343446.21760962	88160.422362341	1341180.47618249	87476.094261146
2064	2064	1	0	1356072.79069317	85149.0170025409	1354840.42423421	84662.9040269414
2065	2065	1	0	1361033.95060048	79378.629726304	1360526.26863641	76714.0256542281
2066	2066	1	0	1354533.01338983	79080.736782435	1354534.65957159	78279.9387001526
2067	2067	1	0	1354394.53236436	76918.7065549862	1353842.91086257	76401.0849705944
2068	2068	1	0	1351188.59295803	81869.5608133071	1349407.6190262	81539.8621015629
2069	2069	1	0	1350596.97782806	78670.8403699313	1349814.39153082	78248.2330342374
2070	2070	1	0	1350132.1953882	76203.0558300369	1351779.51171743	76201.8986909314
2071	2071	1	0	1341223.69790968	82035.3730075414	1339064.69694941	82812.2180399574
2072	2072	1	0	1343623.04346852	76345.0258166207	1345155.62491593	75597.2626902752
2073	2073	1	0	1331992.55171495	83357.1323830803	1331651.15379494	81672.1261999357
2074	2074	1	0	1336826.66665229	76075.5034452035	1333449.99997385	74811.5226722586
2075	2075	1	0	1329562.1538257	77795.6371394185	1330529.16664449	78265.0338536956
2076	2076	1	0	1344014.10713086	68142.0618034988	1344384.99991598	68449.6513607219
2077	2077	1	0	1348890.66231217	73054.9675859113	1348674.01188507	72476.9951616605
2078	2078	1	0	1352398.67219356	71768.6397186648	1353224.5237773	73700.0935649119
2079	2079	1	0	1356144.92099017	71552.8904487323	1355395.01968237	74067.0635001495
2080	2080	1	0	1360780.57970028	66497.2382535761	1362159.64284093	66267.9165730206
2081	2081	1	0	1419736.58533123	59827.6340500042	1419736.58533123	59827.6340500042
2082	2082	1	0	1233469.11989639	180457.475765076	1235465.70092303	174775.663549768
2083	2083	1	0	1239905.77272445	179048.229545048	1238780.17240952	183708.251723504
2084	2084	1	0	1240457.40784633	161084.739595528	1238353.53099564	162737.324797624
2085	2085	1	0	1231797.54166496	162942.298610885	1237025.58139391	164771.330232367
2086	2086	1	0	1232349.50268652	147456.290322382	1234158.10343764	148769.793102166
2087	2087	1	0	1243374.23228224	141295.443897499	1244719.18698175	144934.67479557
2088	2088	1	0	1226823.86554364	133919.044117366	1227568.33329923	137958.111107279
2089	2089	1	0	1265514.51608821	464092.741920513	1266459.23067181	465916.153810314
2090	2090	1	0	1273269.0909064	471944.120506402	1273190.60602202	471461.575743289
2091	2091	1	0	1282241.36363054	469843.668179683	1285029.38772888	467331.73468434
2092	2092	1	0	1290920.13244178	471773.403970386	1290614.99995967	471723.531235259
2093	2093	1	0	1308616.07638435	461496.579859509	1305898.88885987	463432.955545257
2094	2094	1	0	1300536.77247989	460703.428568991	1298756.99996753	460708.649988482
2095	2095	1	0	1290671.47726539	458980.386361029	1293067.54715761	458115.160373037
2096	2096	1	0	1281946.31577984	463055.654131857	1283889.99989301	461471.416628211
2097	2097	1	0	1281401.68420378	457731.05262917	1279046.83822589	457945.23529075
2098	2098	1	0	1273253.90242867	463358.886175095	1271572.43239807	463202.432419914
2099	2099	1	0	1273790.40312799	457383.898916692	1274454.98533631	456317.023460076
2100	2100	1	0	1266614.22651584	457005.168507025	1267567.99750389	456833.684341574
2101	2101	1	0	1276172.14875769	439651.650825538	1279330.71427048	441050.154756654
2102	2102	1	0	1288703.42465312	450559.03766969	1286644.45453961	450136.745452499
2103	2103	1	0	1297360.46727759	449097.102799541	1298238.74991886	449986.312471876
2104	2104	1	0	1295247.79658822	442843.457619613	1292316.34918584	442021.349199333
2105	2105	1	0	1311417.16242405	451360.626222209	1309734.21045738	452195.210502516
2106	2106	1	0	1312486.948527	444869.481616829	1312660.99999752	445720.626414253
2107	2107	1	0	1328494.5537045	461620.293494007	1325973.62316919	457601.463761484
2108	2108	1	0	1363973.22637903	460332.969696149	1358456.81317189	461959.769225693
2109	2109	1	0	1441090.75999904	458720.423333028	1450919.80938204	459204.920820441
2110	2110	1	0	1359829.07999728	413245.397999174	1355313.70965556	415401.9999933
2111	2111	1	0	1342076.66666385	446421.817609127	1341907.73005312	448635.97545737
2112	2112	1	0	1334307.15908333	445559.585224741	1332584.99996081	445157.617633966
2113	2113	1	0	1341396.34145978	439435.669375503	1343383.52938542	436941.882344374
2114	2114	1	0	1339463.35863123	423788.161289518	1339749.6490993	424347.982448696
2115	2115	1	0	1328207.48091096	438017.73663955	1328199.89582642	438404.510414383
2116	2116	1	0	1328254.44444035	434983.246912238	1327709.65216237	434840.16521361
2117	2117	1	0	1325127.77776912	440540.542480781	1325139.23075996	440474.342654262
2118	2118	1	0	1326063.51584823	438372.971180925	1325791.98822673	438118.965336535
2119	2119	1	0	1326405.84615158	432154.425640287	1325418.24615181	432866.867691642
2120	2120	1	0	1330215.20831948	424103.218745582	1329949.99993955	424751.13634433
2121	2121	1	0	1321047.73722387	434555.54926928	1323331.17215632	434863.934064341
2122	2122	1	0	1323958.09523109	427887.439151175	1322817.34130513	431353.133394267
2123	2123	1	0	1324151.09578443	425225.885057145	1323765.34880642	425865.674408701
2124	2124	1	0	1316080.28567668	438829.828558891	1317639.92480212	440844.210523001
2125	2125	1	0	1314339.43941896	431156.723326526	1308651.63841069	433508.966099246
2126	2126	1	0	1320592.30759072	426601.6153518	1319903.66509982	427128.641178801
2127	2127	1	0	1318461.20689087	431686.862067105	1317755.11198772	428118.498023151
2128	2128	1	0	1312067.46299934	425418.221986416	1311478.8484769	423743.969694402
2129	2129	1	0	1310199.61290041	426396.427956072	1310334.15611538	424144.069619358
2130	2130	1	0	1307057.72092871	427109.462790201	1304575.78123981	429426.281246645
2131	2131	1	0	1292143.74999701	428964.659721229	1293831.5555268	428544.155546032
2132	2132	1	0	1286458.74509299	431933.196076738	1286063.99998392	432351.262494596
2133	2133	1	0	1277954.58936581	431684.652171828	1275413.99998299	434580.199994206
2134	2134	1	0	1277143.77658895	425456.638295609	1277133.33290762	424495.333191835
2135	2135	1	0	1269661.89716087	431183.17553115	1269890.1155996	434798.791905001
2136	2136	1	0	1269642.01438392	426546.708631559	1268342.77770731	426321.722198538
2137	2137	1	0	1266884.63234363	416996.382349875	1267379.09079387	417964.727234731
2138	2138	1	0	1274587.11999745	419027.641999162	1272588.14813637	419503.870366486
2139	2139	1	0	1283385.79766371	419874.041503995	1283641.99998833	421676.327268894
2140	2140	1	0	1288982.67999828	418273.585332776	1289693.39283411	418856.107135378
2141	2141	1	0	1297376.70730916	422290.390241328	1301264.53606906	420899.649480197
2142	2142	1	0	1299230.87719045	415907.959063517	1300092.04078979	417511.530603724
2143	2143	1	0	1305895.26881018	416808.161288082	1304125.35612164	421842.937320736
2144	2144	1	0	1307874.83868858	421793.403219003	1308949.38772839	422492.857134235
2145	2145	1	0	1312577.47850627	420344.50143146	1311187.39707748	421661.43559069
2146	2146	1	0	1314105.45651888	414824.347825185	1312142.3574132	413709.251900747
2147	2147	1	0	1317751.71424806	420349.371416562	1317579.10363777	421838.523808342
2148	2148	1	0	1317302.32908306	412022.508690137	1316641.23709983	411143.463913287
2149	2149	1	0	1324244.02116052	412403.806877216	1323765.4901831	408400.323525408
2150	2150	1	0	1331261.01122848	414585.348312278	1332173.99994671	415571.359983377
2151	2151	1	0	1341710.2810273	407333.606556423	1343535.88234306	405871.58823231
2152	2152	1	0	1353854.10430686	406977.472788654	1355203.84613895	406534.252742785
2153	2153	1	0	1362566.97285728	399104.183715242	1362768.7124405	398383.613732196
2154	2154	1	0	1351005.30701458	397692.087718426	1354030.48950102	398012.461535678
2155	2155	1	0	1333347.15770999	400431.142113691	1333331.03445977	401253.844820668
2156	2156	1	0	1325876.82691033	398026.673073096	1325184.99977914	398062.33326699
2157	2157	1	0	1323044.17682523	394719.942071967	1322088.12491737	395734.249975267
2158	2158	1	0	1316824.52991265	405820.783475205	1318112.19451043	403871.45386433
2159	2159	1	0	1319091.29325807	399973.836064845	1319171.90469909	399212.047600038
2160	2160	1	0	1319264.18111499	397551.786126402	1319176.92302619	397734.038446241
2161	2161	1	0	1318884.85848746	395811.938678312	1319415.15462557	395673.845356746
2162	2162	1	0	1315998.55185652	400033.0117409	1315375.78945061	399770.789466671
2163	2163	1	0	1315842.91970563	396902.169707305	1315879.78493209	397787.924726906
2164	2164	1	0	1314035.05882044	396994.696469654	1313667.35818264	398078.883305676
2165	2165	1	0	1312699.99981247	410286.571369959	1312132.18749658	410546.479165598
2166	2166	1	0	1314091.38655352	407554.644537473	1313416.74311324	405730.440365111
2167	2167	1	0	1314125.5187609	402213.909491386	1313473.58023881	402717.524688872
2168	2168	1	0	1311370.34721312	405632.513886072	1310949.04761749	408585.15118999
2169	2169	1	0	1311388.33332868	401565.914892193	1311131.15940129	399688.81158841
2170	2170	1	0	1311341.2499918	397482.924997516	1311972.87644534	396798.108107342
2171	2171	1	0	1303682.90697169	408099.565889891	1304642.3529156	410259.411756662
2172	2172	1	0	1308599.9995638	395525.999868158	1308674.34951329	397417.359222915
2173	2173	1	0	1305207.99996271	403633.742845611	1307491.11727365	400218.410855626
2174	2174	1	0	1297485.12280247	408296.273682778	1297471.99987025	409421.099959058
2175	2175	1	0	1294502.5179763	394271.223018746	1297266.92302703	389024.999985038
2176	2176	1	0	1288951.12565108	407249.418847101	1288888.46151863	405284.723070688
2177	2177	1	0	1277010.83243105	407808.571891451	1279648.51349622	401761.162156733
2178	2178	1	0	1274347.8846113	403618.397434604	1274468.99987255	403261.299959674
2179	2179	1	0	1284451.00609365	391747.103657342	1286368.7499464	391364.083317027
2180	2180	1	0	1287402.63888293	386417.26851673	1288479.0519858	388233.10244589
2181	2181	1	0	1294537.48090615	385718.335874918	1296325.99974073	385499.1999229
2182	2182	1	0	1301212.72725301	385528.303024462	1298597.77763349	382280.111068636
2183	2183	1	0	1297649.31817813	380969.781248918	1308042.56965539	386747.43653131
2184	2184	1	0	1305620.74927578	389489.394811558	1306366.53136049	393054.361622166
2185	2185	1	0	1308648.54836599	391562.499993685	1309434.14999673	389052.847499027
2186	2186	1	0	1311127.98871934	391622.781954151	1311506.89839222	392533.727271678
2187	2187	1	0	1310579.99999461	388458.613167126	1310629.35064368	387584.121210443
2188	2188	1	0	1311369.10445804	388345.835815099	1311499.7878768	388599.871211532
2189	2189	1	0	1310713.84605302	386014.769201076	1310887.17231029	385882.812959667
2190	2190	1	0	1313324.96037827	393812.876386064	1312249.99999028	393753.133330417
2191	2191	1	0	1313788.85964336	391161.833331618	1312772.31918136	390896.629716674
2192	2192	1	0	1312866.80964795	388946.734583408	1312759.72643978	389200.899694866
2193	2193	1	0	1313077.53520664	387399.764083143	1312421.34019942	387406.721647488
2194	2194	1	0	1313266.91056377	385886.886177293	1313527.80821661	385731.614480654
2195	2195	1	0	1315732.81772465	392443.5175582	1315520.13697729	392901.089038405
2196	2196	1	0	1314539.32270393	388962.25497853	1314771.99999093	389036.903445593
2197	2197	1	0	1315065.04347254	387860.473911357	1315630.19228239	389366.153838666
2198	2198	1	0	1319407.96338522	392624.826086507	1319852.12434549	393022.668391746
2199	2199	1	0	1318639.75264862	388821.520612027	1318666.31727672	388632.512746774
2200	2200	1	0	1319158.42264781	385928.313447537	1319729.99999137	386647.732023617
2201	2201	1	0	1316397.09676358	385892.153222694	1316235.33324558	386302.466640913
2202	2202	1	0	1318927.92682659	381822.28861711	1319373.99994723	382052.239984718
2203	2203	1	0	1324282.37971219	391070.394017697	1323479.82756339	391308.017234633
2204	2204	1	0	1322650.18496957	388531.454334811	1322059.56515991	388978.434765697
2205	2205	1	0	1321939.81635839	385079.415692179	1322143.44823027	385035.379297068
2206	2206	1	0	1321738.18749587	382021.224998806	1322004.28552543	382267.99994539
2207	2207	1	0	1324180.284461	384386.428883185	1325306.42847676	385043.428543925
2208	2208	1	0	1326459.35482445	388500.36558722	1327189.99867281	388553.999611446
2209	2209	1	0	1326934.67530744	383649.27272229	1327227.99986728	383100.69996169
2210	2210	1	0	1334919.41979067	389097.430032802	1330371.86044965	392144.639530324
2211	2211	1	0	1329559.84495093	382353.093020292	1328952.14280968	384126.999986281
2212	2212	1	0	1336669.07691622	381258.046151891	1337014.8275401	382896.551710935
2213	2213	1	0	1345725.49450303	389353.060438847	1345729.93376592	388106.112580211
2214	2214	1	0	1362094.08333106	395879.821666007	1362560.97743849	396584.586464675
2215	2215	1	0	1380321.59446877	397282.776958159	1368035.20787447	398404.45514136
2216	2216	1	0	1368328.18699076	369840.112194821	1362805.77980401	372586.972473646
2217	2217	1	0	1354727.61110961	380588.996666244	1350602.51747307	373766.006990393
2218	2218	1	0	1354090.52238469	359094.656715525	1355723.42855852	359883.876187049
2219	2219	1	0	1344770.84414711	377711.844153392	1344360.12193482	378335.134141728
2220	2220	1	0	1345395.04346656	368809.82608375	1344089.56518817	371324.782600623
2221	2221	1	0	1339966.13168173	376823.979422318	1340949.78631906	375943.957263351
2222	2222	1	0	1340602.09067672	372497.770779918	1340788.11880746	373147.792077976
2223	2223	1	0	1343734.3478144	365505.669562039	1343679.65514925	361988.98275238
2224	2224	1	0	1339583.79403613	368964.189701397	1339668.36361201	369269.527266013
2225	2225	1	0	1340847.42266659	360313.092779791	1340469.09078723	360352.90905815
2226	2226	1	0	1344545.11627516	357192.735464078	1341824.02983072	356564.044770798
2227	2227	1	0	1337626.43790704	375359.108932053	1338792.11725948	374177.999998781
2228	2228	1	0	1336756.77823708	372179.117153255	1337800.63826941	372158.404247401
2229	2229	1	0	1337150.02109423	365162.37763636	1336972.85711898	365615.910707757
2230	2230	1	0	1335457.36363394	360400.678181163	1333310.49999259	359807.616664668
2231	2231	1	0	1334707.11069168	374796.467166276	1335380.70844323	375509.321524862
2232	2232	1	0	1333802.64899779	372667.9470174	1334591.48143205	371706.999986233
2233	2233	1	0	1331917.38371706	366323.796510563	1332050.96769897	366568.612891401
2234	2234	1	0	1332243.40163661	362947.83606483	1332276.82633933	360176.640716406
2235	2235	1	0	1330419.2826058	375302.741303532	1331163.35998935	376504.935996988
2236	2236	1	0	1329851.34453502	369695.191175694	1329207.2442001	368686.462482444
2237	2237	1	0	1329982.1457436	365581.842103783	1329800.02695059	366461.412397934
2238	2238	1	0	1329997.41829631	362737.287580514	1330150.45448499	361547.227256293
2239	2239	1	0	1326723.47824645	378169.52173502	1326671.24983417	378798.37495265
2240	2240	1	0	1323357.1461157	377268.995432929	1323833.99991174	377684.999974821
2241	2241	1	0	1324974.66911521	370991.3272052	1324532.91137564	369445.569615577
2242	2242	1	0	1327450.23679175	370076.673951967	1328193.1939113	369165.490492893
2243	2243	1	0	1325226.08694932	366784.521737137	1325245.8332229	367253.083302729
2244	2244	1	0	1328235.96898882	366036.653745824	1328299.04161245	366916.788145817
2245	2245	1	0	1326191.77499668	364924.869999088	1326757.49983416	365144.249954357
2246	2246	1	0	1328208.7228591	361601.249041684	1328573.63635789	362270.173158605
2247	2247	1	0	1325283.14960282	361745.535432121	1322798.7769689	362549.942443435
2248	2248	1	0	1320613.17459898	377451.720633722	1319915.80643742	378329.225802384
2249	2249	1	0	1282566.46642656	371597.770316708	1310465.7530081	373892.177709717
2250	2250	1	0	1308766.27658878	368017.159572511	1309329.80768727	366584.715383205
2251	2251	1	0	1307177.1759873	369008.313778487	1307402.31404743	369487.809916745
2252	2252	1	0	1305893.94658366	371173.780414329	1305640.98394884	370352.125610349
2253	2253	1	0	1304656.66666036	368692.666664886	1305370.26312354	368651.526306088
2254	2254	1	0	1303377.74935728	369719.593349438	1303185.55548316	368685.166646184
2255	2255	1	0	1301871.05382767	366855.689916325	1301871.05382767	366855.689916325
2256	2256	1	0	1303237.55951993	366380.639879862	1303033.07682284	366284.769202594
2257	2257	1	0	1304719.32202653	367016.508472503	1304172.51353625	367655.841550195
2258	2258	1	0	1304612.00482777	365722.132849358	1304832.87127421	365751.792075587
2259	2259	1	0	1306941.52360235	367376.027896207	1306323.60901273	367276.774433329
2260	2260	1	0	1307154.46009083	365655.328637639	1305841.9468911	365567.575218004
2261	2261	1	0	1308819.19191258	365745.373735527	1309334.66663757	365983.866658534
2262	2262	1	0	1310571.28201768	362231.820503533	1310911.99973782	362195.399927561
2263	2263	1	0	1310396.23186507	363467.971009225	1310689.99868931	363096.999636903
2264	2264	1	0	1310331.49252754	361920.873131628	1309845.75998952	361344.191997109
2265	2265	1	0	1309134.11564181	363911.86394434	1308878.39994764	364028.159985439
2266	2266	1	0	1308972.9999923	362035.917644929	1308952.35286418	361823.235272834
2267	2267	1	0	1306926.47279305	364020.66416442	1306500.13244168	363690.615891631
2268	2268	1	0	1307089.01149125	362146.954022156	1305982.39034801	362192.083332539
2269	2269	1	0	1304464.92307358	363993.72307599	1304090.18181225	363389.640907439
2270	2270	1	0	1304268.04008618	362311.895322133	1304045.39682126	361686.003173455
2271	2271	1	0	1303362.09876007	363941.028805087	1303312.94109981	363784.705860954
2272	2272	1	0	1303257.4063363	362127.432275614	1303452.24996741	362090.449990948
2273	2273	1	0	1302735.34964807	362681.783216149	1302814.27883989	362369.846152104
2274	2274	1	0	1301535.86983567	362098.685856868	1301535.86983567	362098.685856868
2275	2275	1	0	1300758.88887986	360480.777775275	1300758.88887986	360480.777775275
2276	2276	1	0	1301617.96406406	359697.772452936	1301711.00477846	359828.282294929
2277	2277	1	0	1302661.66655811	360919.66663659	1302618.844443	360720.276666266
2278	2278	1	0	1302384.80766726	359397.557685396	1302724.39716004	359589.096925864
2279	2279	1	0	1303368.75894677	360713.973746156	1303368.75894677	360713.973746156
2280	2280	1	0	1303305.26314418	359849.894733054	1303365.1592329	359691.719744459
2281	2281	1	0	1303709.99869629	360310.999639689	1303875.10261762	360749.874026638
2282	2282	1	0	1303987.73719103	359649.734819564	1303987.73719103	359649.734819564
2283	2283	1	0	1304359.99997283	360306.999992494	1304855.29770793	360654.909923114
2284	2284	1	0	1305159.99934742	359567.999820216	1304861.87109916	359716.114344367
2285	2285	1	0	1306631.19044508	360774.642848553	1306042.08387771	360523.865006081
2286	2286	1	0	1306114.78394659	359707.234566791	1306114.78394659	359707.234566791
2287	2287	1	0	1307330.7407246	360762.999995546	1307759.99999453	360535.138073805
2288	2288	1	0	1307165.45442662	359651.54542185	1307670.21406328	359638.458714497
2289	2289	1	0	1309889.99869011	360874.999639125	1309601.62787652	360522.232549755
2290	2290	1	0	1308604.69134187	359883.777773335	1308604.69134187	359883.777773335
2291	2291	1	0	1306451.66644892	355519.666607413	1306960.51979875	356192.279702089
2292	2292	1	0	1307354.99978211	358154.833273641	1307209.15887647	358385.982865485
2293	2293	1	0	1305599.9986944	358365.999641634	1305825.85537689	358005.901233937
2294	2294	1	0	1305469.99956484	356050.33321465	1305695.36584835	356313.890242454
2295	2295	1	0	1304428.12752904	358009.176112998	1304430.2212375	358082.963495179
2296	2296	1	0	1303943.02040284	355425.914284264	1304201.06442212	355604.955181077
2297	2297	1	0	1303333.73736935	358045.24579004	1303235.8204294	358166.724457096
2298	2298	1	0	1303316.14283852	355794.999994917	1303333.26188136	355156.274929772
2299	2299	1	0	1302407.44394035	358221.044841443	1302233.71858642	358901.437184126
2300	2300	1	0	1302218.82703518	355693.968190148	1301736.96112614	354981.395758463
2301	2301	1	0	1300863.71024275	358141.604239017	1301613.83620577	358866.065516932
2302	2302	1	0	1297471.07644103	353967.686426905	1297691.19997405	353566.899992929
2303	2303	1	0	1287807.49999454	351516.313557833	1286141.79483882	351229.999990994
2304	2304	1	0	1281791.51350659	349127.394592707	1280374.66215784	349202.337836658
2305	2305	1	0	1279697.26190286	342147.65029711	1280045.24271223	345667.111648808
2306	2306	1	0	1281595.05101714	347129.895407278	1280779.50817572	347305.098354962
2307	2307	1	0	1281324.84711067	342997.801811616	1282351.92609039	340910.303471063
2308	2308	1	0	1286287.95832797	349884.020831876	1286656.05259772	349565.499990801
2309	2309	1	0	1285444.48273646	347808.051718141	1287254.17864814	342753.101934543
2310	2310	1	0	1289996.36974573	348759.973108658	1288680.50707395	346601.604952421
2311	2311	1	0	1292277.95816701	342801.737798719	1292277.95816701	342801.737798719
2312	2312	1	0	1292728.58115631	349147.387059763	1292779.99987072	349238.299965076
2313	2313	1	0	1293258.98014324	345417.522562865	1293258.98014324	345417.522562865
2314	2314	1	0	1296105.70551882	342535.826175169	1294453.72950289	342477.979506793
2315	2315	1	0	1295049.44123065	350280.576107225	1295451.55552677	350659.288881096
2316	2316	1	0	1297369.72267325	349690.753669903	1297603.26085546	351001.195648359
2317	2317	1	0	1297122.21690383	346382.081339161	1296788.26081318	346672.608680579
2318	2318	1	0	1301283.27783423	351486.187304525	1301715.77519128	352122.476743504
2319	2319	1	0	1299665.49313196	348551.151060738	1299918.9230747	349275.86666607
2320	2320	1	0	1299742.32098445	345596.570369517	1300327.73615423	345220.866448949
2321	2321	1	0	1298801.42641411	342632.146414836	1299572.67472944	342214.077956529
2322	2322	1	0	1303287.49340026	351625.150394851	1302936.45161135	352220.334527656
2323	2323	1	0	1302265.97953026	346544.836256803	1301650.78220659	347301.444784743
2324	2324	1	0	1301408.95665923	342848.990368631	1300435.13122054	342087.665158062
2325	2325	1	0	1304478.85245189	350683.650271308	1304032.2575496	353319.806040774
2326	2326	1	0	1304700.31745894	346626.445502279	1304277.36838673	346475.999990882
2327	2327	1	0	1303828.77887574	342939.473596794	1303925.83331781	343234.440472104
2328	2328	1	0	1302242.29248497	340291.134386007	1303307.03702497	339539.722219078
2329	2329	1	0	1305682.45809691	344082.34916105	1304902.46636186	342038.053810125
2330	2330	1	0	1306357.43016395	350806.784915221	1306504.63086371	353912.147648632
2331	2331	1	0	1306889.01407837	345267.605632182	1307314.71908643	347398.808984861
2332	2332	1	0	1312186.15374522	349887.153819239	1311779.99989069	348424.999970965
2333	2333	1	0	1313687.14266947	351969.428521147	1312909.99956236	354054.999881982
2334	2334	1	0	1321367.27940205	348822.485291553	1324357.47662314	351938.448594842
2335	2335	1	0	1315207.61898499	342601.047602733	1314239.99988052	341214.99996898
2336	2336	1	0	1321144.50081617	344020.710310403	1321237.43800561	344489.297517814
2337	2337	1	0	1325173.16545809	358563.489206054	1328817.99993356	357493.949982125
2338	2338	1	0	1324799.92306673	355694.369228033	1325483.5293338	356274.705861396
2339	2339	1	0	1328216.63792531	354077.08620537	1327204.03843602	352845.36537783
2340	2340	1	0	1328042.05881051	348648.196075013	1325922.83687473	350212.94326117
2341	2341	1	0	1326216.61763731	345534.44117393	1327576.84615044	345612.166665781
2342	2342	1	0	1329074.09325736	345764.989635514	1328994.99966775	345296.499913676
2343	2343	1	0	1326334.76189845	340207.461903142	1326123.77355988	339294.830182278
2344	2344	1	0	1330687.42781803	355009.433069934	1330125.80951748	356175.252379256
2345	2345	1	0	1335431.55388136	357821.709272286	1334061.68419648	358324.936838333
2346	2346	1	0	1333664.71544173	353525.747966043	1332564.24241078	351271.343430795
2347	2347	1	0	1335743.16238745	352383.269229263	1336385.25772507	353451.010307457
2348	2348	1	0	1332918.57141905	346679.242854667	1333415.96329052	345459.293574812
2349	2349	1	0	1331573.97848746	345074.419352984	1330455.23803188	346616.952364447
2350	2350	1	0	1331815.59082658	341160.679011744	1330915.97419183	340915.07483827
2351	2351	1	0	1333833.38541319	342173.796874109	1334544.83470523	342355.95454404
2352	2352	1	0	1328912.89376803	337990.743588506	1329775.09627557	339530.53658493
2353	2353	1	0	1331797.43449636	338242.810043299	1331104.05867645	338428.674815799
2354	2354	1	0	1329333.130429	336043.373911582	1329360.47618256	335328.136902766
